"PRODUCT -   High technology manufactures: other (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"APTA (Asia-Pacific Trade Agreement)",231473.123,210035.96,205968.813,230586.61,411901.089,611961.101,651174.512,948550.03,1946814.586,3712965.747,7149052.685,9029384.914999999,11620745.779,12800735.242,10612639.636,13270407.372,15461710.231,17368015.342,17486218.537,16341156.197,16381788.845,5520847.554,13838052.007
"ASEAN (Association of Southeast Asian Nations)",260406.732,234312.354,253274.684,218047.692,246214.17,338702.76,324329.83,409724.546,546124.259,795500.477,984886.138,1202054.761,1488250.989,2094762.782,1965472.922,2717203.535,3143546.886,3542087.271,4171109.441,4588634.91,4397520.364,4692079.998,5156072.369
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",726438.6580000001,840639.273,1006374.441,992177.727,1254093.261,1682370.069,1583594.804,1996047.033,3523645.542,5986448.332,9665433.791999999,11738689.656,14459559.975,16144367.567,12844700.235,16537231.8,20413362.389,22186483.574,22246955.358,21412973.349,20988957.365,10511128.179,19246492.575
"CACM (Central American Common Market)",1502.889,1264.171,1159.617,1801.927,2298.985,2891.01,4388.222,5746.399,7856.199,10300.936,20318.672,17201.449,26909.314,32267.949,39258.8,49326.537,55104.938,137604.041,69171.62,99240.65300000001,93676.96799999999,115705.778,110152.373
"CAN (Andean Community)",27851.833,10786.42,13629.992,13803.303,13869.215,19069.579,22822.53,29279.452,36809.008,56694.313,63871.466,101608.374,125066.394,182653.508,167387.511,202316.277,304175.821,288527.224,347552.778,480614.889,381207.814,412513.641,430892.275
"CARICOM (Caribbean Community)",731.806,905.106,1235.945,1534.625,1445.203,1265.19,1793.716,1906.459,2805.652,3390.669,3704.241,5793.603,6681.41,5658.344,5297.631,5779.601,5765.165,7773.565,26964.925,19948.81,10040.338,12518.274,12179.936
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",28832.26,20684.867,28683.304,35161.005,36747.027,39548.776,66188.685,40610.407,42537.769,40893.317
"CEMAC (Economic and Monetary Community of Central Africa)",371.161,821.633,1977.049,3036.488,1441.511,2333.525,2648.304,4349.306,5605.094,5519.73,12020.438,16891.887,21602.503,22394.252,19639.388,33566.119,33058.92,45533.23,73507.87699999999,58573.043,63753.633,44162.681,55207.695
"CEN-SAD (Community of Sahel-Saharan States)",42188.498,27287.774,37719.78,51603.688,67181.11500000001,60994.145,60927.931,77081.302,88115.491,113979.598,195276.133,212577.837,274481.861,348471.258,403632.725,441188,523143.036,668214.301,721032.671,813330.081,738528.168,821778.719,904402.384
"CEPGL (Economic Community of the Great Lakes Countries)",1773.702,1998.494,1783.455,4636.416,999.332,2211.19,2571.434,2867.149,4115.767,6926.67,6454.016,5263.765,7725.621,11114.814,19792.85,23952.489,38906.632,52357.523,32666.317,68086.217,59996.015,58363.228,66629.39
"CIS (Commonwealth of Independent States)",20868.22,26977.008,34692.182,29332.972,25597.44,37033.59,56005.351,48130.034,72971.082,101503.533,125747.042,211625.748,368563.494,546861.847,540556.192,970866.274,1098830.702,1077877.503,1178953.418,1008911.131,905572.773,983057.124,1240552.975
"COMESA (Common Market for Eastern and Southern Africa)",20196.117,30028.424,23733.463,62516.343,36736.23,38638.112,40404.506,60531.133,63058.61,90018.33500000001,167686.95,142438.852,189049.022,230781.44,274089.179,319791.602,361470.254,588657.276,501504.899,651660.397,620689.085,616265.5379999999,743872.899
"EAC (East African Community)",5569.327,11757.729,6899.778,7380.384,8558.403,15125.462,8948.569,10220.322,25682.696,18823.696,18078.401,20710.15,37587.877,52755.292,61746.118,72413.092,74266.95299999999,111303.931,95478.188,171202.86,145790.607,143413.011,166533.141
"ECCAS (Economic Community of Central African States)",2297.08,2830.95,3806.822,7856.114,2812.856,4770.194,6279.041,7854.612,11324.025,14954.853,23917.747,32333.31,63724.765,85250.083,66891.034,78815.973,100678.511,142636.379,140785.015,170063.063,166780.851,125455.301,148360.54
"ECO (Economic Cooperation Organization)",114482.115,143050.894,117644.943,189355.997,102039.175,141250.907,96106.992,107757.314,124739.358,160992.527,222859.665,276923.125,396768.292,566053.356,694917.338,759775.947,838855.8760000001,827652.799,1197959.088,1124971.078,1096857.292,1435965.782,1415422.066
"ECOWAS (Economic Community of West African States)",20221.24,13595.084,25004.021,30673.336,37328.719,34353.388,31328.279,29209.281,35906.953,45269.056,64821.759,106197.535,140623.87,170489.931,182272.431,190147.347,261577.467,337400.086,351348.965,387692.365,353319.587,446452.986,463071.858
"EFTA (European Free Trade Association)",26796.343,25786.805,32390.4,34581.851,34916.236,40465.985,50230.151,57479.513,65118.166,87207.201,88654.747,114379.413,149195.777,266008.334,153816.614,228538.085,258199.639,311997.996,319691.399,397643.924,333082.702,323234.817,353091.877
"EU15 (European Union 15)",966473.326,1072854.458,1308683.325,1445670.327,1435352.215,1612763.866,1731058.603,1827213.076,2135239.189,2460893.678,2678778.323,3244591.81,3994726.267,5012585.412,4709725.904,6298959.069,7200311.573,6967230.335,7250082.138,7878291.643,7891832.1,8158947.641,8745608.174000001
"EU25 (European Union 25)",1004034.618,1117605.56,1363900.314,1510208.643,1496093.524,1696506.338,1812834.741,1937209.809,2271778.953,2631773.867,2886695.086,3598766.32,4284036.428,5396121.29,5048414.514,6842169.814,7781448.676,7486063.345,7820046.555,8592902.937000001,8873269.474,9510324.961999999,9933634.835999999
"EU27 (European Union 27)",1011273.618,1123707.555,1368728.064,1518053.65,1504720.084,1706011.012,1824783.725,1951334.497,2294958.022,2655087.771,2915038.137,3634859.352,4327126.623,5455005.225,5091269.576,6894023.203,7837844.887,7562962.395,7895958.138,8688898.548,8986230.434,9664657.953,10075974.512
"EU28 (European Union)",1015101.262,1124672.353,1369335.148,1518836.32,1505481.983,1707775.245,1827047.657,1956148.786,2300730.166,2661572.647,2923008.662,3642614.908,4339370.216,5472532.012,5104416.642,6905709.924,7859336.283,7584424.145,7899256.55,8697672.055,9013770.653999999,9678831.414000001,10088785.326
"Euro area",873003.173,977048.044,1216243.788,1357927.742,1343074.519,1426462.02,1540494.909,1614030.818,1894277.444,2168914.287,2404794.248,3074148.456,3581687.751,4560161.536,4292150.086,5836730.133,6613227.947,6197475.146,6492581.893,6926322.552,7062039.212,7669531.178,7863637.035
"FTAA (Free Trade Area of the Americas)",1069736.464,1217419.23,1457136.356,1756046.945,2096937.461,2499563.826,2507192.934,2696849.758,3302718.952,3917547.224,4546499.118,5327209.038,7075823.917,8885485.012,7389207.277,9531536.073000001,11072643.592,11319749.131,12213523.097,12294328.121,13038630.095,13354058.856,14053663.17
"G20 (Group of Twenty)",2722085.72,3117841.759,3762292.426,4246215.544,4818598.482,5867858.117,5906715.688,6641895.897,9085678.4,12335113.274,17095677.233,20616690.703,26052808.754,30729777.703,26340740.488,34189983.873,40796437.209,41714133.093,42690281.919,41987802.479,42817575.289,33061889.333,42808730.94
"G7 (Group of Seven)",2047493.007,2402766.326,2909041.916,3240525.488,3586896.79,4246675.832,4185574.667,4471547.823,5675582.292,6853827.695,7480836.729,8186812.506,9502189.438999999,11359494.427,10189452.545,13187684.85,16649981.082,15416647.418,15100330.883,16150432.828,16632434.17,17030728.324,18409074.419
"G-77 (Group of 77)",706722.521,684774.713,709055.852,840137.726,779749.867,1055062.939,1148666.444,1507223.939,2639618.39,4795583.798,8724257.411,10961940.705,14042254.056,16306263.05,13815467.326,16860263.583,19376750.191,22506464.657,23405764.653,22805175.84,21827657.419,12047192.867,20682761.984
"G8 (Group of Eight)",2059223.948,2415570.465,2929528.584,3256244.611,3601258.285,4270843.379,4222210.988,4499923.729,5717398.547,6908626.907,7539229.967,8293491.269,9692742.108999999,11662245.828,10443292.981,13814317.196,17442024.54,16102292.82,15842706.697,16808681.567,17204587.989,17626376.51,19206598.07
"GCC (The Cooperation Council for the Arab States of the Gulf)",31713.635,45650.212,53569.054,60207.428,42317.493,55982.548,69523.124,79294.315,91415.909,116177.392,120615.891,162534.268,240229.568,381151.37,338791.656,281593.38,366615.997,407523.304,384937.448,522827.868,498184.821,426584.759,534334.066
"GSTP (Global System of Trade Preferences among Developing Countries)",737757.41,721279.231,744797.208,928038.259,1052247.392,1179038.463,1232776.748,1599847.887,1994902.275,2694763.892,3677813.326,4837509.421,6841317.666,9298769.711999999,8553713.029999999,11847891.923,13977038.312,14047763.152,14894251.768,15914909.991,16049782.821,16275527.953,17440783.008
"IGAD (Intergovernmental Authority on Development)",7310.67,16886.161,10870.203,14734.331,21466.827,19602.539,19397.45,29880.844,27482.171,37848.19,89297.855,59567.366,82847.121,100773.937,132613.362,144605.53,164450.946,187466.949,235787.302,265693.813,246915.03,271311.109,258572.679
"LAIA (Latin American Integration Association)",122350.674,124062.136,142052.886,195856.019,212708.88,262379.641,324214.852,394644.379,468934.615,675460.718,1010609.363,1599865.425,2530681.403,3353824.988,2450932.323,3507014.403,3797872.034,3981262.254,4612912.773,4041266.801,4293801.572,4319148.715,4156673.26
"LAS (League of Arab States)",61848.102,68886.96799999999,82849.488,123423.713,116666.87,110009.349,120229.564,155308.176,173943.472,240026.765,334132.014,352655.724,482132.584,706776.1629999999,774364.54,763049.345,993526.14,1016877.97,1028197.887,1407865.029,1263591.804,1185128.514,1459602.141
"MERCOSUR (Southern Common Market)",28466.069,52977.304,60802.369,69990.136,81981.382,108630.651,106587.817,123333.583,186623.429,325526.479,503044.741,557697.5280000001,854385.719,1341273.061,912406.987,1155788.843,1097390.704,1584480.907,1257856.84,1067140.163,999351.031,904794.4030000001,1031863.826
"MRU (Mano River Union)",1348.921,1008.762,7119.435,1354.961,1610.346,1706.474,1465.153,2193.866,3027.617,7273.03,7738.477,8751.578,12301.742,11909.727,11382.553,14209.204,16473.995,21426.285,25072.984,42363.852,48043.748,51699.029,46950.487
"MSG (Melanesian Spearhead Group)",1312.576,1602.261,4415.016,1341.901,1753.469,1441.156,1447.644,1268.33,1621.826,1998.671,1645.931,7784.512,3120.347,3904.162,10762.319,7958.475,10048.71,5989.071,8553.234,6990.938,5244.909,5086.418,6316.949
"NAFTA (North American Free Trade Agreement)",1002161.931,1140157.745,1369811.156,1657108.182,1986762.139,2353050.725,2354503.898,2517483.136,3040234.736,3476005.953,3892835.814,4545984.981,5972884,7207231.861,6180623.741,8005628.392,9465923.749,9148612.631999999,10354219.219,10449780.737,11350248.761,11728434.155,12276083.477
"OAS (Organization of American States)",1100940.143,1234431.119,1473359.206,1772472.183,2111459.149,2513507.051,2529745.391,2713716.25,3321074.56,3941660.381,4572826.123,5356814.444,7113022.068,8935380.9,7429056.671,9572691.711999999,11129974.213,11364564.827,12271735.9,12342315.978,13096538.165,13407650.839,14098834.627
"OECD (Organisation for Economic Cooperation and Development)",2563850.047,2969809.219,3599672.411,4072771.933,4638286.212,5459389.746,5417889.944,5934406.003,7424166.603,8945122.345000001,10077602.906,11821190.259,14552262.153,17937627.013,15773709.085,21168251.546,26035969.794,24698235.121,25439968.464,26749280.951,28143214.249,28677167.225,30438586.887
"OECS (Organisation of Eastern Caribbean States)",101.622,120.578,159.614,121.049,110.585,95.70999999999999,78.14400000000001,52.689,72.94799999999999,142.346,169.518,150.919,172.248,198.4,133.845,243.308,224.668,369.017,223.574,346.754,395.583,377.341,384.832
"OIC (Organisation of Islamic Cooperation)",285079.033,295655.766,296185.217,404358.953,339916.085,393304.421,351078.85,431624.062,544323.634,718285.341,1028256.741,1219081.5,1681046.292,2465475.019,2644531.014,3108714.347,3701629.04,3787905.097,4541353.272,5157387.69,4616258.146,5067365.646,5492508.142
"OPEC (Organization of the Petroleum Exporting Countries)",116945.605,127037.175,140865.847,258371.597,164197.662,133691.926,152271.563,160481.203,161633.218,231055.079,284264.007,391664.923,533797.112,760402.866,741629.6580000001,829045.943,1165895.905,1097190.965,1228198.853,1613632.306,1341528.468,1254725.594,1503674.837
"SAARC (South Asian Association for Regional Cooperation)",154533.886,146175.415,124306.554,126948.233,152597.556,153038.397,193561.514,290598.607,344976.465,398307.447,639906.687,844481.915,1153756.964,1567789.723,2017032.896,2454485.17,2852587.323,2493815.161,2606942.298,2846257.473,2865804.557,3166530.389,3217022.877
"SACU (Southern African Customs Union)",28940.361,29010.477,29939.442,29029.498,26740.939,19875.04,28091.803,25175.198,29770.642,46059.892,58859.899,97635.751,93024.73299999999,132228.103,157162.63,203955.739,296368.887,307265.946,231482.012,186173.617,215965.926,181227.521,202849.526
"SADC (Southern African Development Community)",36742.839,35351.168,35455.81,68919.288,33714.193,27072.237,36533.521,36769.715,59173.648,71547.262,108068.52,156132.362,184958.857,240035.813,232429.004,293746.012,428789.933,589848.97,376979.237,391530.502,407119.076,358514.028,456728.967
"TPP (Trans-Pacific Partnership)",679254.652,815093.7340000001,984514.353,1037644.885,1154509.097,1454284.586,1453324.527,1702582.271,2304885.18,3194573.77,3778966.772,4601818.667,5536289.311,6647102.925,5538042.641,7634593.438,9664797.59,8891715.687999999,9715063.566,9743041.026000001,9789079.349,10343080.54,10375293.504
"UNASUR (Union of South American Nations)",64487.931,74664.621,84077.48,95038.069,105658.155,140138.304,145690.323,169767.731,250151.427,425355.807,623752.696,751252.274,1060380.045,1625394.745,1152839.052,1451285.66,1516606.904,1992403.374,1723888.953,1687367.207,1541570.177,1452927.669,1605912.152
"WAEMU (West African Economic and Monetary Union)",1890.742,1815.113,4730.754,2624.067,2538.283,12949.961,5538.44,7835.684,6707.761,10237.395,11718.225,25622.199,22285.207,39242.426,67148.70600000001,62236.102,69835.223,98729.47100000001,87203.10000000001,85505.82399999999,83153.36,135374.176,118253.943
"Northern America and Europe",2038361.275,2284047.656,2764163.035,3156524.576,3462275.807,4038266.152,4131422.078,4372967.389,5275104.799,6096117.023,6659021.083,7666767.815,9328410.194,11725366.876,10567254.548,13952018.1,16364517.593,16025936.402,16748749.796,18094060.505,18775572.755,19722268.918,21258596.855
"Central Asia and Southern Asia",219773.385,218475.272,193820.462,268574.836,207188.564,197671.773,243368.458,345347.97,386667.676,460025.592,708759.835,964999.0010000001,1317798.173,1767776.996,2208651.839,2769086.968,3207136.729,2816226.554,2992101.719,3315424.94,3220124.195,3573752.866,3668429.485
"Eastern Asia and South-eastern Asia",1950710.169,2224052.249,2578576.747,2594223.937,3157409.068,3844309.569,3834798.428,3999794.398,6007938.528,9149581.15,13557762.695,16545130.547,20357342.475,22561551.616,18439492.75,22972724.54,27750045.119,30275277.615,31834845.762,30669343.177,28674450.075,18019004.715,27996627.383
"Western Asia and Northern Africa",70446.598,92204.617,103863.913,153089.138,155445.936,192937.066,153671.31,193707.544,237060.032,330291.486,459963.543,477882.729,656544.633,969551.052,1171233.224,1137908.319,1362886.306,1448495.074,1728266.93,1891095.763,1849188.477,1772326.146,2148745.537
"Africa",86028.685,79901.68399999999,88486.10400000001,136373.616,115302.608,111608.164,116857.988,138573.453,173395.396,227996.076,371685.498,440442.195,564196.944,713312.867,796269.67,906721.139,1272037.6,1524102.354,1396755.81,1565764.067,1510584.366,1575760.325,1795858.198
"America",1100956.947,1234435.944,1473380.879,1772481.699,2111595.425,2513645.603,2529908.153,2713767.159,3321259.7,3941753.831,4572844.382,5357352.098,7113375.389,8935700.035,7429194.332,9572829.568,11130039.227,11364683.827,12271826.817,12342373.863,13096620.114,13407750.39,14098922.075
"Asia",2227217.902,2519482.324,2860318.691,2992348.193,3487714.174,4203548.305,4199322.119,4486418.453,6578768.419,9854520.082,14563666.269,17858437.678,22162402.47,25083156.889,21534646.744,26588524.579,31868248.444,34131912.861,36140951.823,35365281.415,33273611.419,22871959.818,33214114.75
"Europe",1062578.17,1176186.064,1435769.471,1583403.436,1567687.238,1792871.619,1932614.238,2062909.104,2435369.677,2845683.305,3124719.922,3938257.273,4785265.271,6191461.682,5640639.786,7954503.493,9113504.014,8808936.372,9213447.692,9938263.653999999,10101223.253,10792687.073,11471393.801
"Oceania",43182.822,51547.332,55839.726,59718.194,68107.192,102230.519,99704.175,104371.171,130462.385,153585.886,186537.054,177215.927,230256.986,276452.477,305955.202,393440.574,424629.031,491488.685,526245.106,573003.823,558850.893,621899.352,610144.024
