"PRODUCT -   High technology manufactures: electronic and electrical (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",5088304.453,5786001.936,7199136.562,8240007.012,10672646.056,15812414.3,16254297.258,23831288.335,38185521.45,49344718.447,55944953.455,62476938.409,81290059.21600001,79332024.307,74898848.991,97442218.972,98977784.18000001,102821697.157,108077602.529,112329642.804,109038415.479,99183936.693,122125426.713
"CACM (Central American Common Market)",12.679,69.889,1126.613,2445.98,3273.876,6203.637,12230.17,79041.757,225059.325,258953.395,404510.375,830432.133,1039649.502,1025770.019,929753.111,833305.206,976743.2389999999,1283958.269,1179276.735,1068383.93,237882.207,231437.869,123270.829
"CAN (Andean Community)","..",58.34,39,172.759,422.994,697.139,436.017,576.563,704.501,1044.831,998.054,6128.183,3717.18,6666.917,259.105,568.867,386.965,569.0890000000001,2028.689,3761.763,2460.955,1374.723,1258.404
"CARICOM (Caribbean Community)",3.572,"..","..",7.374,54.233,7.265,23.261,31.764,3.509,15.915,69.408,19.059,598.874,266.35,140.73,345.618,188.162,121.91,82.491,283.109,252.326,329.046,176.593
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",957.596,497.908,1020.396,608.365,1865.297,1557.513,3250.934,4074.886,5428.668,7523.533
"CEMAC (Economic and Monetary Community of Central Africa)","..","..",1.635,2.749,76.39,3.045,0.846,7.385,14.306,10.526,770.612,9.791,64.789,51.209,48.08,90.664,98.693,96.119,93.42400000000001,112.928,45.175,92.425,144.115
"CEN-SAD (Community of Sahel-Saharan States)",343.488,498.366,2022.62,4008.245,7468.136,15556.502,18917.695,39856.826,46632.656,73273.402,102965.166,144851.275,154932.674,132327.461,100299.452,106269.491,121474.521,93235.618,79883.701,100313.976,93872.012,97260.61500000001,75914.30499999999
"CEPGL (Economic Community of the Great Lakes Countries)","..","..","..","..","..","..","..","..",61.026,13.515,33.284,3.543,1.857,2.182,24.339,0.614,71.26000000000001,21.039,21.394,129.392,165.122,37.621,50.387
"CIS (Commonwealth of Independent States)",160142.607,179390.335,215330.504,93703.989,104498.171,45223.936,160600.888,267467.373,366778.707,361169.193,409843.902,300438.896,355544.887,250723.782,339953.302,198343.564,202444.754,109572.354,185336.326,272070.694,281439.546,328680.587,876949.747
"COMESA (Common Market for Eastern and Southern Africa)",181.17,65.755,1358.828,158.349,29.217,87.97499999999999,703.207,56.404,123.165,934.529,957.696,338.484,1412.401,7018.722,15737.813,2190.225,2293.851,1385.661,2707.493,3028.515,3383.295,27516.868,3987.221
"EAC (East African Community)",7.543,42.993,994.3970000000001,110.225,"..",63.554,7.507,0.859,55.609,44.065,127.515,30.935,656.097,881.443,6260.324,274.051,1128.657,864.033,319.235,1268.829,1221.499,1883.555,546.322
"ECCAS (Economic Community of Central African States)","..","..",1.635,3.749,86.39,3.045,0.846,7.385,75.33199999999999,25.041,805.542,15.134,66.646,70.974,74.27,96.116,170.874,125.538,116.824,242.538,239.881,139.989,200.119
"ECO (Economic Cooperation Organization)",3439.996,1907.034,3800.169,11963.016,4637.082,3884.423,6372.541,2067.997,2287.652,3433.549,6689.633,7956.365,8508.031000000001,16161.003,15932.601,17631.652,27481.52,51245.055,26817.937,19241.157,21248.176,33195.981,22154.183
"ECOWAS (Economic Community of West African States)",76.46299999999999,17.131,0.893,164.175,100.543,8.773,147.467,106.412,86.976,159.839,216.53,770.727,1080.166,1157.531,2939.851,1585.324,6580.26,1071.859,2953.565,2180.253,1440.462,1577.153,2626.19
"EFTA (European Free Trade Association)",80979.00599999999,80367.34600000001,46523.081,74586.49000000001,75470.291,67860.99800000001,85426.261,131059.046,164857.824,186299.454,291902.239,281835.564,373823.751,386168.707,450874.296,466894.488,576461.272,547865.095,604931.252,668191.776,563460.274,513562.608,586235.62
"EU15 (European Union 15)",3075755.499,2771942.603,2992693.249,4070126.479,4530924.13,5699457.831,5730140.535,4746237.952,6045921.237,8050887.516,8140996.986,9421276.186000001,11216729.315,12536445.78,11382828.763,13123878.229,14534368.174,13253593.979,13903655.751,15047418.927,12946477.28,14954930.614,18268765.599
"EU25 (European Union 25)",3082979.232,2774346.569,2997217.035,4080290.795,4556136.422,5736895.737,5816079.308,4927555.488,6296966.053,8383461.321000001,8505277.234999999,10223077.379,11954292.131,13269855.683,12072089.356,14047236.386,15765859.718,14405313.258,14839694.337,16035997.585,13819060.989,15996983.192,19541038.368
"EU27 (European Union 27)",3083421.232,2776555.36,2997248.783,4080344.898,4556396.653,5737223.618,5816310.017,4929451.305,6303688.388,8399249.198999999,8537964.024,10260153.425,12000048.914,13322086.428,12109266.006,14084081.7,15841301.761,14454991.118,14879000.071,16089819.562,13866476.995,16070231.668,19614579.456
"EU28 (European Union)",3083422.037,2782938.379,2997248.783,4080478.58,4556645.802,5737312.133,5816366.091,4929517.507,6303879.511,8399341.672,8538979.147,10260490.23,12001284.682,13322932.054,12109902.521,14085329.697,15842236.44,14456411.796,14880983.363,16093361.045,13868276.237,16072693.773,19616669.205
"Euro area",2119080.903,1659375.749,1914112.112,2630266.321,2990520.86,3758443.359,4136945.865,3793521.907,4891360.52,6621568.585,6814221.992,8418009.387,10020202.533,11190168.238,10173012.078,11469936.158,13134642.724,11799168.666,12544470.349,13497296.781,11177682.667,13266568.278,16316878.214
"FTAA (Free Trade Area of the Americas)",1721818.368,1698537.365,1892361.492,2599768.939,2896836.504,4106389.779,5149315.815,5301853.092,6402586.599,7405836.454,8717793.664000001,12873258.893,13482943.294,13959834.393,12237741.038,14252450.944,13066959.27,13455999.826,14834704.336,15026408.742,15333754.314,15238322.219,15473291.19
"G20 (Group of Twenty)",9301304.369999999,9191522.146,10381364.336,12174838.221,14957890.161,21042638.767,22012321.506,27287739.427,39613763.931,49687152.512,55913680.267,65936820.466,75336771.763,77372549.30599999,69767931.395,87505555.31200001,89160403.531,89340962.182,95613345.156,101216510.086,98549692.581,92629934.729,114251998.459
"G7 (Group of Seven)",6764304.107,6546589.454,7324027.996,8640437.281,10476908.117,14525068.933,15615851.39,17109163.664,24552643.272,29172506.692,30646258.789,38423719.428,43193777.326,45571619.06,39197407.42,48319617.608,49777633.893,46087584.387,45570748.538,47369539.943,44814058.874,45114596.923,48549704.242
"G-77 (Group of 77)",824843.781,1289762.253,1996337.922,2901723.607,3362503.161,4831354.119,5628714.525,7348815.815,11992909.676,16297038.696,18302933.904,20771516.192,32661858.305,30460805.564,30951108.826,39610311.872,40624127.771,43028910.196,43836491.179,44014990.497,41487723.866,40171803.604,45878918.291
"G8 (Group of Eight)",6905640.107,6706870.988,7529102.291,8721637.833000001,10554464.69,14558119.584,15758112.355,17355702.789,24880837.004,29484760.413,31037041.322,38702171.865,43525167.278,45800621.652,39484207.312,48466405.153,49948580.668,46175041.506,45729087.278,47616937.426,45067127.485,45406173.266,49367143.386
"GCC (The Cooperation Council for the Arab States of the Gulf)",197.451,30.07,3645.788,2979.442,1823.675,4738.113,3416.423,1813.007,2824.398,2339.541,10056.415,5162.144,6603.55,69086.00900000001,12745.386,30288.331,36652.604,31199.787,27830.284,21034.82,22782.172,193797.9,80841.967
"GSTP (Global System of Trade Preferences among Developing Countries)",1349446.837,2160642.895,3223707.768,4193401.06,5625602.603,8711910.862,9510672.679,14978406.388,23692416.198,32407294.39,38592820.204,42240513.142,57743755.196,54878570.442,54181919.768,71450897.558,71993352.51800001,78419334.76700001,86715321.086,90942900.002,89888230.76000001,80283597.13600001,101680620.233
"IGAD (Intergovernmental Authority on Development)",35.683,42.993,994.3970000000001,"..","..",22.856,656.74,0.898,14.897,637.4640000000001,88.919,71.35299999999999,919.8630000000001,2487.634,14116.132,1399.693,1210.8,842.084,596.419,2039.776,2821.434,2996.183,1839.129
"LAIA (Latin American Integration Association)",25531.649,11600.394,9899.427,79529.745,125000.547,202239.402,269681.303,450735.376,386988.132,271364.826,334122.291,497140.227,413202.564,418026.385,412634.897,438091.71,516245.503,1037011.811,845618.616,623564.713,766483.439,980078.597,1337322.053
"LAS (League of Arab States)",543.946,572.918,5713.93,6832.393,9201.93,20291.058,22226.916,41614.92,49481.565,76250.671,112421.26,149721.172,161420.896,201689.824,110623.273,135719.031,151976.922,123608.99,105597.13,119678.427,117454.437,290922.669,160090.387
"MERCOSUR (Southern Common Market)",25385.763,11049.209,5802.727,3661.268,13085.074,20372.335,63384.853,68718.15700000001,51673.442,50515.051,71984.114,101792.659,57637.216,83985.989,112949.051,76255.51,116479.371,132265.311,102300.505,108061.017,186412.955,60510.473,80067.01300000001
"MRU (Mano River Union)","..","..","..",6.503,96.615,"..",107.925,"..",0.041,5.315,11.278,1.624,182.169,618.372,2457.195,161.218,527.788,359.394,474.792,33.03,151.436,427.686,1697.636
"MSG (Melanesian Spearhead Group)","..",0.877,0.956,1.309,"..","..",0.004,2.425,"..",1.894,26.551,2.354,756.744,102.705,169.017,58.155,43.255,160.093,69.542,77.075,71.493,105.519,87.005
"NAFTA (North American Free Trade Agreement)",1696375.477,1687346.838,1885389.94,2593410.193,2879974.409,4078793.864,5072713.254,5151862.131,6124091.146,7093048.154,8234116.219,11919079.807,12369992.963,12830909.09,11187746.635,13332547.403,11967225.688,12025707.774,13532965.532,13823055.428,14895790.368,14932838.002,15255278.651
"OAS (Organization of American States)",1721827.377,1698537.365,1892391.093,2599782.692,2896842.572,4106389.879,5149355.293,5302427.16,6402592.985,7405878.547,8717824.827,12873472.145,13483577.532,13959945.028,12237886.393,14252614.688,13067139.331,13456174.954,14834922.301,15026568.835,15333939.909,15238399.913,15473364.837
"OECD (Organisation for Economic Cooperation and Development)",9241952.687000001,9109695.128000001,10208685.036,12208760.219,14993556.853,21038450.435,21845149.538,26966647.885,39348704.292,49345849.922,55416069.811,65401739.394,74798125.13600001,77333318.222,69515684.50300001,87737318.426,88918422.81299999,89825628.002,96408484.911,102003287.987,99866568.82600001,93836561.978,114610181.971
"OECS (Organisation of Eastern Caribbean States)","..","..","..",6.45,0.515,3.674,17.31,40.974,0.748,0.141,0.046,1.257,17.495,25.036,17.324,75.508,32.96,39.567,22.723,66.859,32.814,33.976,47.179
"OIC (Organisation of Islamic Cooperation)",82267.83100000001,151922.147,239024.152,423517.325,722411.4300000001,1202748.348,1803332.312,2169241.231,2637116.845,3494319.74,4144818.925,5416590.007,7460193.483,4566914.236,10589509.153,12883998.509,13707819.872,13054461.532,12687051.792,12996411.617,10984406.295,10497960.344,12304370.301
"OPEC (Organization of the Petroleum Exporting Countries)",278.357,212.103,4153.308,3054.46,2039.437,8077.315,5503.839,3127.003,3260.693,2504.04,11110.599,6891.591,8426.487999999999,72738.689,14091.306,32111.057,37526.172,31573.191,29153.049,22608.383,25436.056,194316.023,78835.798
"SAARC (South Asian Association for Regional Cooperation)",2292.341,4511.257,6874.979,4537.413,10422.13,20296.455,19349.933,23163.107,39547.509,49610.723,59974.675,77267.962,114260.316,103293.307,261780.233,217349.182,377419.407,309955.834,343396.47,344733.998,303147.678,443903.32,490973.162
"SACU (Southern African Customs Union)",2872.739,3053.696,3212.206,2671.995,2900.616,661.674,3115.791,2480.187,2061.262,3585.03,4021.023,8900.717000000001,11854.503,10374.079,6451.154000000001,11181.083,13714.351,16806.873,6751.136,11062.057,7445.791,26733.253,31435.854
"SADC (Southern African Development Community)",2962.375,3057.73,3476.137,2810.193,2925.1,777.377,3189.949,2498.916,2153.293,3735.943,4772.382,9143.505999999999,12238.848,14735.656,11672.429,11852.27,14365.496,17284.639,8795.073,11829.735,7772.616,50952.989,33323.074
"TPP (Trans-Pacific Partnership)",4824219.479,4946890.217,5864384.667,6502956.453,8010726.404,11298564.208,11692060.472,15185315.554,23686790.179,29203428.931,29048727.969,33608484.988,45959985.508,43704060.578,43451309.059,56047036.772,58442608.529,57927648.551,57564149.228,57992413.766,54034396.014,53414979.91,59917740.006
"UNASUR (Union of South American Nations)",25385.763,11119.13,5843.227,3848.902,13514.229,21386.337,64164.239,70079.111,52489.817,51850.394,73160.837,108054.355,61944.132,91284.96000000001,114139.773,77454.257,120453.385,140478.556,118351.352,126513.756,191420.965,66573.829,83784.98
"WAEMU (West African Economic and Monetary Union)","..",3.297,0.893,157.672,97.294,7.198,125.651,102.828,73.509,47.671,165.407,478.001,445.566,1064.036,2644.003,945.101,6030.857,693.531,2575.475,1778.691,762.477,1070.618,911.9980000000001
"Northern America and Europe",5018465.887,4729428.82,5140452.623,6766309.621,7505104.942,9748331.614,10929602.007,10099818.398,12625031.458,15819858.546,17213476.1,22374629.658,24750636.394,26464855.681,23789654.807,27722909.42,28190131.991,26242781.967,28475258.046,30357427.386,29029000.498,30926514.067,35086179.706
"Central Asia and Southern Asia",4753.064,4771.118,7404.58,4860.289,10519.191,23536.197,21439.852,24082.705,40015.177,50297.015,60976.34,78952.352,115047.538,104173.767,263648.365,218818.907,380848.896,312652.096,347998.633,350723.731,312700.923,457386.089,494379.314
"Eastern Asia and South-eastern Asia",16156151.875,17804936.202,21481545.945,22689479.855,27565542.311,39510989,43264893.363,60349842.747,87407694.384,111849726.681,132420562.868,156320920.994,188922969.008,195453509.177,187111560.967,243147320.453,257791898.46,274667079.568,294010571.221,308263891.817,305036633.946,305690769.07,339995194.74
"Western Asia and Northern Africa",34899.994,30150.613,18083.047,83171.323,100418.951,85887.658,101666.037,102851.35,276946.009,307767.192,212742.762,276478.829,234078.755,697716.439,547325.023,956835.667,847583.025,1397002.323,1504259.45,1460296.862,2029522.031,2239091.325,1748057.891
"Africa",3313.406,3599.089,6493.154000000001,6827.69,10469.626,16347.579,22765.23,42363.972,48841.295,77084.249,108050.67,154266.588,168452.077,150327.128,125892.288,119305.337,137147.212,111425.814,89468.913,114375.201,104684.635,151576.192,112760.856
"America",1721827.377,1698537.365,1892391.093,2599782.692,2896842.572,4106391.627,5149355.293,5302467.874,6402601.037,7405878.826,8717831.448999999,12873473.297,13483595.312,13959947.532,12237891.5,14252617.553,13067150.052,13456187.359,14834925.559,15026578.385,15333943.492,15238402.774,15473408.77
"Asia",16195540.129,17839376.698,21505013.48,22773662.104,27669112.86,39604865.126,43369229.024,60437026.39,87678124.115,112134658.252,132592106.461,156532042.321,189118001.046,196123286.737,187825025.22,244218350.104,258905488.203,276284633.388,295785757.434,309976835.951,307286478.263,308291331.699,342162931.929
"Europe",3322186.41,3042561.738,3259087.57,4248539.728,4736611.944,5850392.039,6062368.623,5327969.899,6835432.244,8946268.957,9240332.909,10844350.473,12731362.822,13960489.449,12900260.742,14750726.09,16618299.106,15113382.16,15669215.5,17031240.042,14708117.666,16907121.846,21084387.985
"Oceania",52543.238,18735.699,29387.083,24887.069,45286.624,44269.909,53023.879,62616.404,69730.068,70532.16499999999,84657.273,113634.553,138087.196,164733.015,137033.8,139808.36,189770.657,160237.383,197379.999,235334.248,322459.301,421632.85,491934.587
