"PRODUCT -   Low technology manufactures: other products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",4063940.042,3799960.523,3834758.769,3784811.674,4047945.794,5227734.352,4881763.496,6197793.218,9728667.445,12664693.014,14780874.923,14795763.393,17067571.156,19809920.706,17496822.593,22497308.18,24900752.238,21537580.302,20135425.634,21083812.262,18782592.422,19064016.592,20938786.668
"CACM (Central American Common Market)",11.169,7.247,4.839,314.012,26.186,81.26000000000001,27.369,329.846,101.494,181.84,1127.155,1555.229,1763.546,666.418,388.155,3259.424,2325.67,2858.429,6206.227,7200.93,23273.565,12862.028,9531.495000000001
"CAN (Andean Community)",228.715,103.071,54.002,17.3,359.976,680.749,642.204,1301.731,968.593,1363.685,1159.304,1665.376,1719.06,2255.78,1662.576,2106.096,5479.914,3358.033,6900.636,5192.265,5382.198,3097.859,3218.51
"CARICOM (Caribbean Community)",15.442,17.487,5.129,4.055,118.541,61.94,99.84399999999999,156.883,57.359,366.292,1207.11,6167.553,2312.325,1264.789,1640.234,2944.953,4250.462,8786.476000000001,12302.863,12706.877,18754.093,26431.382,16961.315
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",4017.849,1641.953,1431.698,2637.366,4059.773,2864.07,3756.916,6068.917,6593.645,8906.552
"CEMAC (Economic and Monetary Community of Central Africa)","..","..",6.24,105.831,"..",32.951,114.932,0.009,1.137,2.871,7.185,7.317,18.468,229.743,39.853,89.765,479.147,84.294,296.542,221.251,65.871,52.144,290.898
"CEN-SAD (Community of Sahel-Saharan States)",345.871,353.792,4909.538,252.043,313.463,3570.905,715.133,5416.913,22760.178,37440.528,44954.658,17231.094,6852.903,13362.495,88902.82700000001,85864.96400000001,53812.279,69537.91899999999,43562.02,23585.358,16905.979,20865.466,16078.94
"CEPGL (Economic Community of the Great Lakes Countries)","..","..",134.623,639.713,"..",9.994999999999999,11.834,"..","..","..",0.191,0.585,191.408,2.125,0.876,14.814,38.803,42.973,18.55,849.129,38.685,50.334,156.569
"CIS (Commonwealth of Independent States)",1637532.384,2043519.206,1942508.005,1224444.764,1030528.459,660266.545,656186.051,1325269.802,1960131.931,1490999.984,1577674.821,552172.547,421919.736,573970.295,791318.836,287828.699,209183.643,259497.979,224922.401,175481.14,226976.268,199442.42,109356.755
"COMESA (Common Market for Eastern and Southern Africa)",456.635,865.665,5776.932,1599.288,565.23,4544.106,1544.519,6106.038,32211.123,41447.61,50483.815,17893.589,19125.404,18503.366,117380.982,123644.708,94189.125,141675.17,52949.281,20626.526,9433.801,15680.228,8254.922000000001
"EAC (East African Community)",42.724,74.19,10.685,17.292,36.595,67.244,673.203,445.041,172.308,119.702,118.212,557.797,1298.395,683.402,215.296,483.735,1046.662,706.03,270.39,2473.78,316.477,360.458,387.682
"ECCAS (Economic Community of Central African States)","..",2,140.863,745.544,8,47.946,126.766,0.009,1.137,2.871,7.376,7.902,209.876,231.953,40.729,104.736,517.9500000000001,148.057,315.092,1070.403,104.586,104.318,448.23
"ECO (Economic Cooperation Organization)",84264.961,309484.94,249072.77,186774.266,247146.804,3460.33,198796.981,339965.91,468420.937,407739.903,432874.042,132415.055,204553.845,175486.068,316687.617,172956.316,145698.224,161521.031,133591.961,91408.533,78830.91800000001,94516.38800000001,97987.44
"ECOWAS (Economic Community of West African States)",28.834,1.215,71.777,1.533,41.592,42.771,44.462,939.343,1605.104,3851.926,2534.6,1313.821,1930.679,3406.169,4114.703,5282.09,7654.37,11233.722,19241.05,6209.491,6570.755,15344.286,13245.271
"EFTA (European Free Trade Association)",18278.283,30710.11,21552.575,30704.83,24293.695,32461.614,35916.287,51636.439,65633.33900000001,98593.91899999999,136581.959,157864.256,237805.45,340175.471,429546.575,490554.221,637448.673,672935.887,784397.677,852966.269,1060497.727,832983.885,1064650.749
"EU15 (European Union 15)",656191.603,772410.478,800633.03,874533.45,967131.071,1029254.934,1440343.922,1910208.345,3237036.14,3575567.613,4096684.286,4694271.497,5710312.517,6234096.883,5732490.162,7010939.853,8605281.567,8351113.004,9390354.429,10187318.965,8961089.743000001,9354428.73,10945191.808
"EU25 (European Union 25)",662688.072,782347.879,810185.746,878006.432,975112.139,1037999.739,1457619.557,1943694.2,3347250.254,3661296.478,4223158.11,4777443.561,5863527.054,6484984.808,6008862.05,7397434.841,9112665.469000001,8903784.688999999,10059397.264,11005914.081,9748347.317,10146817.063,11823908.409
"EU27 (European Union 27)",717062.072,813844.123,820696.6360000001,880851.6899999999,976729.687,1039413.967,1461383.977,2060052.988,3566604.141,3762839.549,4303279.224,4781719.616,5870150.715,6495121.547,6049747.833,7415630.724,9133607.537000001,8922909.045,10084886.087,11047535.947,9797783.026000001,10191825.895,11874148.779
"EU28 (European Union)",722304.494,813844.123,820696.6360000001,880851.6899999999,976756.4250000001,1039418.793,1461384.304,2060052.988,3567410.505,3762865.215,4303302.819,4781832.072,5870350.241,6495429.432,6051073.378,7417765.34,9139696.021,8927608.210999999,10088806.453,11050748.241,9800532.481000001,10193907.396,11879155.115
"Euro area",544874.2020000001,650218.325,650206.151,698548.463,820570.164,846021.423,1240505.673,1700752.981,2839121.471,3149271.866,3528083.076,4084081.348,4896466.163,5302009.969,4996007.737,6051198.126,7428917.464,7393192.348,8519502.284,9233459.016000001,8064658.56,8491173.310000001,9944970.771
"FTAA (Free Trade Area of the Americas)",579262.495,712617.371,513415.9,412475.041,468866.013,693857.887,788531.537,1054337.826,1936342.161,1567927.475,2129752.856,1956836.293,2138509.476,2609061.484,2267382.644,2859866.466,3378851.447,3303915.711,3421487.197,3711218.455,3803798.459,3758829.154,3927205.024
"G20 (Group of Twenty)",6486766.365,6707574.635,5971564.029,5458512.381,5698344.845,7099613.075,7196766.688,9805820.531,16353752.096,18343105.933,21861988.286,20824947.145,23292874.645,27203928.11,24865882.482,30018696.681,34115185.464,30900684.37,31245717.238,32794553.032,29670662.386,30154358.657,33499548.775
"G7 (Group of Seven)",3783883.101,3446589.034,3298494.877,2984119.857,3376945.437,4440815.136,4430862.824,5748045.203,8437999.654999999,10609977.893,12424810.288,13681356.595,15697490.201,18730507.89,15926571.525,20684722.072,23152271.175,20624239.362,20466460.552,21011564.831,18934598.429,19183899.453,21854362.886
"G-77 (Group of 77)",412718.872,462045.708,403769.953,520440.062,465970.731,513060.711,591289.772,1173916.458,3119569.818,2501931.828,3184651.212,2434214.192,3626847.15,3363821.631,3406209.604,3869543.584,4611320.236,4509423.793,3976670.427,4574581.725,4282702.096,4426219.787,5141149.224
"G8 (Group of Eight)",4933149.101,4749921.674,4255197.396,3651007.459,3804571.776,4842311.45,4760421.917,6397998.442,9477919.248,11442370.578,13542125.036,14102207.495,15983629.953,19205549.023,16403749.055,20836769.36,23262238.163,20772730.132,20595342.381,21149049.397,19138109.03,19341787.632,21937774.872
"GCC (The Cooperation Council for the Arab States of the Gulf)",6950.694,13763.845,1880.463,2472.503,3095.951,4186.211,4816.12,27534.831,154482.035,61122.282,10172.081,10847.118,28588.62,98443.325,29617.916,13751.746,32807.898,47305.663,33103.85,54501.283,102045.677,73212.94500000001,71591.61900000001
"GSTP (Global System of Trade Preferences among Developing Countries)",1369177.394,1699565.297,1652780.189,1907931.052,1911676.818,2283599.004,2330331.394,3230063.266,6352623.779,6874036.014,8244660.776,6949128.684,7945117.372,8472507.863,8773445.436000001,10176831.674,11814779.85,10912227.76,10704694.441,11889639.471,10638868.943,11070654.077,11687249.986
"IGAD (Intergovernmental Authority on Development)",48.918,215.633,10.685,8.569000000000001,20.138,1021.331,613.56,431.887,149.346,155.856,28.628,581.621,674.968,516.332,149.436,457.29,580.157,528.378,218.62,1241.015,623.935,1119.582,1078.301
"LAIA (Latin American Integration Association)",119188.416,138216.811,50548.942,13813.859,18248.988,35831.101,57023.275,210184.862,717800.953,286406.693,508082.053,136569.052,167159.276,99446.80100000001,157569.389,159168.349,221028.87,167935.203,155039.128,151726.91,161820.46,190123.542,147317.839
"LAS (League of Arab States)",7359.363,14206.428,6766.182,2794.044,3513.099,7760.708,5524.932,45706.127,177717.488,95233.042,53343.572,27239.538,33905.833,109156.607,115657.897,96472.58100000001,79795.88800000001,106907.646,57767.826,72446.385,114457.376,81180.30100000001,83234.022
"MERCOSUR (Southern Common Market)",118456.575,101955.749,43570.995,11264.792,16847.846,31213.09,52366.425,186302.554,609835.137,275595.841,429907.24,76688.033,97991.563,47629.274,109260.426,57824.213,62824.705,86414.91899999999,86922.644,81388.72199999999,82716.319,109656.737,61736.921
"MRU (Mano River Union)",15.016,"..",48.923,"..",4.764,2.842,7.771,8.016,69.816,46.541,681.019,465.249,563.216,1190.584,605.697,1068.647,1404.073,7660.872,13649.48,495.844,70.349,2076.185,5190.803
"MSG (Melanesian Spearhead Group)",0.961,3.509,10.869,83.65000000000001,92.586,39.478,31.722,67.828,18.821,279.617,880.936,124.575,93.699,150.44,244.525,119.1,270.925,124.753,303.68,323.49,391.132,230.362,237.659
"NAFTA (North American Free Trade Agreement)",460529.419,610210.378,469569.444,400817.051,451508.212,661779.414,734897.249,865901.976,1315245.64,1285123.281,1693632.371,1867358.666,2027663.536,2548628.242,2134102.297,2765778.868,3273191.284,3166725.239,3290783.81,3589569.106,3653893.101,3591144.072,3823376
"OAS (Organization of American States)",579262.495,712618.392,513415.9,412475.041,468866.013,693857.922,788534.936,1054338.276,1936342.161,1567932.439,2129753.995,1956847.259,2138516.418,2609071.895,2267387.784,2859887.676,3378865.208,3303938.494,3421504.326,3711225.695,3803817.956,3758831.818,3927209.604
"OECD (Organisation for Economic Cooperation and Development)",5077499.88,5137501.025,4904837.185,4700644.5,5176197.525,6604792.903,6725810.193,8525934.502,13350021.546,16449740.803,19364422.708,19943808.235,22575500.925,26658402.468,23949210.329,30011710.062,34209309.187,30881273.536,31258355.992,32876001.462,29926003.684,30188642.888,33476414.118
"OECS (Organisation of Eastern Caribbean States)",0.485,"..",1,0.377,"..",38.314,40.54,1.118,1.116,0.122,41.603,54.636,6.632,43.046,6.703,102.177,79.111,35.059,50.483,25.884,29.185,35.477,23.64
"OIC (Organisation of Islamic Cooperation)",137686.619,378683.338,298089.664,288292.338,329724.181,136121.514,329018.86,605017.602,1051485.42,862628.0600000001,995674.3490000001,559864.64,639944.53,647675.306,795796.735,780339.597,753299.013,772054.633,781668.997,815375.422,812485.932,941117.328,1233754.403
"OPEC (Organization of the Petroleum Exporting Countries)",11606.921,14044.159,2206.097,1990.741,4178.5,6354.894,8233.653,64295.307,218963.907,160863.375,113218.046,36449.638,100042.174,141519.722,78563.185,13276.694,37132.709,57517.328,38487.368,65323.974,110725.547,80173.02099999999,73717.609
"SAARC (South Asian Association for Regional Cooperation)",31916.218,69128.958,6838.456,13195.876,17831.993,35131.825,57874.6,247043.297,771859.076,486851.973,713384.003,288964.3,253221.384,168197.983,560743.035,183104.371,274713.429,354590.145,403922.143,355675.159,354020.614,353652.276,336228.882
"SACU (Southern African Customs Union)",54751.827,59211.956,60112.292,50912.984,58994.608,40522.724,49800.374,74211.364,223145.883,197624.083,229848.503,230605.403,348427.028,205498.31,183980.813,54633.845,63848.949,29534.703,29067.1,55892.309,53483.355,54935.037,72366.326
"SADC (Southern African Development Community)",54833.051,59880.677,61161.275,52408.318,59362.664,41537.622,50284.518,75957.97500000001,238610.691,205882.283,238375.632,232539.2,362965.578,214463.005,218916.232,101277.797,115231.924,118029.505,60568.044,59879.689,54317.037,64924.404,74880.53200000001
"TPP (Trans-Pacific Partnership)",3120214.933,2611039.699,2544501.62,2307571.497,2515033.098,3359388.579,3030070.222,3942298.74,6006380.769,7805144.11,9296976.912000001,10035103.787,12258235.121,14360161.908,11786631.795,16026243.552,17634263.988,14923455.38,13059509.278,13359830.57,11780379.966,11728414.532,13207381.543
"UNASUR (Union of South American Nations)",118694.426,102375.674,43750.253,11335.559,17213.074,31936.01,53499.631,187916.354,620907.92,282171.936,433421.799,81408.33100000001,106312.707,57662.444,130862.933,87395.94500000001,97920.58500000001,123573.65,109428.282,98812.561,103784.545,123152.191,72539.769
"WAEMU (West African Economic and Monetary Union)",2.328,"..",60.223,1.502,20.959,9.741,38.812,18.31,260.481,126.891,85.788,493.192,456.73,1269.376,967.179,2448.592,2763.665,1605.599,3059.33,3343.467,1829.609,9705.138000000001,7259.273
"Northern America and Europe",2766303.015,3177466.712,3002881.85,2350153.977,2237054.439,2401847.896,2688891.12,3971282.176,6470761.987,6325268.196000001,7406000.927,7202300.397,8368982.487,9825021.862,9149671.868000001,10765137.255,13049481.897,12882701.403,14274032.743,15600820.632,14669983.201,14724814.789,16795520.339
"Central Asia and Southern Asia",108392.789,356346.998,253252.446,197483.04,262929.039,35533.067,254640.755,563782.093,1138287.761,853861.746,1026655.492,405159.153,426232.985,307565.462,831727.079,309962.661,365073.387,466584.937,478530.435,381125.861,377330.735,390510.059,356945.603
"Eastern Asia and South-eastern Asia",8837734.372,8966967.778000001,8873716.841,8188518.834,8267517.297,9830920.25,8863166.159,11200604.777,17094863.234,21291065.407,24775985.814,25010826.045,30348087.745,32580712.801,28651774.442,35755379.407,39584161.51,36111815.747,33158111.876,33255825.718,30187629.976,29772889.157,30776710.9
"Western Asia and Northern Africa",16305.261,39448.945,10821.812,8176.733,10762.168,16279.296,12157.521,74636.402,287844.806,148420.347,188659.523,70515.386,99706.974,192551.858,197952.42,197837.849,197693.969,221018.726,185358.639,220319.777,242213.632,217164.971,251388.772
"Africa",55236.662,60308.659,66089.861,52795.681,59680.633,45203.491,51728.187,95165.00500000001,263444.56,243416.373,283383.019,250305.197,370716.516,228578.832,307953.717,187809.348,170074.884,188346.039,104609.812,85820.208,72078.469,88846.93700000001,97368.37
"America",579262.495,712666.139,513480.838,412530.215,468900.559,701797.333,788561.703,1054380.181,1936376.998,1567950.452,2129754.004,1956928.366,2138611.592,2609129.456,2267388.758,2859893.266,3378865.837,3303939.448,3421505.768,3711226.248,3803818.476,3758832.569,3927209.949
"Asia",8962100.369000001,9362576.924000001,9133049.715,8394049.034,8540936.632999999,9879208.952,9129293.76,11821186.651,18497916.936,22259756.8,25948860.534,25470578.836,30869092.289,33070858.442,29596656.432,36182484.714,40100761.473,36741006.517,33797698.222,33839834.308,30796710.347,30373198.348,31377322.577
"Europe",2306270.596,2603091.998,2540025.569,1951810.862,1786582.141,1743965.132,1957517.46,3127658.983,5252408.039,5044380.399,5786778.741,5390096.369,6402051.072,7317596.451,7042293.038,8071112.7,9898988.91,9759792.575999999,11028351.15,12064100.185,11074124.346,11200626.649,13046883.705
"Oceania",47702.705,101592.531,47900.11,40092.699,37020.769,31765.294,30455.733,45478.987,64705.816,45920.433,68206.06,78772.819,125994.306,147959.358,126366.09,124190.507,168588.942,233821.523,165469.881,158604.392,157441.496,166384.13,187576.081
