"PRODUCT -   Medium technology manufactures: engineering (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",9448274.117000001,10108985.313,8654346.385,7324328.338000001,7996935.684,10255265.835,11030959.155,14399407.917,21157746.599,28918685.806,30689156.543,35502327.024,40848277.398,48161081.321,42897400.124,65174793.419,76666494.84800001,66793704.609,64242947.835,62902298.609,59220828.717,61471080.19,71060789.787
"CACM (Central American Common Market)",215.391,570.153,461.635,1464.167,217.888,350.004,1704.778,1099.819,1366.448,2307.573,3644.434,10405.879,7994.921,7622.987,7088.023,12974.354,16199.578,23740.805,28468.587,49039.034,74184.065,62584.898,14164.149
"CAN (Andean Community)",7,1194.407,8.904999999999999,6935.543,440.176,272.018,1126.433,1444.019,652.456,482.439,699.617,773.986,835.232,2384.016,896.895,742.054,2734.323,1583.748,2464.133,3816.76,2882.966,1629.308,3432.144
"CARICOM (Caribbean Community)",36.935,0.436,279.316,289.127,64.617,138.112,140.391,111.849,158.138,255.244,571.162,919.781,971.989,6830.164,1252.481,270.969,696.826,1993.7,826.959,1155.174,920.855,1731.77,2231.046
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",3646.716,3649.314,4978.719,10614.946,4748.952,5161.262,10060.369,8088.587,11259.109,25571.725
"CEMAC (Economic and Monetary Community of Central Africa)",10.968,2.76,"..","..",1.168,11.425,1.902,0.158,3.678,103.691,77.61,73.578,39.239,490.477,109.606,269.665,1067.953,287.749,169.037,903.583,361.778,394.81,370.944
"CEN-SAD (Community of Sahel-Saharan States)",547.067,476.965,925.301,353.932,167.927,1270.541,1532.762,1068.95,3689.193,14501.815,9883.894,5296.229,11185.601,9460.814,12568.352,21135.7,234060.087,26133.491,31108.649,52603.083,29810.566,17287.007,29352.431
"CEPGL (Economic Community of the Great Lakes Countries)",2.516,"..","..","..","..","..","..","..","..","..",0.279,0.261,32.477,"..",0.327,0.457,4.626,19.808,9.114000000000001,9.382999999999999,15.245,3.716,103.178
"CIS (Commonwealth of Independent States)",303608.602,317297.633,245446.489,540673.76,638008.1850000001,751498.698,356717.235,611439.318,666439.557,406963.955,506608.843,728534.687,669886.4520000001,615910.194,771682.1090000001,975513.732,680619.486,1127040.933,1465959.548,1456642.6,1451019.471,1265837.652,1557312.131
"COMESA (Common Market for Eastern and Southern Africa)",126.123,31,392.047,203.246,78.20399999999999,833.0990000000001,146.084,1186.51,2121.277,5770.999,3973.964,1841.33,2149.238,6402.69,7426.266,11789.799,18753.072,11434.928,5726.863,3951.167,6349.367,8032.758,7701.07
"EAC (East African Community)",70.121,6.667,"..",44.486,24.807,0.201,26.588,63.756,287.146,484.198,56.143,122.102,82.729,342.927,103.399,151.297,152.972,202.845,530.403,581.659,921.255,278.679,263.261
"ECCAS (Economic Community of Central African States)",1056.484,2.76,"..","..",25.168,11.425,1.902,0.158,3.678,104.691,79.71299999999999,75.89700000000001,71.71599999999999,494.195,109.933,270.894,1072.579,316.957,178.151,912.966,377.023,398.526,474.99
"ECO (Economic Cooperation Organization)",48260.726,29708.827,34530.907,18937.464,41183.869,5574.878,19875.716,22337.988,21033.068,29221.72,32648.71,46895.457,93006.969,124161.913,101925.325,149175.808,153501.941,128918.748,218037.613,277279.153,224853.924,262371.135,338218.332
"ECOWAS (Economic Community of West African States)",69.693,446.855,10.317,26.34,69.753,26.175,1213.901,435.998,2246.001,10549.74,6459.032,1069.815,7545.99,3005.924,4866.068,10221.981,211482.865,9363.319,18913.221,28200.302,15459.855,51022.431,173335.297
"EFTA (European Free Trade Association)",598352.389,554475.216,504632.965,384254.245,448520.522,564145.296,679914.183,932781.2830000001,1185643.116,1470122.904,1508115.025,1864129.244,2618219.518,3499051.61,3252936.149,4413829.125,6408620.402,4442056.559,4450025.572,4819697.829,4269147.944,3885413.095,4200308.115
"EU15 (European Union 15)",8335479.494,8146305.198,6798403.627,6502139.866,6301418.19,6822612.197,8994459.756999999,11665907.185,16151604.53,22001272.451,21027666.479,24359616.778,30146972.575,37016520.074,35591502.136,45357798.615,55301555.889,47652091.311,49913183.381,52561070.457,42420414.144,42373238.474,50087919.072
"EU25 (European Union 25)",8412083.773,8203725.346,6842062.054,6535994.554,6340516.605,6865247.196000001,9109680.312000001,11838368.254,16415162.472,22513352.9,21495550.354,25070143.19,31329140.593,38415357.859,37142650.79,47187691.877,57433152.515,49845529.258,52485769.316,55106745.414,44393891.082,44447280.059,52545371.506
"EU27 (European Union 27)",8470994.773,8244253.632,6862329.843,6552048.12,6343705.016,6872237.98,9114056.453,11845015.849,16425362.962,22540962.23,21522367.205,25097926.539,31370379.244,38450000.307,37179509.671,47283296.798,57550415.955,49950257.869,52688343.66,55368586.37,44573244.477,44675772.232,52853343.974
"EU28 (European Union)",8471009.17,8244256.293,6862538.413,6552140.344,6344089.257,6872388.658,9114229.869000001,11845328.372,16425546.824,22542006.911,21522965.294,25105360.72,31373464.845,38465741.757,37201242.265,47291956.965,57558657.553,49953876.904,52711843.231,55380533.054,44602455.366,44696949.409,52882549.213
"Euro area",7473026.23,7280518.231,5913239.275,5707594.924,5385506.062,5796050.171,7798910.671,10343554.362,14294407.614,19482111.728,18341844.889,21573801.09,26614818.803,32571227.722,31892668.323,41189747.152,50610968.682,43315319.541,45302683.574,47779828.552,38330044.367,38658209.567,46001232.033
"FTAA (Free Trade Area of the Americas)",2401745.889,2598575.998,2658860.109,2239850.264,2193399.27,2775900.446,3338855.761,3918697.564,4751591.592,6447072.347,6625272.872,8104754.605,9703153.107000001,11124685.012,9769545.843,12977027.488,14579278.225,14265871.827,14806654.105,15483059.239,15829585.989,15059902.01,16294209.825
"G20 (Group of Twenty)",19771602.991,20457959.173,17842423.02,16023309.622,16417731.984,19516371.786,22518819.545,29063257.392,40830220.712,55601777.22,56393684.351,66001055.135,78790040.89200001,93859300.00300001,86331687.23899999,121130231.507,142448641.743,124619723.205,124813030.812,125610698.584,112230235.063,113668322.182,131572586.541
"G7 (Group of Seven)",16178498.476,16570582.739,14261853.059,12502165.148,13024329.159,15085845.006,17880834.516,22661215.846,31675824.446,42949849.442,43572649.448,50785764.984,58895523.818,69793662.109,63265419.096,90723554.111,106861653.206,91685771.93700001,87024625.97400001,88654009.942,75678881.936,77505755.926,93046524.70100001
"G-77 (Group of 77)",1096184.591,997025.509,776718.301,819112.0550000001,914614.853,1368135.067,1671387.757,2060198.628,2851966.346,3603602.756,3905931.014,4647876.733,5311250.169,6233171.688,6250419.083,7174102.275,9463282.583000001,9863493.317,10907122.289,12080585.182,11945692.847,11791826.249,13731683.262
"G8 (Group of Eight)",16407298.476,16830055.256,14454278.886,13008604.038,13618497.12,15821151.22,18212438.223,23213160.921,32312129.587,43330832.136,44023214.887,51456794.434,59497533.247,70350793.14300001,63923263.265,91561119.52,107460807.958,92716405.45299999,88157808.02,89877734.72,77023272.781,78678995.41400001,94458198.748
"GCC (The Cooperation Council for the Arab States of the Gulf)",1020.45,3836.402,4934.837,4452.649,2807.62,4401.944,2578.697,2301.733,2412.073,2504.104,4302.152,14025.706,39769.102,109153.429,30350.257,23580.946,51884.994,80986.711,120416.429,174087.323,152394.868,213994.585,216605.885
"GSTP (Global System of Trade Preferences among Developing Countries)",2374564.324,2796016.816,2438839.998,2035679.195,2162404.347,3154244.944,3569749.899,4864001.509,7186007.252,9884525.764,10617414.497,12690935.057,15206270.058,18299087.013,18017057.809,24357314.911,29859302.572,29118702.747,33501118.983,33105710.954,34185121.404,33489888.215,35601735.438
"IGAD (Intergovernmental Authority on Development)",71.33499999999999,10.732,32.798,0.516,20.041,677.317,0.252,60.913,289.24,2950.614,1464.68,541.539,129.733,2003.957,1598.437,1576.617,301.415,362.201,1012.373,399.442,1853.392,3718.339,2314.147
"LAIA (Latin American Integration Association)",61159.322,63499.134,59832.397,64165.013,25588.148,57782.304,117949.942,160212.278,296503.197,294591.601,357238.627,390504.159,355222.705,465365.574,284612.519,418418.301,437377.761,548846.385,517128.683,477406.845,1199128.158,1029850.226,783495.475
"LAS (League of Arab States)",1665.591,3952.289,5896.909,4837.957,3011.052,5774.196,2933.418,4767.449,3949.65,7003.897,7984.985,19090.505,43965.527,118438.727,40790.704,35593.458,78768.625,100139.775,139149.284,200876.113,177271.867,234012.241,255744.971
"MERCOSUR (Southern Common Market)",58638.384,41923.828,37670.576,28759.424,23465.824,38169.155,86296.675,115145.955,232033.751,231052.354,277700.509,287951.449,243018.843,334619.611,179886.395,272993.312,304720.977,353500.9,291815.464,269957.289,921469.75,688494.124,453942.603
"MRU (Mano River Union)",29.648,"..",0.545,0.072,20.109,1.739,1.177,0.092,"..",41.482,0.472,19.66,64.117,2.326,63.903,22.685,109.131,98.68000000000001,200.284,1226.838,3008.764,48478.831,163198.777
"MSG (Melanesian Spearhead Group)",69.349,1.755,1.913,2.173,"..",52.478,114.863,8.283,5.619,22.158,36.211,17.102,23.054,11.089,40.675,90.68899999999999,452.142,555.264,365.152,2163.412,649.031,810.479,785.516
"NAFTA (North American Free Trade Agreement)",2341317.097,2554607.515,2618781.899,2201898.962,2168646.302,2732580.724,3247040.551,3796307.412,4516336.604,6212065.222,6333613.927,7798712.209,9443968.611,10741242.342,9552126.354,12666822.154,14214115.163,13850545.058,14434561.144,15130244.718,14805788.074,14277389.81,15790421.504
"OAS (Organization of American States)",2401746.818,2598575.998,2658865.665,2239855.915,2193409.607,2775913.433,3338862.481,3918708.227,4751596.535,6447076.988,6625282.595,8105791.884,9703299.688999999,11125043.796,9769978.811000001,12977465.059,14579766.011,14266397.717,14807163.845,15483495.416,15829987.638,15060141.82,16294472.744
"OECD (Organisation for Economic Cooperation and Development)",19980955.086,20640596.197,18048490.029,15810603.776,16209347.485,19263507.66,22719860.121,29262364.064,41009704.536,56255586.778,56981495.89,66596335.013,80090875.56,95988130.859,87938242.42,123825483.472,147700939.415,127284188.105,126946524.104,128289282.94,113662311.651,115018863.935,132830562.209
"OECS (Organisation of Eastern Caribbean States)","..","..",69.205,86.08,45.591,13.538,39.565,5.379,1.153,194.484,1.437,15.012,12.864,5811.457,16.768,47.681,409.661,639.182,26.294,18.52,110.327,17.389,49.314
"OIC (Organisation of Islamic Cooperation)",256172.766,238641.835,162759.023,157214.81,189684.598,214092.403,415119.521,522255.596,601944.141,619279.6580000001,724639.842,785352.321,1044251.098,1168545.906,1257650.014,1228609.074,1650271.24,1694045.087,1877094.781,2044434.345,1858376.287,1843077.407,2231023.083
"OPEC (Organization of the Petroleum Exporting Countries)",4112.458,4359.07,5474.416,4534.671,4648.703,4662.896,3759.035,3404.061,5055.357,13639.898,9761.875,10534.87,29932.58,113439.196,36487.442,32390.25,245990.936,87895.04399999999,129399.592,191455.827,159804.643,212185.344,209211.378
"SAARC (South Asian Association for Regional Cooperation)",4965.503,5798.294,19726.262,14825.792,13510.495,21789.688,31210.354,42808.467,69804.12300000001,112134.544,121899.06,203919.832,274033.992,241561.88,440871.81,384859.511,445198.311,497259.908,647043.472,624432.6800000001,680409.195,588825.2240000001,1008879.492
"SACU (Southern African Customs Union)",34531.324,35280.668,36034.8,35604.446,29648.283,27316.02,57996.228,12142.302,39955.619,47902.83,44986.692,43117.842,61540.791,44754.799,28178.928,89059.247,44638.049,100880.846,168398.347,103803.19,33737.259,32689.724,30315.314
"SADC (Southern African Development Community)",35592.501,35286.998,36381.109,35781.934,29738.885,27397.058,58103.312,12991.297,40831.82,49986.322,46113.943,43478.022,62151.562,46857.784,29929.344,93500.692,53597.599,105224.452,169376.082,104753.697,34447.431,34384.129,33292.202
"TPP (Trans-Pacific Partnership)",8367849.246,8422731.328,7062319.962,6153898.566,6678256.244,8401620.079,9093673.466,11470462.997,16887539.88,22570899.151,24121247.871,27402242.901,30907996.43,35752454.136,30746470.636,47340318.484,55683612.854,46811130.862,40485756.124,40494158.73,35499768.243,38190663.186,46998598.446
"UNASUR (Union of South American Nations)",59634.384,43169.736,39239.31,35794.78,23988.522,38609.534,89681.427,119647.465,232804.239,231691.322,283225.633,289725.575,246386.333,340404.105,185275.352,276886.199,316765.507,363147.631,316028.872,281368.809,929996.3000000001,693717.771,460114.92
"WAEMU (West African Economic and Monetary Union)",5.024,"..",1.736,4.95,20.109,0.55,2.726,146.155,27.978,198.255,2511.23,199.601,389.199,280.791,159.5,975.217,17859.062,1327.098,10616.439,9933.379000000001,1465.422,2436.55,4166.831
"Northern America and Europe",11667182.387,11625272.03,10192043.774,9641208.623,9562012.200999999,10902112.02,13368144.775,17144930.509,22726872.305,30559589.409,29785797.112,35391947.066,43988466.466,53219618.296,50700120.398,65236954.333,78776887.26899999,69234808.2,72863623.52,76578329.668,64893832.94,63813157,74162802.219
"Central Asia and Southern Asia",52108.148,31602.6,41091.036,29396.501,50172.371,22220.384,33991.536,43818.484,73872.12,120550.432,131603.425,211134.378,279688.24,245096.758,446130.645,388044.966,453069.241,501075.716,697906.324,698129.393,700885.0110000001,627045.543,1031886.573
"Eastern Asia and South-eastern Asia",17872817.555,19150556.926,16996433.849,14361716.12,14932732.356,18618072.431,19844933.131,24839485.132,36129100.174,48051039.766,52437243.289,61636168.373,70120939.18799999,78014774.104,68389970.37000001,100664901.904,117311862.718,108490998.743,106463219.05,105591085.622,98251314.274,98483473.257,110447179.914
"Western Asia and Northern Africa",25606.038,33907.375,15400.404,21524.18,21028.63,34546.479,39530.359,45250.481,44764.43,75596.652,69626.607,104270.04,171590.163,331361.339,256706.422,258495.684,696899.361,577771.996,509171.301,751066.9350000001,707237.646,780732.051,869241.771
"Africa",36251.488,35771.678,37306.955,36138.556,29918.381,28669.539,59638.228,14120.425,44813.415,65054.602,56133.43,48900.266,73676.353,57968.137,44203.768,116433.009,289061.34,132045.064,201732.749,158651.085,69401.243,104240.884,228329.145
"America",2401746.818,2598575.998,2658871.226,2239855.915,2193409.607,2775928.243,3339203.844,3918708.227,4751596.535,6447267.599,6625283.18,8105792.345,9703306.139,11125083.854,9769979.687000001,12977466.314,14581357.947,14266796.886,14807164.95,15483496.206,15829988.665,15060142.221,16294473.96
"Asia",17950027.266,19216042.568,17052043.032,14412307.035,15003835.183,18673621.185,19918136.165,24927921.145,36246293.31,48243236.434,52635046.488,61947351.539,70568440.23899999,78584594.20299999,69084685.258,101300513.622,118439160.034,109553056.715,107657972.699,107015852.9,99642165.303,99876511.351,112329294.904
"Europe",9326848.289999999,9090765.755000001,7593772.408,7467475.456,7394834.872,8188717.267,10149445.708,13388732.335,18274272.537,24410407.436,23526175.434,27692738.202,34652111.381,42581982.124,41237056.305,52707388.388,64682380.783,55564990.905,58627260.14,61643179.472,50356653.538,49871373.978,58695286.925
"Oceania",159332.317,106872.218,93977.70299999999,70844.538,77916.897,86676.307,102637.378,128531.355,192552.06,260466.192,320163.57,346296.303,392557.997,388605.645,398035.83,491399.381,656209.91,579897.365,477372.422,511713.217,418363.781,477615.208,420454.825
