"PRODUCT -   Primary products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"APEC (Asia-Pacific Economic Cooperation)",13897152.103,14809487.248,16544498.099,13994448.994,14005866.666,17771008.521,16852591.906,19118842.578,22122017.512,26328232.478,30135415.85,36472418.016,38189403.086,41229167.727,30164908.679,36905635.281,44711512.112,41511702.416,42422855.274,44034598.169,41401289.227,39756863.857,45475835.378
"APTA (Asia-Pacific Trade Agreement)",1687728.675,2177263.906,2983526.436,2084995.336,2479600.875,3885904.229,3866283.389,4823733.422,5948918.295,7013970.68,8250219.341,9196257.914999999,10166061.763,10715965.234,6614700.792,7863661.373,10085788.584,8168920.739,8501262.294,8824303.016000001,8009897.525,6253915.237,8546159.515000001
"ASEAN (Association of Southeast Asian Nations)",1454501.952,1480562.603,2079820.496,2092487.106,1926467.214,2437581.712,2083709.311,2715097.203,3044851.037,3160948.444,4058290.297,5356714.32,6266117.289,6243398.241,5259464.858,6862637.674,8598267.969000001,9102687.579,10262946.375,11039569.511,10730751.64,11568260.915,12897860.413
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",9062937.321000001,9873885.289000001,11281515.193,9011062.765000001,9209212.073999999,12148880.193,11348361.256,12677249.686,14915667.517,16946679.398,18997863.649,21293189.194,22102847.122,23740493.056,16077414.119,20039219.219,24377201.792,23038154.269,23557040.37,24337601.071,22726847.669,21892355.124,25444334.055
"CACM (Central American Common Market)",772.429,2562.48,1734.75,1979.33,1915.274,2994.31,3971.621,4834.245,5507.202,8140.765,22193.269,29950.83,47954.506,68236.76300000001,45065.269,84546.529,99531.584,101148.664,87823.819,94881.88400000001,104985.459,123146.542,130458.471
"CAN (Andean Community)",12313.803,13988.082,25529.527,24153.142,39473.153,38108.384,19121.185,23188.8,24140.861,24942.049,48986.063,71251.92999999999,97322.41800000001,111975.352,116948.484,193643.994,246305.174,289722.759,299132.701,316804.243,329762.992,319063.687,331100.75
"CARICOM (Caribbean Community)",4377.428,4591.649,3740.617,4072.366,4262.561,4243.767,6807.756,8211.477999999999,10686.087,10341.561,16837.302,20388.307,23758.73,23710.92,26437.769,37335.98,34346.5,33092.183,41225.07,35357.183,40267.34,39688.07,40184.541
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",62096.356,43421.92,42535.374,44539.825,48481.302,78880.961,91659.8,69204.116,48146.873,65229.945
"CEMAC (Economic and Monetary Community of Central Africa)",388.807,537.856,3631.562,4381.02,6967.156,12851.653,13510.186,19680.453,16457.999,14970.531,8201.718999999999,24209.777,42441.842,46649.147,20575.438,37404.017,79861.80800000001,76285.08500000001,79762.213,111716.874,92199.488,84462.13400000001,99401.45
"CEN-SAD (Community of Sahel-Saharan States)",211010.88,173618.699,185021.519,246385.709,284983.937,302129.587,260940.867,220576.596,299316.969,362326.593,418103.404,539701.391,666699.769,945784.902,781350.9889999999,959126.612,1576204.58,1642255.583,1679751.836,1537324.684,1588442.175,1337992.485,1757701.06
"CEPGL (Economic Community of the Great Lakes Countries)",1051.874,92.32899999999999,287.479,1215.214,281.539,1453.913,433.35,502.576,721.792,1362.133,843.529,406.8,1504.373,8947.17,15230.957,25292.64,44003.326,27147.946,27906.408,38590.892,35251.532,39007.7,53978.751
"CIS (Commonwealth of Independent States)",361396.779,472337.561,434063.123,430583.296,272564.4,227779.855,251385.637,450643.094,539859.34,550024.392,679120.024,823514.455,929321.921,1323637.654,1299177.138,1546362.051,1887965.731,1849149.472,1981570.622,2004328.781,1892933.43,1793351.047,2102102.263
"COMESA (Common Market for Eastern and Southern Africa)",78834.106,81557.3,66544.039,64031.289,129081.918,137066.879,68356.488,64634.589,91580.93300000001,107443.688,118499.505,151571.431,179589.587,290321.461,279734.867,343638.909,467116.783,524461.659,573346.106,605717.668,576583.9080000001,557321.072,683300.022
"EAC (East African Community)",10320.804,970.307,12975.504,10396.983,5431.759,23884.697,3692.211,1632.519,16469.402,9420.472,7170.059,13563.863,19326.456,17116.167,25072.122,29505.818,34804.689,42414.002,56531.455,80103.75199999999,78621.217,88748.59299999999,145054.18
"ECCAS (Economic Community of Central African States)",4397.096,3949.517,7703.632,6414.37,8987.509,19861.226,15325.044,28786.654,23893.188,24368.347,30416.023,47719.267,59056.882,104695.244,63083.053,101854.346,181952.184,168362.237,166381.694,214550.145,174570.138,146660.136,182671.374
"ECO (Economic Cooperation Organization)",96056.79300000001,85164.26700000001,112652.322,122496.449,117790.623,119216.112,121008.317,191981.643,469258.036,415965.574,749959.016,732900.401,1168281.03,1119242.795,844448.291,970029.186,1176936.341,1103005.18,1102813.176,1268291.035,1228797.17,1173745.738,1396543.395
"ECOWAS (Economic Community of West African States)",42081.456,38178.666,54480.216,104990.749,88045.14999999999,113434.728,140930.112,105693.821,174541.6,174712.195,188018.526,278936.209,378462.89,533859.132,403452.002,502713.621,996895.194,990394.052,969382.144,866831.358,917556.931,713335.392,943898.405
"EFTA (European Free Trade Association)",34780.324,41184.078,47649.942,47596.436,53109.484,52972.993,54966.422,34341.329,45554.581,48862.186,60211.535,99206.688,139299.452,147440.537,133826.401,171998.665,338824.071,335435.324,282417.012,279270.341,265199.628,282680.96,257619.528
"EU15 (European Union 15)",2082423.941,2115140.134,2083218.381,2226134.87,2241359.032,2462133.03,2634943.219,2156962.521,2653316.484,3319183.595,4025942.032,5661521.275,7071318.597,7893995.675,5474271.931,7268100.919,9726843.906,7812127.557,8162801.326,8385704.561,7979168.572,7674273.321000001,8547647.91
"EU25 (European Union 25)",2162512.05,2231584.714,2230445.433,2397218.696,2415615.842,2662828.362,2862160.889,2380830.794,2978882.85,3641902.087,4362844.711,6116616.558,7729308.96,8766154.414000001,6125676.453,8036063.501,10691927.331,8647640.991,8960695.786,9268176.742000001,8771635.293,8453711.162000001,9476849.210000001
"EU27 (European Union 27)",2189966.05,2277341.339,2265716.887,2420519.689,2435684.907,2683591.592,2880464.386,2412115.308,3045471.457,3705890.733,4441966.76,6242467.129,7857386.47,8939762.615,6225114.105,8149691.222,10872802.17,8789649.567,9128405.511,9437810.838,8931398.450999999,8623903.851,9641562.187000001
"EU28 (European Union)",2201911.235,2292254.504,2279859.238,2430804.843,2447440.726,2695619.221,2898610.395,2426429.062,3058595.229,3717766.498,4457325.805,6254180.916,7879598.068,8961345.839,6241055.163,8171448.481,10903188.792,8817078.142000001,9149219.67,9454796.174000001,8947421.94,8638267.069,9654233.676999999
"Euro area",1915255.101,1879166.148,1874108.422,2025710.965,1988503.22,2122551.3,2255123.168,1820331.591,2208583.63,2732566.174,3370618.87,4343370.958,5700663.276,6292466.276,4696226.562,6246170.554,8168691.968,6705012.328,6934687.729,7259082.157,6946232.566,6591441.411,7341098.742
"FTAA (Free Trade Area of the Americas)",1419608.089,1560733.806,1861296.414,1741350.739,1734379.096,2204460.465,1966114.511,2536025.813,2911843.883,3679522.488,5030540.192,6557211.013,6978522.27,8213025.823,6324836.212,8081928.893,10136800.672,9837150.749,9761158.728,10095770.449,10138718.448,9811627.463,10401074.705
"G20 (Group of Twenty)",12213283.101,13390383.859,14554231.141,12380793.331,12737122.494,16213949.201,15650282.132,16871543.512,20262543.203,23844229.084,27859687.952,32908826.605,34959264.476,39245679.076,27202352.715,34612834.514,43631463.269,38707993.074,38199228.889,39776403.586,37276715.905,34716998.718,39876862.158
"G7 (Group of Seven)",8855615.255000001,9240996.906,9537477.85,8114401.791,8272680.404,10017293.257,9495802.597999999,9385855.136,10832397.555,12965806.351,14818656.09,17602285.841,17543469.949,20448764.93,14107106.794,17946828.881,21359560.399,19831315.84,19258990.973,20006467.656,18872310.716,18176920.262,19252137.325
"G-77 (Group of 77)",2484375.369,2400791.112,3394213.747,3418181.057,3495494.604,4505755.313,4145637.06,5132137.915,6362385.027,6913723.698,8826679.933,11263675.92,12920851.714,14309304.398,12018821.456,15467875.742,20082267.698,20137287.796,21813511.34,22342204.85,22080162.302,20714174.191,25194584.813
"G8 (Group of Eight)",9185312.208000001,9661940.423,9885242.618000001,8481049.846000001,8478736.901000001,10191451.994,9689459.024,9760647.728,11259665.582,13377819.837,15291779.003,18195281.049,18149979.388,21301381.912,14996073.225,19002755.393,22678901.595,21024215.012,20541414.125,21415170.103,20113595.587,19488765.93,20737946.55
"GCC (The Cooperation Council for the Arab States of the Gulf)",71751.45,80560.27,94951.92600000001,89889.395,98432.179,128516.907,155778.42,170973.698,211867.577,294102.793,401127.749,558819.0649999999,913686.862,1170683.504,965576.205,1071139.751,1294970.026,1235645.827,1379203.068,1472440.239,1798772.027,1408491.184,1760143.164
"GSTP (Global System of Trade Preferences among Developing Countries)",3769640.203,4201515.567,5903444.508,4997976.13,5308973.187,6809508.61,6350610.909,7950775.365,9389735.687000001,9951828.310000001,12747990.038,14509994.165,17167327.223,18728295.788,13220843.339,16921674.59,23289396.671,21883555.556,22961281.391,23573813.096,22445016.645,22536027.055,24840477.278
"IGAD (Intergovernmental Authority on Development)",6819.691,1970.017,13340.644,2585.766,2666.734,12458.927,9524.036,5598.344,17261.756,19597.063,35244.024,37241.787,42074.648,49353.914,57130.648,71528.185,105591.76,85089.55899999999,106380.196,142903.746,128226.286,147794.799,192197.525
"LAIA (Latin American Integration Association)",104985.333,140727.821,200989.221,180371.357,237804.729,265427.983,295926.403,460813.358,373853.196,348104.223,497816.107,634276.244,832855.931,1274975.543,1022868.356,1606329.36,3149257.201,2758981.226,2488230.326,2268247.753,2290673.028,2283210.644,2379866.646
"LAS (League of Arab States)",334539.074,285780.149,506851.875,536573.226,598035.187,517156.542,399194.549,411480.431,486536.899,618098.924,840948.478,1074523.162,1523256.725,2031913.398,1717651.123,2005238.668,2408965.977,2418759.868,2658725.265,2765526.072,3171317.241,2703413.603,3286849.295
"MERCOSUR (Southern Common Market)",44079.588,62976.056,61954.881,44646.604,55144.645,55793.242,91295.11,152296.514,146540.087,104046.316,136420.272,178379.17,236823.926,541403.171,396976.286,738496.6530000001,1001951.223,985457.066,1166217.382,996772.012,946173.184,836794.617,786178.779
"MRU (Mano River Union)",5740.769,3479.352,15877.449,29720.362,37923.411,48313.446,46679.123,27125.864,65656.84299999999,36695.859,20542.903,34354.175,62341.517,56720.711,46191.409,42714.562,62783.604,72440.664,86411.056,75080.97199999999,72030.39200000001,88295.965,114427.786
"MSG (Melanesian Spearhead Group)",114,1003.38,968.239,1947.201,1382.701,1937.777,1587.614,1815.018,36471.333,17553.418,32209.52,44835.217,54076.383,92396.93700000001,299220.961,245483.08,31565.039,32568.372,160670.215,178335.787,100113.222,86500.773,111524.754
"NAFTA (North American Free Trade Agreement)",1355540.81,1472862.452,1765274.293,1659274.714,1629985.436,2093125.77,1828173.461,2334870.934,2709253.504,3504965.828,4766024.346,6195101.896,6481379.15,7351799.702,5653109.412,6860682.331,8514091.955,8218979.273,7924698.788,8401348.77,8446619.707,8225626.91,8811006.815
"OAS (Organization of American States)",1450405.307,1593504.894,1942577.878,1799062.64,1817719.411,2305581.355,2055350.19,2655651.702,2987075.638,3718703.89,5105212.943,6620518.735,7080252.692,8335548.256,6422829.909,8177082.847,10251852.857,9949862.969000001,9891991.493000001,10206472.371,10250037.354,9924047.261,10508257.545
"OECD (Organisation for Economic Cooperation and Development)",11267709.104,12286892.659,13405813.167,11182549.469,11544077.698,14389063.397,13867984.228,14459924.146,17202630.961,20422192.379,23748632.082,27633703.757,29964860.641,33737722.223,22611038.171,28481084.08,35593938.394,31495957.912,30704911.179,31885180.232,30052588.023,29028061.253,31199597.216
"OECS (Organisation of Eastern Caribbean States)",280.223,156.424,134.634,173.865,207.393,144.428,183.381,185.857,289.651,266.043,441.539,821.947,667.261,539.222,670.198,598.275,673.832,1540.76,1689.735,1685.715,1556.72,1675.343,1830.638
"OIC (Organisation of Islamic Cooperation)",1123552.047,1097426.582,1661432.953,1740972.904,1976508.534,2141748.324,1698664.784,2205857.788,2843609.77,2702545.376,3861991.939,4473294.722,5817678.583,6329122.928,5398975.549,6879620.062,8694936.067,8635610.067,9828199.071000001,10521291.048,10010644.396,9191192.5,11020180.708
"OPEC (Organization of the Petroleum Exporting Countries)",187718.647,191040.03,402748.254,450358.946,425754.609,350610.394,299024.24,318131.983,523843.351,478254.082,821293.233,951123.4350000001,1510432.948,2153176.465,1652046.637,1927581.023,2636584.147,2682773.25,2768584.862,2894442.383,3223612.116,2536215.469,3100684.698
"SAARC (South Asian Association for Regional Cooperation)",227317.687,175290.686,230522.417,295264.942,459907.902,550309.933,662608.161,673742.774,688486.646,829708.9250000001,1250514.537,1335911.178,1399291.208,1674016.588,1329442.16,1899745.48,2790144.645,2268833.863,2296045.098,2898383.125,2704031.196,2545982.352,2815121.004
"SACU (Southern African Customs Union)",50856.984,51092.176,55996.913,47026.321,47372.899,45225.096,34127.508,59252.053,118363.467,82995.10400000001,115036.922,201406.061,240733.114,244999.969,227678.858,309229.569,354451.121,562003.3590000001,465277.191,319256.182,343656.475,360689.005,426778.975
"SADC (Southern African Development Community)",62761.092,72180.091,68573.792,62770.205,71675.523,90250.63400000001,49098.08,88856.31,161947.946,113626.254,159808.729,253671.042,296922.322,347531.668,320113.806,431731.457,534601.255,761510.439,680418.302,588112.252,589565.003,582902.391,662553.883
"TPP (Trans-Pacific Partnership)",7129455.947,7356192.634,7858501.267,6223752.958,6469436.288,7960669.473,7615424.261,7913071.259,8724463.341,10163135.521,11184931.298,12404646.845,12092061.821,13637793.068,9838784.031,12872693.938,16289352.879,15682625.621,15453485.047,15998109.508,15201544.716,15672896.282,16080889.323
"UNASUR (Union of South American Nations)",59231.627,81201.90700000001,90608.837,73251.389,98073.53599999999,103297.555,126341.698,187671.758,185571.007,150466.25,211556.303,291249.543,406539.256,746740.471,585140.656,1054385.058,1417952.016,1430486.954,1647430.414,1505367.285,1477717.586,1349807.285,1334722.522
"WAEMU (West African Economic and Monetary Union)",32019.833,30604.339,40591.955,67786.848,61760.76,76208.8,80155.393,53276.818,91072.40300000001,73392.137,54359.21,94554.34600000001,126183.389,142979.499,141292.527,122528.672,139081.396,159932.021,194217.175,220270.197,236949.903,239932.405,293839.057
"Northern America and Europe",3933514.009,4234520.169,4470836.152,4496585.25,4321012.148,5009538.103,4937784.811,5067882.884,6206063.859,7616766.259,9667237.048,12978477.166,14970738.645,17163285.812,12736419.18,16021569.96,19741831.117,17658047.241,18290748.842,19175549.531,18532598.886,17885279.532,19614960.442
"Central Asia and Southern Asia",254776.574,216261.027,275717.853,360667.198,512621.833,590476.737,711194.356,747554.948,952144.243,948631.905,1542347.754,1561443.247,1836474.716,2279796.533,1800921.476,2384643.798,3306983.117,2845586.433,2882926.995,3547192.273,3270094.26,3011306.34,3368441.764
"Eastern Asia and South-eastern Asia",12444170.135,13056622.008,14629164.898,12044700.142,12224234.396,15531632.332,14870618.291,16419862.391,19071871.462,22317037.675,24884855.468,29487476.862,30892858.953,32726908.872,23211468.358,28287119.52,34919133.34,32676271.905,33280257.21,33734795.592,31173491.629,29652911.356,34623205.244
"Western Asia and Northern Africa",368698.266,306004.173,555510.504,571286.922,637835.9840000001,568879.699,440157.375,475628.248,639754.968,853202.847,1168979.229,1491576.376,2170977.183,2492834.328,2023927.942,2437003.772,3065431.952,2938980.813,3161156.935,3378301.626,3756490.827,3258065.472,3934638.359
"Africa",351269.583,293167.901,294108.055,350920.283,393562.634,442065.925,367256.224,382800.286,568307.147,557291.341,663961.818,895419.861,1117029.151,1471788.359,1229545.415,1549156.281,2390269.175,2665970.513,2665705.821,2525653.759,2528785.367,2333217.503,2856661.897
"America",1450610.875,1594100.481,1944996.904,1800996.77,1821709.832,2312138.481,2062720.648,2659047.309,2987965.753,3719775.396,5106598.708,6622276.198,7084719.015,8337604.732,6423704.991,8177969.179,10252695.235,9950725.119999999,9892360.509,10207190.797,10250899.382,9924738.414999999,10509190.655
"Asia",12828826.594,13399004.186,15305826.878,12801816.79,13152461.451,16484304.33,15870296.423,17480428.794,20469365.415,23887510.956,27317969.578,32240531.055,34554096.822,37013879.433,26602767.903,32596332.302,40617492.585,37715646.905,38510537.857,39854919.2,37410791.541,35139248.782,40997281.595
"Europe",2593328.407,2788951.847,2734952.793,2887184.479,2747589.382,2978239.796,3191761.478,2888593.398,3611496.466,4271746.962,5114301.432,7062789.518,8814171.717,10215272.642,7425960.01,9620227.290999999,12843447.269,10658804.505,11077768.391,11423846.875,10780422.704,10479949.749,11739804.779
"Oceania",72431.121,127472.793,114135.35,125170.368,121195.197,178878.525,173253.323,253081.632,358450.843,547787.41,574484.227,760384.397,743851.504,942672.591,1009317.223,1290176.467,1041457.9,996632.333,1147167.26,1250800.652,1138901.591,1113266.71,1232152.876
