"PRODUCT -   Resource-based manufactures: other (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"AMU (Arab Maghreb Union)",10118.621,11860.743,14092.102,14994.726,15038.259,17550.49,19861.195,31419.481,41215.915,57792.984,102165.71,129468.746,162550.989,236765.963,257779.177,289134.542,285992.897,367294.196,409940.353,403491.427,391182.668,396118.635,475631.951
"APEC (Asia-Pacific Economic Cooperation)",6432131.91,6693174.79,7314515.407,6504655.437,7841439.278,10065255.604,10436092.116,12178992.538,15340174.26,20739637.007,26702293.222,30181669.654,36290705.858,47821667.109,35084550.501,48236813.932,58140239.903,56649179.529,60994610.022,64537419.954,59185263.942,58838293.338,71472048.083
"APTA (Asia-Pacific Trade Agreement)",1356022.233,1418612.131,1488595.599,957821.5820000001,1275635.231,1850237.748,2060805.137,2647124.336,3161998.784,4473211.405,6202121.104,7137727.217,8930137.028999999,11949794.92,8753220.457,11665001.82,15204225.003,14522323.71,15808861.361,16943017.46,15958142.702,14403516.61,17723735.784
"ASEAN (Association of Southeast Asian Nations)",1101149.319,1133254.747,1224782.189,829498.294,1297994.686,1725333.115,1955110.76,2507631.019,3578381.198,4140961.966,5935106.779,5807533.887,7450182.344,8323907.115,9506615.024,12313090.59,13548101.621,13526287.479,17016034.058,18388507.607,16019835.266,17692892.69,22462752.946
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3764189.652,3998886.429,4173508.754,3072450.944,4034223.7,5465650.029,5784909.908,6853148.81,8820424.228,11624156.373,15391919.845,16209119.825,20431256.833,24510520.325,19292164.886,26605988.071,32222960.088,30147610.455,33542708.525,35164710.484,31262369.003,31434099.085,39271620.877
"CACM (Central American Common Market)",4096.069,5361.965,10688.624,14851.729,16474.006,24712.797,30747.768,28595.208,31465.296,40722.253,94320.408,111970.662,140286.648,185218.028,146743.784,169566.469,193588.626,249671.803,257984.552,279881.253,354225.791,352516.904,341226.064
"CAN (Andean Community)",49803.481,51483.942,53710.284,59344.662,60393.184,67339.232,81752.461,95836.159,144374.558,169670.905,260847.343,332149.164,440372.763,680471.877,577488.054,738146.166,876717.42,984617.863,1156760.92,1161560.85,1167975.752,1298323.919,1156275.122
"CARICOM (Caribbean Community)",2438.57,3920.772,7911.491,9761.887000000001,10761.852,10786.613,12809.955,20498.187,35175.234,26523.804,31368.255,49160.696,63718.573,108527.324,96844.957,89652.55499999999,109967.535,148923.423,119918.686,121245.008,98184.00900000001,77019.67,72394.663
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",109637.835,74583.43700000001,94974.789,119516.9,116707.34,101202.833,109047.365,146588.535,104334.488,106446.64
"CEMAC (Economic and Monetary Community of Central Africa)",744.364,453.356,857.689,3557.842,3766.778,1965.134,5105.665,5808.115,6949.382,11308.596,16558.603,35464.515,56016.156,103604.337,106713.54,149741.715,192123.86,271138.903,275792.076,400875.025,294874.014,213606.649,200779.306
"CEN-SAD (Community of Sahel-Saharan States)",53927.48,55713.171,66513.738,96803.458,95449.023,89610.707,151070.435,131176.477,188792.976,258387.036,450246.722,664082.347,721735.967,1158228.938,992793.226,1153447.057,1300537.19,1622313.603,1842185.811,2002810.416,1749071.691,1539689.757,1546843.257
"CEPGL (Economic Community of the Great Lakes Countries)",526.2240000000001,629.788,581.852,575.125,486.355,1412.032,813.168,1523.483,1894.734,2380.022,2689.196,3455.171,5063.213,9838.317999999999,21803.536,25913.614,35358.713,51771.76,52061.011,83277.96000000001,92691.717,72783.948,70370.645
"CIS (Commonwealth of Independent States)",75295.605,89791.573,141779.158,165601.063,182964.043,190577.479,227976.094,249786.946,357731.632,595585.985,932663.286,1330195.797,1819835.09,2651067.56,1642727.311,2422385.636,3117257.177,3045264.108,3292978.691,3113624.001,2596623.601,2314236.432,2886750.499
"COMESA (Common Market for Eastern and Southern Africa)",39120.026,41952.894,50223.263,75862.02,60507.028,55911.95,63466.964,72413.47199999999,101387.808,134429.896,227667.335,271598.424,351818.582,573817.968,578609.686,638047.154,740565.433,974562.7,1047552.291,1185533.101,1145472.727,1001023.924,1022426.63
"EAC (East African Community)",6861.446,4401.314,5367.687,7394.645,7553.031,8835.76,14558.175,18843.171,17775.646,33377.954,65382.087,65782.654,90695.25599999999,133435.033,139257.111,189683.744,219563.399,283780.557,346557.712,489068.813,431125.694,413184.661,394908.505
"ECCAS (Economic Community of Central African States)",1305.491,1216.737,1481.562,4330.56,4750.648,3740.8,6369.462,8311.505999999999,12546.602,25093.762,37257.227,66214.533,124058.815,236081.587,359015.677,413560.847,476107.834,571576.848,599920.655,744452.024,599590.503,434699.939,373022.021
"ECO (Economic Cooperation Organization)",227207.319,231059.054,274814.045,280886.563,330469.672,370305.734,390920.427,465531.223,589672.317,793500.39,1184896.901,1573230.537,1972792.474,2611425.197,1895813.521,2305551.028,2689087.474,2608400.937,2879537.844,3350420.031,3017038.42,2869885.422,3301319.171
"ECOWAS (Economic Community of West African States)",22208.46,24325.948,28282.414,41065.294,44958.897,50003.82,104031.105,72665.91800000001,104267.887,151655.864,264728.331,449027.859,454483.021,717370.73,552873.546,689937.468,819083.564,1027821.354,1219957.024,1423771.206,1143683.423,1067835.486,1040566.422
"EFTA (European Free Trade Association)",63339.053,82406.38400000001,123083.63,155479.502,123306.946,149124.544,153425.013,178549.503,225971.266,286530.291,426802.728,456351.899,585292.593,761688.121,539592.794,695496.549,873283.228,918373.8050000001,925704.308,988287.42,1047196.916,1066484.482,1010505.936
"EU15 (European Union 15)",1831436.703,1754350.491,2122277.509,2228318.202,2117639.835,2438409.809,2794554.828,3068492.413,4237346.524,6503433.078,7520287.803,8842616.901000001,11592577.189,14315258.116,9003128.203,11664690.206,14189952.255,12812375.427,13161971.948,13858260.54,13330259.727,12631201.451,14198508.798
"EU25 (European Union 25)",1888967.422,1818187.435,2222774.155,2359467.093,2224398.32,2582060.971,2951131.793,3274017.517,4509119.651,6826439.04,7893032.668,9325660.956,12351135.855,15309969.345,9677616.458000001,12620420.902,15404566.913,13903602.991,14389422.622,15258616.459,14568467.107,13859894.197,15598054.025
"EU27 (European Union 27)",1907516.422,1838541.094,2255487.151,2394220.62,2260223.771,2608223.745,2985288.922,3304521.753,4555679.708,6926726.909,7999990.535,9493243.169,12559407.449,15580578.513,9824926.68,12775935.241,15627085.088,14097723.078,14579610.536,15467514.301,14759674.468,14039587.278,15799780.188
"EU28 (European Union)",1908128.419,1841213.225,2258924.229,2398794.883,2266476.104,2612968.982,2990764.59,3310070.011,4567844.521,6937781.504,8019320.23,9517085.005000001,12600960.673,15622062.91,9854585.551999999,12805352.011,15666169.363,14134599.119,14628462.274,15492575.188,14780070.835,14058931.158,15820423.273
"Euro area",1598626.183,1482300.838,1806035.22,1911947.502,1866329.977,2117161.001,2435165.45,2679512.464,3695992.009,5574393.499,6635984.041,7925597.931,10359260.974,12933506.635,8113545.995,10408679.646,12604625.6,11394532.442,11883931.97,12488781.631,11914436.952,11312195.365,12699669.694
"FTAA (Free Trade Area of the Americas)",1345699.755,1592863.208,2066114.032,2447663.805,2558079.708,3054602.73,3286900.722,3867663.469,4758388.152,7068614.014,8226310.905,10347138.711,11933505.157,18893456.149,11992281.754,15355439.79,19232388.258,20577787.698,21519293.072,22701607.268,21822511.978,20812884.425,23372299.325
"G20 (Group of Twenty)",6685299.859,7053748.053,8295465.317,8008578.815,8553622.960999999,10711948.845,11503136.012,13203756.495,16963259.409,24998535.076,30794231.985,35645835.894,43768619.473,59108940.636,38368416.122,51820393.37,65318894.203,62096136.678,65011351.637,69077821.139,64623731.367,60764524.287,71259920.985
"G7 (Group of Seven)",3763054.576,4188610.257,4877117.111,4906106.237,5162163.436,6225595.096,6460741.093,7079289.317,8914785.941,13588010.256,15713114.256,18255737.597,21270806.916,28584575.055,17176549.226,23401081.111,29239799.941,27570753.586,27583596.197,29701849.198,28233674.801,26595703.541,30191554.925
"G-77 (Group of 77)",2221199.866,2370043.256,2715652.038,2276117.914,2692687.214,3551865.343,4008563.314,4910396.431,6943396.368,9205113.641000001,13028581.025,14366322.929,18582491.519,26072526.358,23473632.308,29015180.969,34559441.59,36192784.302,41736721.116,45584119.363,41558011.206,40407321.697,47539910.883
"G8 (Group of Eight)",3823303.19,4250460.469,4968198.694,5026066.882,5294690.018,6351424.17,6598645.825,7231830.865,9127178.086999999,13907357.39,16231400.973,19017175.152,22210919.108,30091110.466,18075771.667,24812401.85,31160294.106,29411631.149,29542388.829,31601763.232,29781794.764,28054592.213,32121220.556
"GCC (The Cooperation Council for the Arab States of the Gulf)",39166.484,51118.498,51222.423,56220.295,59117.238,85218.508,113310.408,198508.162,290886.583,464968.195,864776.081,1104940.606,1490842.085,2108932.974,2036845.179,2001048.256,2314239.489,2604350.15,2663814.385,3160657.742,3049617.977,2552842.105,2742802.678
"GSTP (Global System of Trade Preferences among Developing Countries)",2976942.143,3170863,3457627.742,2650118.792,3395760.141,4529149.191,5107783.315,6347438.65,8382796.812,10856980.252,14783404.372,16307424.854,20870792.893,28324541.66,23815804.902,30766189.825,36996342.801,36649727.211,42591295.473,46323222.96,42578487.981,42628012.815,50623162.027
"IGAD (Intergovernmental Authority on Development)",7512.043,9822.462,14598.582,16881.455,16499.107,13887.543,21104.175,27252.858,33828.014,52582.214,96839.461,111876.939,117404.536,175065.113,218705.682,232103.895,270724.413,341769.751,393730.162,518190.98,496417.559,488429.873,481425.561
"LAIA (Latin American Integration Association)",285766.972,386230.272,512046.55,567682.628,466194.45,652141.0379999999,750894.801,845789.222,1190097.288,1781301.675,1989958.203,2361219.568,3412355.62,6424335.241,4181691.152,5374506.025,7108398.551,7742667.92,8444831.02,8489620.192,7995112.623,7479865.613,8090082.924
"LAS (League of Arab States)",98629.663,115589.23,136015.481,153846.299,141844.269,193399.788,216766.739,347054.952,466565.652,705111.502,1283537.041,1591598.745,2072333.297,3064624.125,3048757.464,3115090.81,3540223.712,3987569.134,4141592.555,4630025.81,4692697.953,3892061.847,4150958.394
"MERCOSUR (Southern Common Market)",143914.264,220154.144,282600.276,321813.31,242457.132,333570.682,381988.198,440774.546,651595.536,1019172.884,944875.924,1098907.077,1818608.138,3823954.1,2279937.45,2779917.08,3627361.375,3910194.308,4390505.075,4455175.792,3886580.245,3372691.476,3777059.422
"MRU (Mano River Union)",5171.354,4373.725,4634.672,3391.371,4092.249,4907.228,5772.745,7197.243,10612.674,15088.012,32009.153,51793.405,55978.826,67456.344,67501.212,76118.609,112293.241,129337.034,163980.77,202746.581,173172.624,168361.027,174976.854
"MSG (Melanesian Spearhead Group)",2003.406,2710.715,2992.013,2882.714,1756.732,2668.002,2390.543,1715.013,3794.228,4408.233,4823.412,8656.183000000001,9567.377,11742.626,23293.189,23789.719,26549.296,33019.294,41905.495,33026.522,28866.092,30389.959,35538.195
"NAFTA (North American Free Trade Agreement)",1133503.53,1297554.854,1689861.267,2017511.712,2201959.129,2582784.531,2734991.116,3225274.075,3817356.471,5692529.202,6612583.29,8432435.845000001,8977797.687999999,13087469.616,8304787.885,10709185.959,13098668.624,13841174.493,14107248.595,15372466.486,15171629.707,14571226.064,16882518.351
"OAS (Organization of American States)",1356143.623,1602105.368,2077166.125,2454806.28,2570454.281,3067456.57,3302799.507,3880607.159,4770167.405,7086175.37,8252170.055,10385792.724,11973945.21,18954855.987,12040946.491,15410729.456,19300140.396,20648098.451,21596481.48,22763832.737,21894026.439,20873900.902,23423603.872
"OECD (Organisation for Economic Cooperation and Development)",5974077.561,6298418.641,7274079.851,7083664.675,7640588.336,9437853.866,10081701.68,11554095.283,14476739.007,21085155.638,25507365.148,29957184.261,36616703.672,48226245.24,30142054.006,40808969.302,50932265.769,47872821.363,48919254.019,52140535.925,50069508.346,48011067.112,54945358.895
"OECS (Organisation of Eastern Caribbean States)",1077.558,303.956,3165.781,1787.978,1924.047,1861.783,2336.13,2730.043,4229.629,5705.825,5114.455,8929.634,12990.989,15338.481,11558.693,17492.164,22356.986,29579.328,23978.279,26082.629,13287.076,20986.327,15553.954
"OIC (Organisation of Islamic Cooperation)",850956.1850000001,961793.4520000001,1070237.364,869972.834,944316.638,1171006.245,1308483.074,1558692.69,2125314.006,2900099.884,4865172.065,5638376.728,7025505.65,9302260.571000001,8327431.08,10182847.138,11934405.349,12670537.832,14140295.152,15504760.747,14463182.811,13633214.631,16095548.609
"OPEC (Organization of the Petroleum Exporting Countries)",135439.475,155070.373,153418.886,175557.513,237115.322,303548.095,371718.952,414158.002,621999.496,834376.057,1359317.582,1819917.554,2438148.923,3623553.62,3522095.904,3567202.794,4110844.07,4783961.559,5066387.295,5859122.598,5344830.586,4400086.852,4689509.962
"SAARC (South Asian Association for Regional Cooperation)",502293.978,509735.638,653266.624,533082.8639999999,504864.684,663479.459,740989.818,861840.485,1118652.16,1865873.29,2669362.221,3074630.166,3611745.341,5301093.449,4211179.316,5211593.94,6512572.048,6249428.365,7299883.281,8842584.158,8813195.461999999,8300434.603,9415755.482999999
"SACU (Southern African Customs Union)",120436.294,120485.754,128326.502,115556.188,110584.02,95644.667,105635.052,119943.823,204178.803,299614.602,280362.402,358192.613,515480.573,743050.983,520539.214,782732.557,859577.346,864799.08,959787.625,866427.953,871976.855,915190.192,1041282.532
"SADC (Southern African Development Community)",131141.813,135018.779,139866.876,136657.298,123556.226,110975.581,123402.324,141557.966,232859.303,347789.904,361623.098,452534.227,682957.042,1032665.811,908000.975,1204055.009,1336271.112,1457200.469,1583812.264,1578674.777,1520711.014,1459895.743,1498817.417
"TPP (Trans-Pacific Partnership)",2552895.088,2765853.37,3062361.783,2573718.539,3056809.813,4148311.828,4283726.75,4839340.533,6513727.1,8968010.435000001,10860490.618,11470771.061,14520349.1,18122766.555,13995098.348,19546584.928,21850740.202,20451273.719,22823438.636,25310944.299,23730404.588,24109232.129,28635082.928
"UNASUR (Union of South American Nations)",203756.971,282791.846,351462.283,398084.271,322318.26,425004.316,493078.022,569358.776,843302.873,1250934.874,1309241.728,1553889.877,2450505.044,4891394.562,3058843.781,3841819.722,4903184.507,5360765.13,6026528.494,6083809.85,5568292.993,5151754.082,5404959.263
"WAEMU (West African Economic and Monetary Union)",7789.526,6795.561,4522.502,6245.539,8712.678,12155.708,9383.121999999999,12375.691,18404.216,29542.119,46332.951,63515.042,91521.99800000001,104699.322,122026.95,151697.005,134863.553,187694.648,222510.232,264365.784,255314.498,224460.071,252315.959
"Northern America and Europe",3122391.944,3231630.072,4067122.806,4555826.259,4637577.515,5302626.946000001,5824731.704,6667123.885,8580599.514,12882381.637,15283314.062,18852903.886,22846994.169,30606748.957,19198335.755,25096550.298,30921483.689,29969732.308,30862855.71,32719377.52,31345092.86,29999186.88,34156518.174
"Central Asia and Southern Asia",585295.493,609346.0330000001,761789.3590000001,636769.982,675083.2070000001,855528.374,944436.73,1062013.44,1420256.729,2263204.161,3176908.788,3740961.891,4590860.807,6632670.003,5164073.66,6310340.935,7699588.783,7400542.522,8583328.971999999,10290587.261,9841227.783,9209789.312000001,10480132.32
"Eastern Asia and South-eastern Asia",5195746.081,5293533.206,5494006.683,4302894.32,5407101.385,7206938.815,7380678.922,8591110.771,10964962.842,14384475.327,19122308.825,20627524.04,25798470.124,31899113.763,25033647.301,34671643.971,41778094.148,39762722.698,43585930.1,45379493.305,40180606.301,40061131.926,49701438.017
"Western Asia and Northern Africa",186246.698,207001.474,267086.318,293603.284,283037.447,371034.61,409809.673,571072.388,723558.529,1106383.41,1933583.658,2496062.392,3106417.843,4503391.817,4069076.966,4484591.763,5427825.936,5949351.221,6158258.302,6757891.917,6619919.081,5620241.101,6088448.956
"Africa",195709.286,202283.943,222961.769,252355.193,236813.314,222475.398,302833.079,311151.888,469311.485,678925.5330000001,936287.2070000001,1297870.168,1639469.172,2553909.146,2286895.582,2820348.665,3228633.142,3832566.443,4261194.789,4726298.324,4253765.401,3933617.357,4026111.693
"America",1356595.293,1602693.585,2077499.43,2454913.274,2570615.264,3067733.647,3303434.863,3880918.673,4771129.87,7087124.553,8254133.567,10389252.846,11978168.706,18959354.497,12045329.984,15413098.631,19304781.073,20656956.953,21601249.197,22777426.503,21897430.991,20881474.61,23430807.532
"Asia",5931479.632,6072899.293,6477743.309,5171867.251,6309573.757,8384956.144,8679224.711999999,10149114.093,13005055.016,17618272.217,23995498.919,26573329.158,33148285.742,42477843.899,33703547.837,44872481.281,54243034.752,52321100.209,57487924.209,61576941.428,55785859.062,54142870.258,65411677.126
"Europe",2059028.414,2025448.83,2521412.554,2695547.861,2564055.525,2925622.604,3324493.955,3691560.981,5080078.583,7660991.242,9165694.397,11024654.846,14536667.136,18434997.498,11624118.671,15381738.446,19127895.595,17533502.903,18159771.7,18925213.259,17997895.219,17123159.303,19340273.004
"Oceania",135211.688,140908.187,150942.736,161117.395,206462.552,288528.124,286051.759,378118.877,538062.6139999999,568347.7290000001,741567.201,768059.807,1023705.582,1615309.133,1137581.78,1502256.627,1634865.071,1654956.49,1830792.621,2268149.935,2579885.688,2779926.828,3106632.968
