"PRODUCT -   Resource-based manufactures: agro-based (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"APEC (Asia-Pacific Economic Cooperation)",8627020.174000001,8585258.418,9348118.950999999,9045875.482999999,8261702.176,9098434.748,8883256.509,10490367.537,12602551.22,15086481.038,16118184.64,19921325.162,25692383.468,28999825.487,27350009.56,36976189.768,47058944.406,46792983.153,46921979.381,45374719.561,42415973.396,45132172.425,55831853.154
"APTA (Asia-Pacific Trade Agreement)",420570.726,479806.928,643869.416,672132.29,607124.816,580079.53,584027.879,634663.24,665632.512,812923.561,900903.568,1011492.484,1264327.589,1438773.529,1655783.731,2177099.514,2845806.802,2906201.483,2720903.442,2855779.818,2579822.439,2589401.848,3175055.385
"ASEAN (Association of Southeast Asian Nations)",2575648.465,2184110.153,2507965.81,2308116.625,2052958.086,2225284.713,2062944.552,2791578.847,3680350.529,4321054.859,4474118.017,6324311.245,8309685.419,10512158.606,9655372.241,12476844.028,17070268.827,17308842.127,16566046.339,15421724.699,14205281.316,15395782.339,19883123.221
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3286997.356,2992264.275,3498201.983,3331665.635,3149247.63,3370979.355,3253295.959,4192442.52,5323555.74,6401686.964,6794227.931,8973849.76,11379119.147,13984192.548,13144836.295,17147813.13,22394568.695,22406702.631,21258348.229,19710534.53,18255998.145,19712211.512,24710159.495
"CACM (Central American Common Market)",60291.657,81.048,1762.687,6707.465,1865.952,3970.6,1026.558,720.542,3205.785,30077.107,74813.75599999999,18379.434,33174.802,8001.978,20193.853,27622.643,32360.928,107062.044,207269.855,62518.985,194504.021,38520.369,96475.216
"CAN (Andean Community)",35742.941,557.187,6937.554,1868.708,1725.986,2702.774,2754.136,3905.387,7040.605,27604.597,40829.525,98362.125,97046.58900000001,158049.435,144867.676,213956.402,255069.779,198568.157,180414.688,297049.284,239896.816,169955.284,204586.455
"CARICOM (Caribbean Community)",968.754,77.387,32.233,964.059,1653.701,2144.809,3524.382,3725.891,1595.753,1392.844,6888.827,15043.105,12491.644,14247.221,11482.006,16441.41,26152.71,31846.223,31192.149,51588.823,45671.267,33152.89,42713.448
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",1610.22,1424.29,5717.31,11043.021,16501.426,15784.321,24259.724,30289.146,39523.964,69199.955
"CEMAC (Economic and Monetary Community of Central Africa)",113568.914,149519.933,286136.17,143374.315,225229.243,230937.107,243292.039,259489.408,317255.609,353781.791,410157.291,536917.595,611283.897,643859.016,512556.659,567834.423,755442.367,667397.5379999999,679977.203,1167181.093,788759.995,783475.254,847432.8000000001
"CEN-SAD (Community of Sahel-Saharan States)",14456.422,13581.951,2232.693,843.75,4407.856,6097.142,10555.187,12896.298,25359.413,19725.59,20356.504,24469.776,58984.512,73517.21799999999,90705.57000000001,119223.293,172511.683,267949.196,324328.764,747418.958,438095.84,458398.717,645943.722
"CEPGL (Economic Community of the Great Lakes Countries)","..",4.005,164.989,"..",46.892,105.647,25.794,356.109,128.526,2420.084,665.085,5185.071,6294.883,21470.205,13730.02,30263.951,52424.571,58948.943,44325.422,70821.667,40146.044,25502.056,28332.658
"CIS (Commonwealth of Independent States)",196146.248,233641.937,224465.865,295070.4,486500.094,665156.492,903573.106,1245745.475,1312944.443,1504719.478,2064955.101,2504693.656,3629882.397,3592169.543,2790210.456,3249167.438,3832135.674,3279307.036,3741947.33,3972060.368,3972161.076,4561978.411,5552144.214
"COMESA (Common Market for Eastern and Southern Africa)",22432.761,27526.27,19543.372,28283.658,30974.522,9375.793,72024.863,62900.769,39342.416,106303.007,45201.841,59095.629,42831.976,64978.207,67980.446,90127.295,87984.871,180578.13,165058.523,181962.981,109969.941,84778.52400000001,151737.563
"EAC (East African Community)",296.209,309.538,840.242,886.232,840.763,1733.235,2731.34,3465.281,11852.597,11667.757,10342.135,8510.360000000001,15717.499,14422.167,15224.973,19575.491,22227.985,39385.944,31528.908,42794.873,132924.101,49457.22,40850.202
"ECCAS (Economic Community of Central African States)",113572.914,149523.938,286301.159,143374.315,225276.135,231698.754,243641.833,259949.517,317384.135,356204.875,411072.824,542471.63,617578.78,665877.5500000001,526291.059,598114.446,807866.938,726346.481,724995.769,1242205.094,833233.8050000001,811519.524,879238.606
"ECO (Economic Cooperation Organization)",30964.154,24517.553,10940.113,5646.108,22511.333,9126.763000000001,17072.396,26449.467,28830.536,21155.263,20396.913,31371.964,33496.463,50532.364,60510.091,92499.678,101749.915,96210.32700000001,99564.59600000001,119258.606,146351.259,182286.495,289679.955
"ECOWAS (Economic Community of West African States)",12265.534,15670.864,7699.139,1577.856,9584.25,29665.493,8238.942999999999,7419.548,9347.02,3143.886,6330.111,18362.283,33814.776,54634.253,71154.554,105878.525,142548.243,235643.546,294011.893,705899.329,412506.037,458206.036,676318.433
"EFTA (European Free Trade Association)",5756.694,5303.639,8833.681000000001,9502.761,15613.807,11057.127,10900.598,17999.568,30350.804,51448.793,55667.909,54586.868,71249.636,90559.29300000001,117839.873,106159.439,143512.823,137403.736,161292.868,181558.444,188747.654,231675.364,260699.133
"EU15 (European Union 15)",524499.267,558144.2879999999,641737.46,812276.686,984639.8149999999,1223597.184,1161734.352,1314828.439,1714795.164,2256267.32,2637851.78,3434838.893,4292221.356,4906134.167,4859972.564,6745824.568,9358141.168,9362254.147,10434193.264,10493322.699,10267263.115,11616009.327,14117001.867
"EU25 (European Union 25)",525989.466,561441.4620000001,648943.107,819252.6,997184.2020000001,1233976.93,1175873.187,1340780.967,1747700.227,2302342.805,2685114.15,3504108.999,4379048.062,4991295.317,4996427.959,6922894.757,9596686.23,9663284.024,10923482.202,11131900.767,10766385.333,12175701.624,14853407.112
"EU27 (European Union 27)",526761.466,561670.601,650161.885,820977.214,1009485.448,1270620.672,1213175.012,1375081.17,1779764.207,2336341.974,2715164.823,3532112.247,4412878.558,5035048.959,5035219.837,7005815.71,9754140.219000001,9806365.767999999,11144979.499,11367409.672,10950384.74,12362166.315,15100427.958
"EU28 (European Union)",526761.466,561670.601,650163.552,820977.214,1009494.756,1271387.268,1213956.205,1375855.297,1780336.247,2336756.478,2715691.726,3533749.184,4414612.617,5037774.719,5036303.973,7008074.106,9763729.151000001,9815856.368000001,11156660.281,11387196.101,10967339.033,12382663.801,15142633.085
"Euro area",484027.867,475222.041,538961.579,677053.238,832497.022,1037137.741,985514.198,1092934.501,1336464.614,1693793.127,1910974.254,2535476.109,3311009.017,3832419.695,3918526.078,5502462.875,7755388.945,7803117.835,8798963.696000001,8867846.807,8778929.165999999,10063089.519,12323823.193
"FTAA (Free Trade Area of the Americas)",1935650.233,1695900.283,1669972.644,1595175.217,1444704.992,1673251.828,1990640.493,2660148.152,4411449.332,5649875.476,5468001.171,6554924.295,9746227.421,10938121.142,11381686.507,14813312.734,19337548.213,20059442.221,21075036.066,19620219.236,17905026.952,18195695.119,20635512.898
"G20 (Group of Twenty)",3879256.242,3916438.009,4454463.576,4602136.389,4974530.875,5704072.555,5913534.435,7688610.747,10426460.022,12775491.762,13891560.36,17152724.027,22852559.637,25937139.537,25262186.768,33464312.077,42646392.158,43756890.129,44729788.901,43536842.246,41963079.657,44842952.034,54567409.372
"G7 (Group of Seven)",1639079.473,1654777.33,1771361.447,2008886.368,2199855.417,2682509.766,2747089.153,3302890.511,4496394.133,5852498.925,6441319.617,8162778.877,10611651.644,11428718.55,11597246.673,17281283.509,21847488.698,22050962.804,22986574.581,21686197.269,19475472.495,20318142.068,24106000.861
"G-77 (Group of 77)",3956762.581,3272345.915,3750970.93,3101452.856,2831656.86,3020204.55,3171293.433,4279384.159,6330291.344,7574634.478,7448428.705,9737010.682,13466975.233,16766458.53,15908151.024,19057329.898,25810680.935,26659779.628,26459801.663,25893841.964,23522934.191,24592827.702,30233882.939
"G8 (Group of Eight)",1832419.473,1874032.44,1994205.181,2303533.109,2683742.974,3345729.514,3645336.672,4544657.053,5807034.455,7355350.326,8502138.422,10646371.953,14227177.863,15014613.012,14378852.386,20476219.569,25527557.723,25201135.059,26164132.411,25136797.468,22780201.86,24205703.897,28979874.394
"GCC (The Cooperation Council for the Arab States of the Gulf)",2616.835,1551.835,905.566,1279.877,3998.696,2349.168,1180.759,4093.771,16021.193,8361.09,5694.539,5647.691,44961.853,69631.595,30514.866,75869.351,34245.01,156943.976,316670.795,237643.118,151394.237,77556.68300000001,200977.04
"GSTP (Global System of Trade Preferences among Developing Countries)",4047568.354,3487917.899,3928713.298,3435480.548,3014696.559,3205181.359,3289364.734,4449851.881,6409812.019,7618211.4,7455010.027,9700070.42,13376964.613,16708250.802,16103905.588,19375718.638,26099638.147,26781935.171,25919154.122,24323033.763,22836678.379,24285279.349,29731001.125
"IGAD (Intergovernmental Authority on Development)",90.209,158.305,599.726,402.761,594.586,1154.02,1889.859,2112.026,3895.087,3216.525,3428.797,3171.936,3939.499,5317.012,5662.612,6903.401,10950.304,15283.739,13903.681,26089.239,21351.171,27270.887,16995.893
"LAIA (Latin American Integration Association)",1032852.947,806096.07,766624.463,482247.055,343648.818,382481.304,623134.97,956686.343,1978888.671,2413607.646,2004807.216,2226424.297,3680607.103,4614181.704,4765764.333,4535125.88,6171396.105,6371791.091,6584885.725,6076213.342,5693963.151,5894010.702,6134513.154
"LAS (League of Arab States)",3679.408,1831.023,1275.446,1373.286,5588.642,6282.288,6266.424,14754.847,35094.414,19969.61,16110.562,16402.272,64319.988,86193.74400000001,42536.475,91705.611,57378.709,179114.047,336314.034,264253.53,174521.532,102638.035,233904.55
"MERCOSUR (Southern Common Market)",735132.3149999999,600843.384,610925.556,307826.608,268023.891,153936.613,244574.767,619374.7510000001,1619526.083,1885415.93,1453731.317,1533154.218,2677197.213,3418278.192,3480022.542,3155558.889,4296343.655,4567938.506,4613548.724,3748086.819,3669690.506,3784139.706,3646059.819
"MRU (Mano River Union)",7833.849,12313.453,6447.419,804.045,6438.719,27550.096,3496.235,5777.821,4635.879,461.081,1328.5,12093.5,4417.276,17587.332,6217.778,20644.621,14234.036,30229.621,55228.047,57070.538,15226.478,74856.129,129054.492
"MSG (Melanesian Spearhead Group)",40303.24,12079.619,14442.205,20069.43,55854.986,85845.882,98573.408,111777.411,142513.097,194450.385,246903.284,316961.611,356470.448,390292.539,288800.933,476102.668,634234.463,616490.8860000001,644328.923,805950.215,743589.4030000001,756461.956,749210.328
"NAFTA (North American Free Trade Agreement)",1037272.944,1025277.519,982971.201,1175031.791,1151078.621,1356514.666,1457468.254,1792176.403,2525826.923,3311694.596,3504666.739,4497723.041,6139585.061,6503170.845,6769581.085,10554676.664,13535682.281,13923348.103,14579734.306,13739694.412,12266751.207,12471582.407,14679702.191
"OAS (Organization of American States)",2130769.302,1828051.245,1748590.572,1662416.658,1494362.241,1734599.482,2071287.433,2739140.607,4491723.316,5743513.405,5575047.649,6734132.299,9836868.93,11086085.442,11529733.183,15066159.893,19672560.568,20343337.795,21291434.723,19808026.299,18075137.976,18332875.241,20802526.546
"OECD (Organisation for Economic Cooperation and Development)",2396593.613,2594867.723,2806459.066,3220015.559,3392531.569,4039647.481,4354738.555,5124544.458,6573914.455,8606308.623,9461925.19,11738389.577,15292835.508,16979175.882,17655578.652,25004731.806,32217711.075,32571965.452,35078264.872,34274606.977,32211096.572,35251668.902,43055081.261
"OECS (Organisation of Eastern Caribbean States)","..","..","..",80.244,1.085,0.01,0.14,"..","..",1.813,"..",0.045,31.461,0.279,0.088,32.105,10.768,5.208,12.217,19.24,0.165,0.72,0.245
"OIC (Organisation of Islamic Cooperation)",2074954.519,1824097.027,2199079.018,1940699.797,1849115.915,1947071.871,1620607.141,2344403.848,3021216.062,3439064.557,3535106.681,4958428.337,6783712.45,8926510.717,7498172.277,9330077.874,12044257.078,12485576.943,11171923.004,11295696.773,9683650.790999999,9206512.914000001,12673482.344
"OPEC (Organization of the Petroleum Exporting Countries)",116134.135,147902.149,249892.595,111781.838,224465.185,212600.073,219460.279,206048.996,250690.766,241997.862,287052.17,378076.164,513420.303,516506.322,404809.283,425652.638,516155.372,494122.671,732623.545,1398524.329,940445.9300000001,854088.947,1161193.725
"SAARC (South Asian Association for Regional Cooperation)",48432.551,22718.671,73754.874,41930.246,56071.677,26977.225,28062.152,26246.418,43919.04,72814.188,95565.14,125656.467,206703.446,240122.789,326795.828,464828.458,565019.311,633853.9399999999,636073.594,589813.398,556536.458,550835.637,908647.043
"SACU (Southern African Customs Union)",45260.076,47808.823,44583.062,50737.147,52749.139,13097.188,82078.857,71970.592,70788.41899999999,109251.014,45128.363,59560.72,63856.305,112312.307,112376.528,136380.874,204530.397,286531.365,336192.368,425017.758,373757.436,344532.602,354759.463
"SADC (Southern African Development Community)",46081.129,53366.134,45642.364,51807.244,55926.297,24330.919,95316.62300000001,93447.27099999999,99127.595,145471.068,100497,124960.653,152659.076,224006.817,210929.291,307229.132,394298.075,538657.0820000001,542743.8000000001,788845.999,739584.054,592356.047,705065.477
"TPP (Trans-Pacific Partnership)",2232023.339,2335931.942,2394659.203,2137429.516,2083528.729,2229063.384,2454889.306,3178007.637,4274932.631,5645401.409,5582527.19,7230279.513,10186808.83,12044618.778,11593038.772,16022874.337,20368841.382,19945833.367,20595146.173,18627525.719,16966163.828,18160287.679,23612485.578
"UNASUR (Union of South American Nations)",838085.17,670517.5990000001,685220.542,413349.654,291252.527,312693.21,531783.732,866895.392,1882073.18,2307942.476,1887948.054,2037804.132,3569404.274,4421046.612,4588092.765,4218149.445,5732822.495,5996769.925,6253644.21,5676242.827,5416494.262,5607231.026,5799312.556
"WAEMU (West African Economic and Monetary Union)",6633.552,10032.949,729.8,123.211,208.333,205.36,3249.902,913.396,3482.224,730.256,2029.016,4667.843,21633.971,26052.131,52539.98,60176.454,87862.62699999999,109674.723,132978.85,184748.202,81532.52099999999,87698.845,96943.107
"Northern America and Europe",1762630.307,1808200.089,1862269.035,2300711.317,2661568.218,3300307.246,3572039.222,4416466.976,5632118.202,7190933.002,8324429.092,10566710.804,14224776.132,15166126.068,14676395.38,20851476.593,27175662.77,27063460.868,29524365.525,29156339.287,27250385.749,29519718.955,35453353.623
"Central Asia and Southern Asia",56674.264,43354.14,83333.861,45680.484,68960.606,31486.652,39796.222,41100.653,60467.61,84928.356,103100.691,135546.62,218435.616,254554.39,341411.628,492534.482,581641.024,651854.591,650832.211,613621.243,602004.931,607107.704,995754.768
"Eastern Asia and South-eastern Asia",7338691.933,7221856.062,8077554.366,7475805.341,6550453.467,6830539.599,6022909.541,6939167.293,8168280.819,9406931.406,9669994.577,11864205.003,14342024.448,17020425.96,15629288.464,20240129.733,25979791.884,25869751.428,24551564.469,23194581.228,21947444.212,23546545.882,28676390.406
"Western Asia and Northern Africa",5921.746,3732.286,2886.399,2779.022,9677.868,11672.207,12292.646,26731.886,49849.396,32963.091,34249.019,41822.859,92492.04300000001,128472.783,100743.725,168397.952,172849.778,292129.427,463100.586,397740.48,315497.853,271551.234,479124.596
"Africa",173037.193,218824.052,340156.913,197172.952,292608.837,289993.333,353430.668,372831.088,448568.069,516860.966,530457.306,693256.668,818978.387,942033.7510000001,809308.7780000001,1000338.601,1321631.189,1473101.496,1547690.833,2711570.352,1981104.062,1882963.444,2269194.393
"America",2130769.302,1828051.245,1748590.572,1662416.658,1494363.326,1734599.492,2071287.433,2739140.607,4491723.316,5743513.405,5575110.347,6734143.975,9836891.062000001,11086089.171,11529736.125,15066161.517,19672747.932,20343450.118,21291434.739,19808087.309,18075380.719,18333024.012,20802612.648
"Asia",7400256.536,7268748.905,8163628.006,7524254.071000001,6627845.498,6869898.311,6070301.017,6996637.017,8259655.882,9513552.938999999,9797273.211999999,12031637.354,14635671.213,17389091.449,16062415.448,20888578.947,26715706.108,26796321.501,25648451.98,24181880.069,22846327.226,24403435.714,30129081.03
"Europe",725974.363,786403.3490000001,882113.265,1128213.238,1514374.448,1954307.23,2128583.882,2638643.996,3124252.174,3892552.074,4836045.38,6092657.925,8115456.099,8718415.836999999,7944578.253,10365718.863,13739566.048,13241050.155,15066364.567,15547788.145,15119229.019,17161612.647,20939883.536
"Oceania",88280.423,135917.137,120892.792,108698.173,164465.928,220252.998,333047.479,434260.962,502130.691,651443.487,742160.134,936259.578,1182603.221,1442509.565,1565687.523,2326228.621,3027368.036,3088107.215,3875747.817,4081327.668,4127845.099,5095776.714,7120748.959
