"PRODUCT -   High technology manufactures: electronic and electrical (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",7206.546,3617.365,23706.227,24020.158,37827.58,70227.33100000001,146580.098,175161.048,196977.616,310634.289,301053.694,947781.79,1112430.075,1501548.335,1406484.888,1753851.686,2691084.949,2148540.399,2845978.876,2954645.039,2590897.727,1893869.309,1689824.621
"AMU (Arab Maghreb Union)",50463.941,37999.297,49353.302,80094.353,80696.257,91351.01,118234.381,170544.677,274854.345,586021.4399999999,787980.7,1036609.119,1249327.776,1666024.36,1995947.602,2181707.057,2262144.406,2654998.965,2847508.731,3772561.781,3739381.793,3595418.928,3474362.668
"APEC (Asia-Pacific Economic Cooperation)",23066785.835,28627514.283,35028365.352,39052984.398,47716604.576,67573939.37100001,71426267.06299999,97539173.595,134750628.833,193949698.26,245165147.938,304534684.043,348239839.561,386015678.417,367986291.212,485180821.272,551960478.457,609261994.655,647240111.244,673293351.231,676734896.43,563679387.539,725749149.579
"APTA (Asia-Pacific Trade Agreement)",604211.71,923825.486,1241254.832,1223862.62,2285743.588,7143932.159,8680821.691,14045902.523,22133062.043,33758702.381,47415050.131,63909673.416,75224873.182,84555435.46600001,83631139.31200001,104580646.927,119621689.723,131260252.189,143040853.251,141627924.871,149813945.162,51724769.237,158698816.316
"ASEAN (Association of Southeast Asian Nations)",1498101.033,2171448.385,2904476.87,3397557.22,4189124.588,5734587.666,6780250.529,9902332.489,12506396.374,19925528.406,22656152.129,29362332.681,36435800.051,38192821.702,37606036.468,43225625.261,49528900.286,58340467.496,64642105.54,65921152.912,66902138.771,65274039.79,73950599.37100001
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",4872846.008,7048794.969,8787947.804,9193267.051999999,11854961.969,20579229.615,24496653.277,35590117.472,50300530.035,73374027.233,92374799.76800001,115319991.189,132803445.36,146644100.792,140149666.197,178317427.6,204442056.345,230170970.415,247910279.171,248868130.925,246033560.752,143927536.391,256059877.788
"CACM (Central American Common Market)",1790.336,2069.865,2147.586,9015.949000000001,4227.123,14243.749,16029.289,19243.374,29421.363,64952.56,141241.343,187388.881,299432.394,242954.094,508720.348,605797.299,716160.037,704498.677,861974.8100000001,1075676.656,1340445.926,1136652.535,1136168.797
"CAN (Andean Community)",34196.272,32420.832,47078.224,50460.859,60624.969,112192.787,146991.19,180643.364,363801.895,617777.21,801590.123,1065303.424,1621409.568,2637176.671,2321229.054,3309927.378,4942943.51,5569061.512,7416461.743,8426182.228,7205104.491,6234217.81,6461541.84
"CARICOM (Caribbean Community)",2359.918,3198.139,5624.231,8355.438,11289.642,10578.846,14437.298,17311.535,28489.029,39987.168,37298.531,63480.391,72544.484,111566.089,107740.334,118432.43,131227.845,195897.141,179463.187,228553.357,241310.89,176555.12,187454.365
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",726982.617,606028.486,638944.887,778607.8639999999,744895.947,828598.072,833338.2560000001,852219.089,824328.487,901474.111
"CEMAC (Economic and Monetary Community of Central Africa)",1328.625,2085.073,1936.862,2571.201,3036.257,2942.422,10681.47,10400.724,11720.786,16088.836,28647.279,55456.879,143058.258,197908.924,153348.949,255700.865,226116.131,272168.509,297289.028,414027.765,318159.382,379052.921,284003.672
"CEN-SAD (Community of Sahel-Saharan States)",97376.159,111217.636,133180.63,191299.951,216403.199,211895.737,313020.856,338288.239,529588.857,713200.896,1234911.683,1949701.868,2809074.061,4109683.726,3763596.846,4675172.204,4972156.755,5118163.934,5124618.965,5979884.574,5665931.116,5230691.94,5481307.367
"CEPGL (Economic Community of the Great Lakes Countries)",1670.096,2148.99,1023.012,1877.597,867.97,2958.001,2306.796,2493.513,7308.958,12582.59,23785.39,46260.684,60006.308,105277.478,123887.807,98064.18399999999,167435.935,172032.157,166698.229,234220.673,299642.972,248879.917,172324.203
"CIS (Commonwealth of Independent States)",52866.318,82785.491,72301.29700000001,58557.731,90161.17999999999,111757.393,229473.179,487703.114,908830.9030000001,1340427.203,2156707.655,3690614.062,5162390.576,7508391.02,5243330.275,9621118.958000001,12335023.35,13301413.7,13289344.011,12707714.634,9748887.329,10276404.513,14007359.722
"COMESA (Common Market for Eastern and Southern Africa)",52043.97,67159.62300000001,66217.429,113242.612,113019.023,114875.433,154764.438,174164.664,288728.67,428603.637,660626.281,949563.888,1756984.957,2571830.761,2548503.393,2994162.24,2604739.811,3084533.016,3162398.629,4360264.259,4758647.047,3933320.073,4310880.044
"EAC (East African Community)",8845.898999999999,11398.27,14660.868,19946.194,24946.742,29032.88,32028.55,35387.368,39060.317,89388.406,96903.409,155389.871,275079.809,410727.258,450927.647,634318.338,630874.391,702936.901,687397.0110000001,1080341.12,1309094.844,1336170.473,1206742.534
"ECCAS (Economic Community of Central African States)",4446.792,8073.222,6989.749,9889.028,6243.185,11144.855,16467.835,18264.565,81595.80800000001,71952.07799999999,122218.291,222327.802,349128.107,635018.596,565632.924,598887.6899999999,734242.002,825147.629,812076.607,1097320.984,990340.0820000001,821356.09,679074.87
"ECO (Economic Cooperation Organization)",131899,203387.582,276459.996,286326.768,352597.076,463178.692,426607.13,623732.978,1181717.597,2085669.857,3435770.905,4351979.507,6217170.209,7522347.315,6686644.819,8671729.448999999,10318799.94,11110484.1,12404095.406,12897540.526,12412630.922,14494805.459,13553719.852
"ECOWAS (Economic Community of West African States)",52495.421,55642.986,67938.94100000001,92882.85400000001,104810.474,90931.72199999999,151068.57,133076.921,248064.125,254175.684,386246.816,770032.362,944660.392,1938992.356,1422248.361,1949242.847,2292606.475,2268800.201,2206497.899,2849429.645,2438014.038,2248526.712,2356084.11
"EFTA (European Free Trade Association)",101817.28,129889.126,153134.726,170086.871,180027.227,219898.138,240860.254,335920.903,629353.026,1043656.123,1191430.795,1426222.058,1937340.812,2272659.785,2704044.751,3427477.636,4436360.657,6438751.542,7429688.162,7945268.841,7360611.956,6844341.583,7849577.797
"EU15 (European Union 15)",4209501.384,4907418.346,6244193.832,8007897.384,10130553.546,15890982.123,17370576.692,20891838.375,32023507.09,50502939.359,64067681.261,81606640.265,97826930.631,107800434.61,88364718.649,126041411.548,139589513.634,128313725.677,125787727.208,132393777.148,126715054.714,123646980.532,139378257.345
"EU25 (European Union 25)",4294236.818,5080188.931,6543528.358,8588129.243000001,10911336.151,17130275.538,19547531.34,24462393.563,37211707.248,56125765.71,71177988.956,91490211.82600001,113026301.711,128568004.568,106051570.661,151415006.729,167200909.733,152947474.885,152342231.691,160864568.255,156088656.826,150895233.478,169588411.252
"EU27 (European Union 27)",4301562.818,5089439.281,6558386.817,8620487.324999999,10940349.555,17171275.399,19628295.816,24597775.642,37486087.776,56638208.553,71961045.352,92578833.604,114037143.765,130097763.541,107708772.684,153219386.396,168915461.563,153987669.28,153214967.474,161917410.23,156961857.768,151889590.29,170616485.348
"EU28 (European Union)",4302794.454,5091639.828,6562201.693,8627254.577,10948935.319,17182895.223,19654460.227,24648274.229,37585998.972,56842655.347,72247883.49,92972227.985,114560156.866,130693975.851,108143680.459,153673755.155,169387472.431,154441624.053,153493376.55,162055490.014,157087525.156,152043186.149,170777950.844
"Euro area",3771205.91,4439494.173,5654020.451,7076230.616,9012768.050000001,12328547.376,13814014.341,17121023.439,27670472.554,44096298.939,56765258.898,73025013.44499999,87870917.992,98053894.015,81719003.248,111059147.966,123022125.129,115503706.73,113022161.986,118291925.49,112880855.874,110066575.596,124815898.189
"FTAA (Free Trade Area of the Americas)",7208148.61,8885321.49,11670474.884,14545609.052,18574349.072,23787892.44,24362743.976,34341530.602,50543645.607,75427742.124,96093053.248,120114319.767,134742834.912,152718916.011,145987630.99,196889366.573,224311665.477,240351149.435,251669978.794,263088016.324,261232583.779,248057586.122,282344570.297
"G20 (Group of Twenty)",15574186.511,19666448.358,25114099.221,29923500.406,38463678.19,57519062.658,63576509.352,87855644.71600001,130818847.637,193993685.715,250213321.389,315362572.077,368318687.434,420607933.339,384859892.694,523399510.914,593113550.691,610546004.85,634256578.773,655451384.869,645904103.393,529395450.355,697228824.4960001
"G7 (Group of Seven)",12797579.756,15739854.755,19702901.549,23376677.982,29441237.319,41063619.956,43028193.147,56932801.936,79714752.449,117446982.216,145457227.829,174070369.19,195537702.824,212153184.22,195177406.304,272278357.605,308029528.761,314304360.256,319681653.531,336822220.811,326995114.214,316858287.486,358870477.761
"G-77 (Group of 77)",2434745.127,3383065.627,4446798.212,5105408.809,6047366.431,12038817.317,14668967.754,22809868.331,33706432.51,53353331.585,71117734.499,97182223.95,118047866.243,140411119.946,139405787.615,171949134.332,201389694.849,229499331.615,254584083.499,259385710.68,258714706.479,152587554.716,272066845.249
"G8 (Group of Eight)",12830282.14,15781276.243,19744629.469,23400322.869,29493917.254,41123684.138,43168917.275,57298736.295,80335437.73199999,118287773.991,146893192.072,176740399.471,199309473.462,217767827.649,198903281.311,279361941.532,316439144.111,323130361.835,328359455.769,346282164.686,333785166.858,323855834.871,368880832.423
"GCC (The Cooperation Council for the Arab States of the Gulf)",100180.372,140655.552,218272.926,207276.139,224643.134,320557.698,428322.057,698907.688,1139403.484,1650755.886,2484589.23,3531201.831,5121000.199,8448425.19,8842444.763,9638195.120999999,12183145.469,14972115.437,17171344.282,24202021.249,20300877.38,17165915.39,21780518.498
"GSTP (Global System of Trade Preferences among Developing Countries)",2590492.27,3847337.557,5271454.8,5925586.146,8053366.636,11300410.581,13537370.894,19147478.82,27468318.464,42965749.582,52876021.029,72308906.432,87566821.01700001,106693206.456,102942637.277,133003723.053,152508315.877,161149934.956,176662289.614,187476367.001,191459027.663,186991152.227,210936534.555
"IGAD (Intergovernmental Authority on Development)",12377.277,20479.969,21319.716,38829.814,34511.636,39730.533,53894.729,65808.201,120703.84,175133.469,292211.374,419094.223,1028346.792,1362652.971,1313993.241,1472966.343,1005701.211,1166415.651,1155169.972,2046386.181,2191421.958,1811379.737,2065196.785
"LAIA (Latin American Integration Association)",283178.746,557018.6360000001,845370.301,950525.132,1166052.49,1734833.706,2402067.491,3471138.654,6871544.686,10853394.198,13030551.463,19951411.438,21075901.465,32293097.673,31360847.475,46580197.721,54957047.264,57990918.846,63857093.585,64353582.041,60728921.803,57740748.171,61032782.434
"LAS (League of Arab States)",217236.185,258937.713,341763.893,407783.463,460643.697,635889.976,759561.904,1157594.368,1739208.005,2818318.952,4185937.621,5680594.64,8101915.576,12459919.385,13353194.546,14831511.142,17349683.011,20795914.29,23647600.602,31413162.253,28136347.359,24378752.435,29145315.56
"MERCOSUR (Southern Common Market)",107494.389,332874.584,426754.626,451498.016,497252.839,764723.098,759958.516,634776.999,1051035.733,1947636.306,2843531.961,5362772.116,5996349.344,10895386.644,9407694.698999999,14433462.522,17787147.708,17807240.623,19369404.906,17758516.467,14992300.117,12534168.57,15585419.234
"MRU (Mano River Union)",13297.786,13456.839,9989.089,12115.374,11279.586,8145.818,13648.29,15718.014,21892.237,31772.252,45585.432,70227.80899999999,102965.133,146021.946,161220.703,168255.31,116679.971,149616.972,163856.526,254020.434,243358.732,289144.766,268197.887
"MSG (Melanesian Spearhead Group)",302.881,585.408,551.577,719.338,1499,970.947,1509.282,2830.856,3680.614,6037.557,5835.076,9350.312,10491.508,23339.406,30700.27,25538.554,75103.09299999999,64924.198,60999.99,71190.44500000001,40521.816,45482.913,55258.822
"NAFTA (North American Free Trade Agreement)",7030062.528,8478703.253000001,11137058.456,13958085.847,17934670.791,22772497.064,23294992.615,33330628.657,48818953.198,72414613.509,91695697.68000001,112642576.136,125505298.832,137184811.538,132088919.08,175819642.754,197287054.333,212107181.573,219245814.471,231490293.776,233064134.256,223549169.55,254584648.411
"OAS (Organization of American States)",7210354.701,8886583.401000001,11685541.045,14558673.67,18596515.886,23824551.275,24452009.407,34465416.5,50625425.114,75521535.998,96168570.524,120537145.748,134990348.457,153022903.31,146196890.061,197142439.715,224597912.075,240644476.538,251994900.608,263359121.875,261598869.009,248414095.724,282683258.633
"OECD (Organisation for Economic Cooperation and Development)",15181932.107,19081339.745,24353584.237,29218870.288,37605397.109,52507666.723,57298119.776,76875506.596,112698440.578,165392673.816,208697143.712,256805826.178,300099535.615,336712552.027,302870884.435,417286597.627,468917990.422,473472189.539,485414265.611,513444791.364,503767086.892,487508971.706,548241389.541
"OECS (Organisation of Eastern Caribbean States)",514.358,164.028,458.446,957.285,715.0700000000001,723.218,736.9690000000001,781.12,1202.352,1186.651,1681.555,4660.519,2630.596,3188.735,3329.436,8173.311,5518.117,10797.452,7048.847,18207.83,13542.549,12559.988,15468.763
"OIC (Organisation of Islamic Cooperation)",779451.569,993933.454,1287171.31,1441914.717,1710466.506,2860325.415,3579864.303,5483066.024,7662788.188,11705676.808,16682553.208,21238744.353,27156017.306,33748905.617,33868252.941,39694064.867,45867221.732,53457783.607,58913645.872,67749480.63500001,61378820.057,59138659.762,65709561.348
"OPEC (Organization of the Petroleum Exporting Countries)",192992.297,215935.661,324649.165,388677.601,418342.622,581449.227,735030.669,1015469.841,1759312.746,2705372.936,3974609.114,5644387.281,7806526.086,13052155.459,12969378.536,15109849.076,19003330.485,21256096.148,24714598.294,33144240.093,28295090.068,23491163.665,28203751.624
"SAARC (South Asian Association for Regional Cooperation)",145212.722,146564.102,217497.63,206071.034,253359.65,420089.565,543802.471,971279.5550000001,1382425.708,2551270.627,4181361.483,6047613.017,8958931.099,10641395.46,11822460.148,14171701.713,16325682.621,16065397.719,18093878.577,19782225.298,23582461.867,26593436.421,33429769.889
"SACU (Southern African Customs Union)",262822.334,267672.607,277249.882,248648.882,255729.062,183600.216,212405.785,322957.395,541518.211,867199.319,1296044.232,1844005.842,2369355.613,2944024.996,2402475.111,3359770.036,4335282.189,3824678.458,4916408.778,4832928.987,4929363.472,4154361.965,4882397.915
"SADC (Southern African Development Community)",272073.541,284316.607,295374.523,276480.839,280318.463,210470.537,261865.47,373781.702,681080.61,1038556.372,1539183.79,2180777.723,2797503.235,3736372.988,3081959.549,4150572.578,5373358.657,5009743.781,6033534.116,6361105.141,6606406.734,5509409.931,6147359.185
"TPP (Trans-Pacific Partnership)",4718020.715,6647038.445,8057005.416,8587721.241,10345246.765,14974762.329,17866977.332,25225652.264,36223447.581,53235918.593,62557096.37,75834034.51700001,86753655.37800001,98186480.755,94472170.979,126895927.34,146012273.554,159229722.528,169836931.365,175338785.908,165645054.405,162451078.761,176891949.018
"UNASUR (Union of South American Nations)",169513.326,397885.194,522948.987,566673.9620000001,621268.99,981084.249,1029570.677,962066.725,1652274.757,2887865.154,4164173.799,7128545.175,8732081.056,14951093.343,13123715.484,20046791.947,25756282.273,26937449.505,30885897.442,29702885.326,25902141.413,22593807.827,25755041.416
"WAEMU (West African Economic and Monetary Union)",17240.257,17126.317,18801.508,33289.357,31851.484,28341.226,42021.254,55029.27,69824.64900000001,71850.209,134848.112,180984.161,238131.439,349423.705,399988.485,403651.955,317465.311,409030.336,421837.618,492088.916,552840.103,572295.551,579611.6260000001
"Northern America and Europe",11373142.78,13610723.641,17618155.261,22450035.415,28634868.409,39571450.067,42141801.046,56444041.713,82758707.308,123765695.481,158435344.168,198245454.69,234989987.293,260558367.127,229924464.206,315673678.45,353654555.082,354394094.005,359729321.465,378996063.993,372472328.257,357666055.352,411787096.28
"Central Asia and Southern Asia",179898.736,195193.486,258974.369,292976.54,316285.641,507188.82,694691.215,1137019.076,1711530.222,3048383.051,5024066.754,6896389.589,10167844.595,12118402.241,13047845.731,16167638.928,19050046.819,18605865.448,20854992.706,22637649.356,25732714.871,28619462.246,35845203.291
"Eastern Asia and South-eastern Asia",15724481.307,19725889.401,23416237.819,24589295.476,29130511.186,43858751.413,46955545.847,62327343.438,82930103.70999999,116844455.322,146670256.455,182832337.085,210146907.816,232394068.862,221516892.12,286824269.15,327464540.275,369305664.627,399789090.15,413296470.54,418004624.807,315182666.203,440825592.777
"Western Asia and Northern Africa",283469.593,375466.406,509408.045,599460.855,732950.059,1023633.294,1051688.998,1614132.458,2658757.292,4441954.021,6640551.129,8962300.661,12643372.341,17864797.793,18561958.829,21357954.819,24840763.284,28667906.233,32750272.761,40346593.751,36950603.877,34616810.313,38624800.135
"Africa",420113.236,436720.624,469122.097,546626.928,568825.927,496165.899,662653.215,838643.9250000001,1459942.002,2201027.504,3222962.69,4768861.98,6596682.625,9691355.039000001,8710847.891000001,10937336.611,12197368.444,12458335.656,13717676.621,16815898.256,16857669.629,14862350.013,15725659.693
"America",7210714.389,8886704.904999999,11685671.602,14558769.62,18596758.066,23824794.197,24452346.491,34465649.175,50626147.444,75521859.162,96169559.17,120543666.86,134995258.477,153027121.472,146200538.107,197146225.131,224635665.156,240651096.116,251998691.885,263363406.367,261602022.282,248417361.864,282688742.113
"Asia",16104607.983,20220283.468,24097148.672,25337173.423,30025338.406,45231826.978,48498799.803,64797474.568,86876654.49,123586018.317,157211397.621,197174049.916,230788932.309,259723301.84,250252374.831,321030110.665,367906702.156,412679522.23,449216357.687,471036899.135,475323731.86,373457894.859,510330153.181
"Europe",4451143.277,5287048.152,6787101.617,8860051.266000001,11221334.275,17510723.223,20126028.701,25493325.295,39071677.497,59214458.498,75494585.60699999,97943302.42900001,121504800.574,140291905.571,115797740.385,166012376.489,185073325.716,172877623.013,172897002.808,181564251.141,173512734.55,168603844.274,191815337.762
"Oceania",293960.514,373959.726,430757.445,464425.331,598227.708,871294.238,988047.6850000001,1497761.269,2268905.008,3736123.636,4988910.274,5874567.493,7837535.915,9124876.789999999,9138638.476,12772515.916,15599377.697,15184251.063,14967426.046,15207958.345,14574333.575,14026335.762,16547625.876
