"PRODUCT -   Low technology manufactures: other products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ACP (African, Caribbean and Pacific Group of States): Islands states",51379.258,46924.531,80813.10799999999,75138.89999999999,109754.056,111404.836,143053.372,135635.633,172707.358,257336.508,339404.233,556509.8540000001,638962.7879999999,951018.5770000001,711514.998,888254.772,1138511.88,1218835.232,1244793.662,1350916.565,1624092.073,1394760.054,1489379.04
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",36103.106,18593.102,65776.79700000001,78086.618,112462.546,134303.497,202847.363,184151.647,203527.295,327418.167,438120.851,681915.774,827136.865,1214522.662,1037442.095,1291671.044,1783249.637,1994133.046,2188504.988,2193087.605,2108091.562,1464501.203,1518763.867
"AMU (Arab Maghreb Union)",72312.179,82481.8,85650.52400000001,88896.51300000001,104194.273,99719.974,99126.621,123424.257,178769.716,263725.369,359357.596,417593.071,637843.017,930645.093,975806.0280000001,1240153.119,1186128.144,1726868.012,1965924.364,2308104.914,2180975.448,2203655.141,2309259.139
"APEC (Asia-Pacific Economic Cooperation)",35240490.285,38449883.654,44386784.997,45945697.406,52511987.349,59806057.207,60463909.558,73518008.854,85120444.59100001,103392893.438,122984318.465,144733983.789,176548959.344,198966424.201,154004840.001,184544371.584,205045366.299,217626920.941,220096155.794,234362144.406,232869511.929,227160726.251,242636289.755
"APTA (Asia-Pacific Trade Agreement)",823313.433,799732.4129999999,946577.075,384499.999,732000.348,1311291.561,1427254.658,2050520.593,2924154.082,5125356.28,8139866.036,11498985.4,18487791.254,26551032.737,15150762.856,20466440.458,25032196.223,24133144.886,23507736.358,27305459.358,26668113.471,22231834.709,26759081.655
"ASEAN (Association of Southeast Asian Nations)",1516981.076,1346763.272,1487823.028,987682.4030000001,1245064.904,1553676.722,1515839.761,1971377.092,2497579.336,3810711.833,5169441.965,6953728.267,11310978.473,14535760.568,9651046.584000001,14740368.27,18702937.725,23029307.39,26152198.87,30285572.081,32319735.724,34369466.762,35913093.664
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",5832608.8,6126461.434,7005115.6,5501063.784,6646937.238,8830371.278999999,9554241.003000001,11174034.657,13890748.393,19464968.55,26369244.108,32901035.158,45258443.88,56785088.146,39192300.494,48825715.648,60005102.848,65137198.695,65297314.177,72444797.83499999,70309638.601,68673079.271,74815495.112
"CACM (Central American Common Market)",16759.369,16261.737,20249.361,27901.504,23569.621,45426.405,50649.284,71599.014,82276.486,122800.874,227872.359,286177.431,490172.106,672439.178,404741.51,553967.179,657810.083,941582.798,913026.391,1171391.294,1282791.637,1348353.733,1462245.27
"CAN (Andean Community)",85539.724,83556.072,125625.346,143681.226,119071.87,168591.654,232543.696,282669.015,329333.501,477627.966,528994.635,784827.668,1100253.958,1936596.341,1166928.576,2084364.7,2783684.659,3488881.853,3698064.952,4378531.603,3936152.173,3283680.891,3698095.174
"CARICOM (Caribbean Community)",14091.282,14445.607,19972.508,23429.667,25788.589,31901.237,45884.334,48658.802,61691.801,79824.121,113803.517,148288.272,227674.61,336694.614,212462.974,261765.306,285005.649,335187.116,363536.876,419125.284,516212.922,350541.596,359018.501
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",524842.086,317765.599,341531.047,409417.498,392374.903,448162.433,449436.86,386093.866,432446.557,486175.176
"CEMAC (Economic and Monetary Community of Central Africa)",7197.234,6501.056,8083.278,10952.455,8766.151,9833.944,12914.918,13036.732,20775.43,36286.296,45225.347,85941.424,174833.48,304889.177,234352.683,299963.836,393067.675,587765.5820000001,553091.3320000001,760427.281,642003.083,542385.176,543415.33
"CEN-SAD (Community of Sahel-Saharan States)",188373.948,165689.033,229467.54,299018.462,331993.967,333204.889,362685.333,375540.718,470919.275,602772.308,992322.569,1239045.059,1897796.865,3328817.867,2830100.966,3627740.395,3835951.365,5754064.64,6078830.097,7177430.158,6826532.17,5660685.993,6170238.525
"CEPGL (Economic Community of the Great Lakes Countries)",8087.299,8730.373,3938.692,8621.428,3645.8,7670.956,7264.327,7891.251,10346.062,15181.461,23111.989,18007.205,26425.538,43330.47,96569.727,117059.942,200251.832,184803.888,218365.376,425539.393,418053.233,297908.507,250578.65
"CIS (Commonwealth of Independent States)",123965.905,146728.338,176324.205,172563.304,155126.681,219661.111,307727.486,475598.678,738245.5820000001,1130629.232,1790565.759,2995684.282,4451533.96,7583046.824,4829790.186,7255834.213000001,8823388.307,9790374.645,10549406.912,10651168.872,7391518.483,7346459.528,9182547.498
"COMESA (Common Market for Eastern and Southern Africa)",121701.14,119197.136,143476.571,210389.306,215987.283,224160.106,212870.07,248689.041,290004.779,435795.384,656413.248,800537.63,1209063.06,1847018.735,1923270.261,2209811.369,2354915.576,3284372.028,3557462.793,4787858.091,4953587.682,4116908.844,4458221.13
"EAC (East African Community)",44230.048,34532.914,32942.332,41170.457,44391.744,49709.582,51923.069,52129.593,59418.572,94762.76300000001,106647.436,156954.962,257726.91,387446.588,348457.954,440262.138,528766.776,667315.339,936859.093,1281557.282,1176538.802,1187468.207,1453806.059
"ECCAS (Economic Community of Central African States)",16668.286,19051.716,16438.555,25835.759,18501.439,25604.322,31501.669,38242.389,58819.728,81733.303,139453.54,223524.071,400687.112,849334.53,916749.6310000001,817429.194,1270024.504,1745204.111,1756239.716,2703725.47,2254724.436,1277271.526,1413736.987
"ECO (Economic Cooperation Organization)",120846.453,170598.201,189091.255,232399.256,265036.387,326055.912,284217.418,424098.592,695232.226,1052570.997,1659140.198,2769194.477,3852079.723,4935230.776,3757689.708,6008704.156,7016982.515,6471850.443,7494938.133,8891922.424000001,8274284.84,7875977.497,8905715.833000001
"ECOWAS (Economic Community of West African States)",88047.03,71866.98699999999,102368.38,111994.49,131123.807,127974.426,175445.704,150843.548,206055.554,222803.676,397798.753,545978.187,974023.8810000001,1834862.112,1339467.239,1898974.598,2028651.839,3277603.234,3560262.076,4296026.478,3749479.605,3184061.84,3559516.265
"EFTA (European Free Trade Association)",280895.879,296206.419,326221.292,357164.653,391607.045,456626.519,442770.773,517229.382,699832.898,885232.062,1109931.261,1362525.25,1769152.998,1995802.555,1853271.31,2149833.722,2452672.004,3049082.609,3179146.515,3438966.428,3466752.408,3280764.917,3408683.009
"EU15 (European Union 15)",7722123.263,8418526.586999999,9412305.018999999,10260013.869,11616195.897,15852819.225,16013892.889,18285313.459,24629063.386,30611406.714,37959695.545,46417605.542,66490944.413,74895330.956,55868029.717,65866449.626,70308148.54799999,64133736.884,63660336.575,72430640.299,71147086.24600001,69764211.028,72723775.508
"EU25 (European Union 25)",7918411.735,8720368.992000001,9789699.652000001,10732387.504,12145362.573,16488533.369,16740320.405,19217668.748,25920510.852,32257752.162,40093455.466,49507798.816,71536550.27599999,81386872.683,60457744.952,70790532.77599999,76011652.76899999,69685292.236,69540340.70900001,79647562.722,78078118.52599999,77337755.24,81114439.359
"EU27 (European Union 27)",7933208.735,8735736.889,9807212.59,10760672.293,12173192.411,16522546.676,16787132.79,19282441.759,26025833.868,32435477.111,40381059.307,49897295.593,72239511.252,82397005.676,60996573.029,71366682.081,76640497.58499999,70285676.182,70134705.70900001,80330544.74,78745228.44,78096139.63500001,81978897.758
"EU28 (European Union)",7941986.408,8745229.635,9821726.464,10774292.859,12188502.917,16540237.118,16816908.734,19340648.523,26107721.534,32544671.393,40535277.309,50086842.33,72512319.029,82733757.906,61263057.884,71628011.259,76939588.007,70556795.09900001,70264426.277,80460674.023,78886502.97,78235211.083,82126502.325
"Euro area",6696706.078,7328058.762,8133975.423,8661312.806,9676931.419,11231899.024,11236835.711,12645385.338,17596966.112,21779661.051,27576723.79,34176655.357,49648400.889,58085589.124,44106717.492,49655836.522,54182936.806,49563185.807,49163945.913,55282962.801,54180169.855,53704718.461,56680183.072
"FTAA (Free Trade Area of the Americas)",15999835.563,18344264.329,22172850.387,25610081.003,29953944.278,32749755.643,34373588.306,45215472.886,53322686.063,64383533.669,75400655.37100001,88443424.04000001,102125277.979,109102038.964,87903683.84999999,106804144.67,111390596.637,118309278.018,122022229.829,130337766.095,137005208.274,132714048.17,140380554.591
"G20 (Group of Twenty)",29355689.24,33032669.326,38858038.176,42082728.464,48990625.388,58297505.82,60878315.502,76018803.427,94050821.47400001,117340308.823,143945541.849,173453948.374,221877947.041,252431041.165,192590353.586,231155120.852,251769703.834,253255095.612,254851315.348,279605675.737,278795572.572,267900853.604,286152866.526
"G7 (Group of Seven)",24566393.339,27470000.824,32158308.524,35658367.178,41553952.114,48809569.525,51030012.724,63708333.708,77023068.101,93570603.436,111046909.333,128908696.631,155902956.944,164210440.069,132509460.688,154442649.58,163625825.458,164989411.346,165193130.734,177477181.714,181227651.953,178350245.194,185480257.115
"G-77 (Group of 77)",3289640.89,3439482,3912812.648,3526231.297,3693842.332,4787294.129,5053818.348,5905265.691,7720484.819,11498867.901,16186420.574,22658980.529,36058579.757,51527935.631,37742569.863,53283809.6,64577113.877,74431994.94499999,80828959.88600001,95949428.92900001,96252631.52,86258551.51700001,96733604.58
"G8 (Group of Eight)",24672687.784,27598801.524,32314329.51,35802552.147,41668371.149,48982854.623,51278580.171,64061703.358,77527578.14,94324964.45900001,112159940.747,130748430.036,158611942.016,169116280.638,135357420.704,159057715.521,169569431.061,171149799.952,171524600.293,184743249.798,185848188.449,182854532.886,191016438.141
"GCC (The Cooperation Council for the Arab States of the Gulf)",460758.884,546004.179,671237.4030000001,621312.237,550118.922,672185.154,731341.4570000001,934456.3320000001,1249259.351,1790812.911,2400555.937,3382322.5,5390140.926,10080280.84,6160598.153,6612299.074,8275542.998,9293170.505999999,9922156.761,13324032.575,12725944.495,10542690.455,12080699.158
"GSTP (Global System of Trade Preferences among Developing Countries)",3165355.378,3288541.309,3818837.41,2944808.701,3587322.71,4590634.191,5003413.135,5974630.335,7648376.809,12037549.224,17570010.364,25029360.325,37908004.818,55017786.747,36235277.201,53078000.582,64134708.568,70548968.641,75983567.023,88136723.384,88706475.95,85408991.686,92155504.323
"IGAD (Intergovernmental Authority on Development)",47863.267,45792.507,60239.921,90059.792,79780.189,70119.54700000001,82556.59,98799.73299999999,114056.16,196472.05,336917.428,383395.346,548813.532,752150.257,898991.8100000001,912957.362,871577.086,1203547.198,1387706.561,2154086.158,2224969.023,2031431.291,2380029.399
"LAIA (Latin American Integration Association)",558890.213,862718.0870000001,1081946.699,1176453.251,1130068.696,1546545.157,1867756.883,1848414.129,2254525.427,3290739.42,4298079.295,6644517.935,8917057.742000001,13014473.02,10020549.91,14719014.041,17261675.005,19160647.952,20056772.312,21849434.79,20898694.179,17624264.279,20271685.588
"LAS (League of Arab States)",758689.743,817812.763,944405.3540000001,986875.883,988843.795,1145367.055,1201949.589,1472073.377,1832506.491,2653008.171,3681656.951,4914381.468,7795844.716,13541705.279,9410556.547,10762602.57,12428834.429,14564567.475,16132728.122,20326250.127,20293707.206,17450570.092,19260701.83
"MERCOSUR (Southern Common Market)",214334.387,458366.238,477870.271,488501.559,397885.474,557185.897,540416.534,291263.598,325605.599,615840.97,828261.885,1387658.428,2184139.334,3798865.184,3317229.51,5608881.718,6593437.522,6623913.776,6756513.435,6984666.221,6046130.213000001,4166733.986,5058833.832
"MRU (Mano River Union)",12763.415,15018.619,13057.917,12611.046,14140.187,9706.965,13132.706,14689.369,22000.542,34142.203,36020.625,53043.122,93792.05499999999,133784.437,86578.163,96255.813,124094.222,168785.926,215752.809,318894.543,461795.279,393981.768,387739.311
"MSG (Melanesian Spearhead Group)",9490.302,9684.861000000001,10247.575,6200.208,6689.271,6836.938,7650.069,13096.993,12531.913,19593.045,19735.535,27013.439,27632.94,34274.947,56825.302,63252.561,105073.357,121537.586,120823.947,122248.33,106011.508,129304.95,145212.848
"NAFTA (North American Free Trade Agreement)",15559890.367,17642483.127,21353220.363,24722517.407,29219895.47,31706147.033,33279003.828,44275888.479,52113146.202,62574901.178,73018764.22499999,84799150.728,96757228.79700001,100400555.387,81494689.02,95855498.99,98178356.946,103429606.094,106583155.038,113498127.043,121286843.297,120023310.412,125655449.888
"OAS (Organization of American States)",16013262.067,18353219.967,22206417.004,25636992.78,30009276.529,32787956.58,34432943.345,45252739.536,53369724.959,64468288.002,75522288.177,88678225.126,102313384.541,109395366.122,88139624.51000001,107070259.321,111706966.104,118633134.692,122343369.623,130604413.182,137351524.712,132990481.115,140614929.575
"OECD (Organisation for Economic Cooperation and Development)",28979482.075,32473892.223,38251751.23,41655173.293,48615911.051,57567555.968,59975284.283,74926336.559,92512527.12899999,114679425.217,139521815.294,166682731.131,209848389.852,234454488.366,180796411.021,213305901.536,229519152.071,230809616.076,232394856.242,253838651.12,256239005.109,252010746.406,265446646.823
"OECS (Organisation of Eastern Caribbean States)",1183.387,1087.221,1556.421,1939.203,2281.658,2459.861,2174.678,2180.573,3921.382,5316.73,10229.599,13285.494,10582.723,16130.034,17055.189,19841.222,20740.258,25721.341,19317.312,27191.025,22266.239,21359.044,24334.923
"OIC (Organisation of Islamic Cooperation)",1461027.219,1468429.904,1727136.027,1586211.687,1793354.058,2222629.223,2253094.988,2861794.964,3682893.213,5287625.193,7530183.112,10411304.511,15834295.883,24476919.653,17595491.687,23587115.419,27455534.079,31447034.146,35552850.159,43210024.504,42744689.266,38570373.48,42009816.496
"OPEC (Organization of the Petroleum Exporting Countries)",587463.7,658778.272,833423.014,818903.661,810579.255,945786.904,1121648.827,1332214.72,1687515.54,2397037.504,3379162.012,4774268.831,7451725.938,13538018.751,9518668.866,11574526.198,14261948.745,16033873.057,18317318.852,23232916.351,21498590.175,17356447.838,19987802.084
"SAARC (South Asian Association for Regional Cooperation)",119583.483,140099.012,145641.675,149664.077,177989.895,209442.851,236700.168,313293.866,458643.418,662217.377,1184084.733,1830273.077,3431175.399,4300685.755,3425780.381,5742226.554,6675329.33,6667857.111,7142847.195,9005060.556,10573752.966,10001203.392,10962656.416
"SACU (Southern African Customs Union)",211456.958,210707.108,228906.081,200895.64,191655.797,180500.415,167851.864,203490.478,291759.78,490312.412,783310.811,1084101.734,1339935.068,1488101.734,1356813.047,1779472.248,2265830.016,2225087.973,2304405.813,2290164,2347446.767,1929315.227,2044873.011
"SADC (Southern African Development Community)",248890.988,250411.489,262742.785,247673.741,237106.651,234358.245,232102.591,274081.283,401034.806,635551.2780000001,999930.745,1395112.445,1858695.052,2478853.506,2417728.587,2767791.73,3807488.52,4296948.581,4445587.904,5433483.766,5127799.664,3714718.949,4071113.697
"TPP (Trans-Pacific Partnership)",6442136.69,7131635.285,8381040.18,7853399.09,8906401.785,11368704.784,12490238.569,14460846.648,17919012.419,23458518.71,29508732.927,36349268.182,46049051.564,53505966.319,44220981.88,52466609.482,59462447.966,66112725.863,67837259.811,73276150.109,71755570.59100001,69976460.604,75294442.824
"UNASUR (Union of South American Nations)",399286.056,662511.3270000001,763596.598,815067.418,662927.7120000001,926213.931,967224.499,775034.169,1023146.199,1545498.431,1904628.369,2972054.965,4355850.846,7311088.111,5513878.486,9669946.419,11506322.312,12732959.328,13259819.865,14358743.722,12753494.135,10028565.452,11759753.795
"WAEMU (West African Economic and Monetary Union)",19084.415,21116.978,20602.808,17819.472,22061.174,27063.448,38718.374,39085.435,56705.574,75501.122,111640.557,143706.749,256878.396,356472.127,324707.788,541786.0770000001,344614.258,635585.336,660924.302,855289.571,956811.2020000001,744677.2610000001,843979.731
"Northern America and Europe",23757860.387,26641187.854,31404022.12,35705020.59,41539681.824,48342421.198,50029796.424,63550929.407,78379844.41400001,95370787.404,113975892.047,135422553.743,170601090.297,186621026.156,144406980.479,171246053.577,180378575.486,179751406.126,182843584.535,199591553.405,202449757.366,200813821.099,210879862.28
"Central Asia and Southern Asia",153812.896,174656.581,188568.342,202181.665,240677.506,270093.288,325584.945,458106.81,697078.753,1042219.309,1841220.645,2981563.281,4882870.834,6263215.466,5096824.313,8506985.718,9837307.509,9560350.346999999,10664371.224,12951920.567,13629200.74,12864831.161,14647581.053
"Eastern Asia and South-eastern Asia",18797893.071,19779167.339,21802833.464,20037369.552,22019602.092,26391252.252,25364746.417,26996662.759,29835544.031,36455964.831,44380891.611,52666017.596,70010475.506,84320462.028,61699111.914,73733800.14,90336135.991,95820389.07600001,94949537.101,101218918.06,94170006.763,91063092.472,98191627.847
"Western Asia and Northern Africa",847117.22,931623.868,1111684.434,1212907.718,1245438.41,1505560.412,1491491.327,1815635.124,2338546.603,3459537.23,4829167.225,6685022.336,10460455.754,16960235.638,11878100.389,14455266.253,16899466.282,18717041.589,20833023.494,25511093.947,25364552.572,21852642.326,23893082.823
"Africa",515458.161,504067.839,574777.635,633016.753,662428.142,661677.696,693687.284,766138.252,1031011.161,1492003.409,2329639.339,3086157.816,4554952.599,6966262.245,6413845.694,7789397.882,9087230.454,12072206.911,12916210.919,16309802.379,15501443.605,12883593.045,14063058.334
"America",16014041.439,18354288.123,22207352.259,25637853.569,30012614.896,32789962.054,34434434.597,45255123.963,53372798.759,64470463.45,75524294.294,88685021.76899999,102320304.055,109403227.857,88150978.365,107079681.255,111721034.895,118643764.946,122351219.093,130610801.951,137362162.906,133000683.205,140628875.771
"Asia",19671393.325,20750170.939,22945752.037,21239632.988,23269464.971,27931507.84,26971180.373,29005758.192,32546285.203,40482740.465,50317134.625,61477621.792,84187748.381,105694795.087,76863362.255,94503522.235,114786359.075,121026953.816,123200358.882,135773743.728,129051141.89,122116369.666,132902153.906
"Europe",8340623.752,9186047.067,10325854.863,11302113.238,12715517.408,17195976.415,17577854.286,20288606.484,27427204.271,34428296.998,43130309.245,53901832.718,78008007.831,91366054.233,66977758.984,79869247.36,87108498.064,81778741.917,82101592.545,92758901.884,88238387.853,87544678.10600001,92842426.072
"Oceania",754278.367,840312.0060000001,982628.717,967095.544,1111903.075,1451555.565,1450531.97,1814998.982,2478992.617,3426545.215,4270252.017,5000006.217,6460107.439,8048829.616,7337981.351,8677510.98,9433671.719000001,10464632.929,10674088.739,11323815.476,11523721.63,10847210.933,12338037.8
