"PRODUCT -   Resource-based manufactures: other (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"AMU (Arab Maghreb Union)",34930.705,36447.322,26283.203,22930.722,19337.848,2305.007,6921.939,4597.959,11036.104,39429.616,25418.538,58918.085,226032.117,426183.6,475528.712,776777.591,968843.121,1239517.149,1974468.749,1841069.062,903994.523,842112.7290000001,1148940.809
"APEC (Asia-Pacific Economic Cooperation)",8857841.834000001,10045786.51,12101711.946,8374694.668,9220295.457,12671199.491,13113842.424,14356207.358,21673209.45,31057740.868,41582146.625,54466103.297,68270728.456,90951402.08,80424425.259,116825885.329,161015384.501,154308198.184,173741314.56,157947385.024,116440321.997,119900664.021,150579566.875
"APTA (Asia-Pacific Trade Agreement)",1209348.498,1480995.368,2462440.501,994568.313,2310639.709,3455273.942,3413533.327,3564893.723,5157848.175,8534460.966,12234788.318,15227344.462,18967503.063,23552698.35,17655752.213,23861074.922,31311656.273,28422020.447,27648661.959,28590528.032,21166886.688,21881310.335,29802199.333
"ASEAN (Association of Southeast Asian Nations)",1201734.059,1463403.128,1664734.647,1070080.664,1186154.809,1520880.203,1535169.21,2036656.244,3633601.695,4596215.156,4509737.567,6327089.211,7312860.068,10057664.817,9217951.779999999,15741399.561,22953273.196,21944496.536,26268958.032,23530966.009,17925846.277,16518015.276,25868622.204
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3569086.507,4207556.686,5548583.935,3224207.251,4911407.95,7029489.123,7027727.618,7861188.214,11883064.497,16675848.563,19019987.457,24675412.266,30480964.446,40032967.874,30905460.836,41749257.886,58033504.977,57195570.672,63395211.42,58288345.784,43975642.565,42804570.45,58673374.678
"CACM (Central American Common Market)",0.452,61.748,556.674,695.716,133.462,207.134,192.976,1133,5369.368,19563.477,14547.891,23592.178,40071.865,38357.557,61126.817,112170.305,156322.942,231910.438,183626.352,135231.163,25301.253,29444.176,20162.124
"CAN (Andean Community)",69989.67,59606.299,73351.944,99155.976,91920.038,96268.861,153495.051,228913.952,338852.047,732094.466,1119169.242,1775912.069,2637124.341,2814411.275,3137746.558,4074820.37,5288461.037,6237287.829,5563895.745,5431533.341,5805683.116,7160910.865,9520210.466
"CARICOM (Caribbean Community)",3495.116,184.274,5980.694,6220.699,12858.773,6338.162,35020.469,43791.32,109013.654,171330.352,125854.628,297886.009,84533.288,13971.602,25893.829,25756.407,55587.678,30441.092,32541.199,67355.41,73210.348,107848.569,97823.802
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",44306.815,48829.671,118699.336,100588.619,101046.171,170077.705,107839.676,86514.857,93856.446,127639.422
"CEMAC (Economic and Monetary Community of Central Africa)",9310.151,21652.911,27899.576,20694.294,23520.773,31318.777,51248.308,39543.97,46453.647,156317.506,167168.173,257299.81,350314.779,587985.328,195105.288,186428.985,179955.933,92147.63800000001,110539.018,222155.724,108599.569,137222.653,202734.376
"CEN-SAD (Community of Sahel-Saharan States)",40243.359,39103.583,29524.135,25766.593,33673.572,403191.297,521462.566,613200.909,495293.446,872888.96,1143127.736,1569495.486,285007.89,533670.5770000001,1051874.256,1107798.683,1204591.644,2012539.962,2724447.085,2875629.832,1107427.116,1160660.267,1455430.092
"CEPGL (Economic Community of the Great Lakes Countries)",1477.234,1717.76,2353.958,3101.813,2511.462,2450.621,8003.102,10778.568,37468.089,154048.323,278013.414,653961.748,575202.378,1478558.114,991725.581,1161506.872,1210077.308,753985.179,727017.094,970443.818,1170573.234,1163295.841,2383235.717
"CIS (Commonwealth of Independent States)",216444.703,218920.719,510144.797,370561.82,460616.659,461407.027,603696.737,724166.514,1385792.685,2315530.314,2966366.996,3021654.663,3329091.267,5606991.94,5001591.786,6386489.292,13492131.224,11167663.42,9957666.385,8107560.635,5152530.35,4454462.412,6645547.208
"COMESA (Common Market for Eastern and Southern Africa)",9390.700999999999,4342.757,6208.017,7036.93,18042.72,388425.229,469820.035,619647.539,515454.97,952924.986,1350769.682,2244000.834,765653.8540000001,1766050.395,1702767.64,1507456.722,1675414.729,1169993.656,1047676.564,1473313.262,1463690.602,1489414.153,2888502.927
"EAC (East African Community)",343.997,254.237,712.3490000000001,1250,3861.991,2332.451,2701.147,5104.75,7074.799,54666.473,103357.654,133884.467,166779.485,226528.43,287120.791,538511.369,581931.726,369067.868,229074.074,290633.339,187855.159,194180.207,198599.14
"ECCAS (Economic Community of Central African States)",10817.385,25068.671,30253.534,23796.107,26032.235,33769.398,59251.41,50322.538,83988.484,310851.757,445653.1,911739.027,964861.113,2159995.833,1201738.469,1376972.991,1390033.241,919613.923,1028952.143,1221045.286,1321225.332,1344198.747,2624057.515
"ECO (Economic Cooperation Organization)",118366.966,73843.91499999999,119591.287,89052.19899999999,165072.035,224582.236,249011.604,366425.826,627489.106,998253.681,1565078.717,2065503.848,2996838.268,4097039.789,3745719.051,6233234.169,9506978.988,8004378.48,7620916.427,5922383.419,3556935.734,4095243.237,5886057.042
"ECOWAS (Economic Community of West African States)",911.966,1000.904,1576.745,2699.232,10367.113,30006.085,69922.64200000001,31567.602,35815.868,55614.323,81149.83,76062.287,64604.111,71872.893,97897.82399999999,246729.934,270434.551,705119.231,1371426.848,1814395.652,429990.493,840009.51,1825848.076
"EFTA (European Free Trade Association)",13859.768,20809.986,25198.08,24438.856,31541.282,65083.206,87780.23,131468.429,149558.05,194161.366,274895.062,346713.098,420197.501,549640.673,621791.01,789977.015,887762.946,909939.424,1030366.956,1211025.824,1321917.02,1231231.307,1339484.02
"EU15 (European Union 15)",574719.108,806976.21,863013.051,903868.0330000001,1170349.516,1451965.036,1544326.657,1806415.061,2484892.897,3424970.659,4384601.577,6267227.148,7733695.452,8004882.95,9092592.115,11310944.683,14940066.956,14660552.043,13952080.037,12943121.742,10939704.259,11955003.074,14829409.776
"EU25 (European Union 25)",602383.723,834955.464,880376.8320000001,915727.002,1186448.027,1487116.98,1585818.767,1868210.047,2581221.136,3581578.627,4621946.401,6573629.683,8136071.35,8405045.562000001,9471301.946000001,11777265.546,15502958.714,15052648.333,14352193.036,13310128.278,11225685.828,12252755.159,15173748.258
"EU27 (European Union 27)",606019.723,838037.874,899885.503,923630.933,1193269.898,1506871.69,1605932.065,1892406.686,2612429.965,3608961.801,4683436.316,6725419.471,8254171.707,8508219.027000001,9621901.26,11949062.971,15711481.405,15302565.902,14705820.048,13575809.158,11408794.126,12461442.438,15324725.039
"EU28 (European Union)",606086.535,838079.357,900177.215,923705.495,1193317.652,1507109.823,1605939.027,1892406.686,2612429.965,3609540.201,4683619.06,6725570.636,8254387.306,8508815.323000001,9621995.466,11949579.527,15711927.904,15302909.106,14706539.096,13576758.75,11409982.185,12462803.534,15326321.184
"Euro area",490124.624,718660.955,771634.867,806428.5550000001,1055408.903,1283369.015,1341413.753,1585177.857,2073659.421,2860475.24,3705150.775,5170364.669,6352739.466,6603290.388,7315475.18,9392751.604,12469584.864,12472279.361,11957740.955,11176439.699,9351260.35,10262463.755,13117541.567
"FTAA (Free Trade Area of the Americas)",1058685.493,944909.598,1098645.915,1088239.338,1335180.824,2224354.194,2876514.108,3266899.561,5179628.036,8022175.717,12650206.011,18339336.076,23331445.104,25424971.496,29841670.154,42779787.078,57746130.028,52515910.851,52628155.481,44519182.304,33366249.268,35481146.677,44646427.171
"G20 (Group of Twenty)",5043658.085,5722711.686,7500768.315,5450830.665,7543183.737,10830294.205,11973508.842,13442582.609,19627575.09,29632873.71,42713261.059,55179023.168,69235329.292,91002941.412,87534334.427,127025968.191,176678924.482,157980505.628,173996521.826,151109626.369,105593512.024,110182187.347,139434829.444
"G7 (Group of Seven)",2224815.45,2439162.907,2811163.636,2510539.424,3091556.365,4590376.461,5089925.645,5827352.438,8552417.125,12108590.815,15746217.332,20935209.221,25554635.367,29874273.246,27366604.683,32619394.972,40875246.732,38388133.509,38567349.626,33647246.643,26751982.511,25738945.8,29923039.75
"G-77 (Group of 77)",2214462.488,2510941.678,2989726.546,2223538.289,2569666.696,3709185.743,4321855.424,5458644.928,8486699.695,14205271.676,20360459.61,27470249.952,33247020.915,42166600.063,44283974.055,68415622.70999999,92536409.83,82330563.11300001,88688047.69499999,81332447.189,58973410.039,60952283.205,87728321.469
"G8 (Group of Eight)",2394302.45,2631368.968,3256175.925,2823033.272,3462196.103,4953717.623,5560309.176,6384718.392,9610393.762,13807101.946,17860947.917,23035176.638,27615714.247,33753014.866,30323767.237,36083976.538,49014980.307,44937277.012,45026268.648,38586067.45,30362628.95,28795147.706,34144456.784
"GCC (The Cooperation Council for the Arab States of the Gulf)",54625.625,80430.186,80999.145,39658.55,79699.179,317456.987,269853.722,324295.872,458697.48,878661.205,1127324.308,1347863.67,1201143.523,1744231.314,1581146.903,3139741.436,5097836.944,5560009.665,5209598.089,5678207.09,4786021.248,4867424.577,6290943.742
"GSTP (Global System of Trade Preferences among Developing Countries)",2904553.874,3340323.665,4535208.291,2459109.351,3966251.327,6105123.81,6529120.697,7517895.672,11422613.183,17924394.318,24828301.48,33083320.352,40453617.274,49736304.605,47074657.531,70189700.211,95743212.736,87012899.40099999,93300766.924,84933226.32700001,61451797.009,65173423.7,90551629.45
"IGAD (Intergovernmental Authority on Development)",2235.053,96.288,1812.687,100.788,1915.374,367082.228,438812.209,521525.589,455352.457,772572.399,1044645.452,1453129.319,19134.005,33459.024,30268.34,50747.932,65888.514,35731.54,50556.216,225029.295,120658.436,119920.619,165157.121
"LAIA (Latin American Integration Association)",396516.44,366395.898,440424.463,461076.912,528060.932,781107.753,1111445.983,1232445.236,1979374.012,3594382.95,6261580.501,9176537.381999999,13106656.047,14468613.868,18572553.406,28086793.326,38066112.882,34295853.106,34911867.565,29951315.339,21748987.47,24958277.863,32628847.027
"LAS (League of Arab States)",94736.63400000001,119066.74,118162.963,63452.535,107779.373,692132.108,723506.785,923912.118,954080.067,1758709.821,2292229.93,3121905.183,1602370.098,2302309.058,2605239.209,4122642.938,6293259.202,7059932.574,7545541.873,7676695.427,5878882.052,5858006.458,7879711.857
"MERCOSUR (Southern Common Market)",193201.679,177440.408,215431.627,215946.173,278269.212,337105.861,568014.1580000001,678813.505,988521.771,1628528.702,2409687.828,3779175.801,5083354.413,7418226.564,10192604.667,16358751.856,24519186.847,19074507.208,19371797.781,16091157.964,8716637.516000001,9061730.247,12772768.649
"MRU (Mano River Union)",470.721,448.937,101.604,277.994,2127.11,268.111,165.161,9926.148999999999,7077.793,5040.98,3731.688,1995.224,6877.447,11601.723,14086.229,12970.411,13293.292,395799.462,1026963.415,1281179.79,180432.625,568491.259,1393121.425
"MSG (Melanesian Spearhead Group)",5,1,"..",2578.955,7,1.796,3.57,0.259,41876.079,39996.21,46854.22,64671.581,94274.22100000001,98274.46000000001,59843.542,165635.654,168271.211,100558.816,208477.504,289505.551,225380.946,241816.519,404443.602
"NAFTA (North American Free Trade Agreement)",663073.0600000001,593619.3270000001,659080.289,629667.2560000001,797261.692,1484682.792,1786309.388,2060082.792,3253843.096,4365133.448,6637087.892,9740320.634,11375526.951,12302205.627,12328151.967,16550145.717,22082517.719,20485293.199,19989424.415,16160949.819,13039925.028,12211693.185,14146467.668
"OAS (Organization of American States)",1059204.068,946335.233,1101411.216,1091242.928,1336216.625,2244333.735,2892316.611,3279674.025,5204893.567,8081166.305,12737096.572,18632791.137,23892208.055,25868868.746,30096862.311,43204862.594,58237510.367,52763206.388,52803956.724,44639424.672,33457831.471,35544646.616,44744976.664
"OECD (Organisation for Economic Cooperation and Development)",4410390.87,5016429.298,6455095.472,4641610.656,6600958.095,9871232.043,10518957.46,11456311.958,16547461.48,24247473.852,34581183.592,46098266.77,58533059.855,73842902.042,69324262.273,98676973.64,131586245.256,125159183.638,138883607.802,125328881.343,91412996.51700001,95414395.86,116272691.619
"OECS (Organisation of Eastern Caribbean States)","..","..",26.322,"..",113.966,3.982,"..","..",5.442,0.028,8984.709000000001,17.298,102.582,954.736,105.59,188.783,135.893,200.88,318.091,97.987,257.862,68.03,134.785
"OIC (Organisation of Islamic Cooperation)",281797.404,289454.564,351842.784,290931.993,455209.371,1144909.115,1347599.078,1731662.983,2253708.676,3690377.736,4827968.006,6715887.725,6572953.235,8552757.205,8365936.207,14753215.608,23627320.242,22689455.655,26448176.824,22654631.481,16555452.737,17344840.307,25159086.237
"OPEC (Organization of the Petroleum Exporting Countries)",104477.833,123527.946,145957.588,72950.37,138207.145,468288.947,439523.514,538800.027,948433.963,1737714.699,2256998.957,3789884.323,4100263.065,5980416.982,5154066.042,8849639.663000001,13966863.908,11920134.716,12846161.512,12974386.221,8745911.630000001,8912347.369000001,11196509.899
"SAARC (South Asian Association for Regional Cooperation)",136765.789,152856.564,193609.805,164207.947,161471.129,211170.597,334893.961,583149.182,904428.5330000001,2258281.592,4655572.311,4543186.185,5947094.911,6874821.5,6176626.797,7981789.09,6767020.002,4081947.826,3762395.795,3771528.275,2326152.325,2916852.65,4630417.693
"SACU (Southern African Customs Union)",286928.692,304124.275,317470.86,269777.356,286698.852,143912.62,197522.315,228441.917,298518.976,463370.7,657593.8760000001,1022207.351,1659761.663,2999754.692,3765838.769,5653486.792,8845113.323000001,7312384.746,8531745.192,6055682.425,4571154.519,4169399.133,5965821.876
"SADC (Southern African Development Community)",291699.951,308335.143,321316.597,275405.705,300978.788,158018.202,218673.141,254378.397,352866.145,691807.257,1053519.645,1907971.289,2535701.967,4940782.929,5165832.679,7525126.696000001,10818909.451,8751935.525,9739818.213,7999028.824,6027407.41,5681290.571000001,8793417.182
"TPP (Trans-Pacific Partnership)",3259184.41,3700957.635,4351545.658,3458262.353,3670545.12,5072561.235,5468631.943,6206036.408,9719272.378000001,14493840.649,20880591.349,26769129.035,34419571.1,48087293.969,46954562.455,70991045.625,93554605.264,89753610.597,103720045.98,94710854.09999999,69073975.311,72373294.985,91767522.756
"UNASUR (Union of South American Nations)",392047.235,351219.118,432884.126,451559.774,524895.021,733006.753,1054386.744,1160950.85,1819600.218,3459841.935,5855258.956,8260632.545,11808650.833,13040507.227,17357793.06,25984455.944,35287720.17,31576834.343,32237913.781,27948514.386,20097078.975,23061770.461,30319521.941
"WAEMU (West African Economic and Monetary Union)",471.43,448.937,101.604,433.2,2127.11,365.487,283.708,482.523,803.126,4927.329,9486.137000000001,7519.217,28115.084,28137.029,22972.699,85054.78999999999,36646.294,29492.225,56911.959,100935.747,45722.569,56536.234,92074.621
"Northern America and Europe",1454998.706,1635750.856,2032247.18,1885736.347,2392371.603,3396014.427,3917317.493,4604996.022,6982028.462,9972262.507999999,13732926.041,18668688.051,21779555.785,24823492.642,25266603.388,32398320.3,46649272.518,42491126.672,41750031.382,35772494.421,28903877.213,27894163.623,33674548.459
"Central Asia and Southern Asia",227345.355,206402.235,289701.763,244709.954,313966.389,421261.879,565119.013,912905.217,1498867.535,3198026.681,6051242.395,6370534.978,8421722.504000001,10216746.554,9175170.958000001,13112559.429,15269803.986,10878017.098,9757702.529999999,8662684.370999999,5165861.393,6367459.524,9736703.426999999
"Eastern Asia and South-eastern Asia",7297939.582,8502243.704,10158019.919,6585305.272,7327562.59,9673736.357000001,9400154.499,10278044.889,15110758.816,20884434.103,24096931.216,31315773.061,38866622.27,51868652.145,39335034.293,53520658.319,73823107.53,73375299.60600001,80579059.51000001,77719864.123,59011997.86,58190255.492,75644211.903
"Western Asia and Northern Africa",129743.373,144998.277,151697.759,78092.508,133785.743,754236.215,787590.304,1062601.944,1111702.715,1943945.898,2608094.411,3505675.153,2154668.84,2852303.077,3190111.77,4953282.306,7192911.66,7671552.756,8485856.954,8434761.322000001,6618701.331,6569685.377,8713716.620999999
"Africa",341527.752,369288.606,379466.499,323116.328,360003.895,595984.986,794074.451,923669.455,908250.813,1728455.106,2384894.824,3774754.057,3217884.74,6108458.818,6469428.722,8899816.890000001,12466508.269,11004857.8,13365285.935,12203254.763,7668580.994,7715568.29,12241037.047
"America",1059204.068,946335.233,1101411.216,1091242.928,1336216.625,2244333.735,2892357.153,3279777.843,5205232.349,8081443.137,12737401.654,18632823.87,23892309.408,25869054.305,30097050.306,43204973.016,58237609.151,52772237.929,52804034.035,44639874.571,33457889.056,35544689.86,44744999.226
"Asia",7615744.761,8815560.805,10571466.053,6885040.373,7751986.808,10476049.52,10301332.612,11662458.055,17255775.565,25226878.216,31692581.003,39693069.117,49342665.347,64779935.097,51086817.714,71312741.865,95809187.39,91538539.84900001,97926638.002,93701743.40700001,70277152.616,70669834.31,93347195.387
"Europe",795806.646,1056057.543,1377828.014,1262501.356,1597208.145,1939333.741,2171713.056,2603342.366,3872498.915,5680816.163,7402299.477,9543716.912000001,11135120.981,13498559.651,13889980.11,17504030.677,26819054.504,24449381.572,24228571.039,21474613.495,17417764.321,17501679.461,21725470.517
"Oceania",599880.733,683052.13,829205.412,769293.2879999999,679946.122,966999.017,1171247.637,1186487.518,1723188.168,2783695.661,5974861.195,8119246.403,10988083.762,19091842.983,20354887.288,36811098.901,51300100.091,45841011.382,57418110.448,52589795.394,33772415.805,36132155.756,44436734.264
