"PRODUCT -   Unclassified products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"CARICOM (Caribbean Community)","..","..",10.05,1.622,"..",734.255,2887.102,2872.403,1814.84,759.877,1706.311,2641.596,4089.597,8911.273999999999,11548.638,7664.941,720.083,3266.078,10537.748,11812.346,31.488,513.259,49.81
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",326.613,278.739,63.344,237.937,81.788,54.576,24278.594,1482.396,307.826,2191.834
"CEMAC (Economic and Monetary Community of Central Africa)",22.951,20.691,"..",0.287,"..",8190.809,"..",11559.785,12016.899,9988.388000000001,1.349,453.444,128.705,39.303,27.585,47.978,42.575,633.33,379.168,14.872,4.228,22.265,4899.584
"CEN-SAD (Community of Sahel-Saharan States)",66.836,83.31,39.212,7.85,5.884,48.643,43.297,298.269,571.025,361.839,367.879,1456.741,1431.518,1386.033,80119.845,146858.719,293401.198,27405.291,304791.819,139923.178,69058.927,10227.735,3785.403
"CEPGL (Economic Community of the Great Lakes Countries)","..","..","..","..","..","..","..","..",24.803,2.552,1.978,"..","..","..","..",6.691,1.812,1.021,2.204,"..",664.358,20024.906,31395.888
"CIS (Commonwealth of Independent States)",93299.47900000001,106092.828,523390.594,361891.537,225503.633,1545980.991,1817395.46,1582762.813,1374721.015,1770694.225,1988878.071,2171099.607,219830.712,867730.045,767568.5990000001,524215.89,602791.218,433022.408,564357.53,222850.598,227496.639,894470.715,426380.747
"COMESA (Common Market for Eastern and Southern Africa)",152.266,172.719,135.153,39.679,243.171,11362.324,5062.427,596.124,214.834,13537.234,1153.381,1768.367,1694.152,1368.355,1124.821,1654.768,585.489,1602.946,1170.034,1519.017,12392.646,24269.476,32319.795
"EAC (East African Community)",118.698,121.555,90.072,9.77,167.679,1.114,148.025,0.904,26.836,19.816,1103.343,195.059,236.361,1172.644,1658.671,16.918,47.957,16074.877,5047.775,64.096,1242.879,4903.47,259.717
"ECCAS (Economic Community of Central African States)",53.951,20.691,"..",0.287,"..",8190.809,"..",11559.785,12041.702,9990.940000000001,3.327,453.444,128.705,39.303,28.022,54.67,44.387,634.351,381.372,14.872,668.586,20047.212,36295.895
"ECO (Economic Cooperation Organization)",141.739,55.392,825.074,863.883,3720.747,527355.5379999999,21469.447,19937.426,54118.332,68977.014,104176.078,151242.477,154016.818,234535.563,220787.306,341703.52,441691.94,330256.416,337354.938,300822.867,288476.904,181917.289,291729.798
"ECOWAS (Economic Community of West African States)",20.515,60.801,12.813,4.577,3.44,44.626,29.07,38.176,495.935,29.873,66.94499999999999,15.292,1398.231,102.545,2581.906,14284.373,4678.115,26338.851,303881.898,138739.202,68781.143,10066.1,5310.012
"EFTA (European Free Trade Association)",55050.629,83531.66099999999,68376.89900000001,37548.145,13881.22,56343.243,26847.893,107739.851,210734.643,255106.04,237293.801,284778.717,330176.399,431087.395,325674.041,404023.18,537174.411,2050530.357,12089205.441,9278402.463,11421469.27,17680964.916,13224086.123
"EU15 (European Union 15)",1368850.424,1215054.702,828519.942,683213.655,617482.834,1646529.52,1560281.871,1886309.167,2406215.601,2568223.615,2869691.783,3451887.902,4007598.119,4568428.832,4814588.884,4793607.628,5126129.128,5092726.6,5272475.593,10210521.426,14585881.677,5537355.762,4472578.266
"EU25 (European Union 25)",1372856.811,1216995.132,830721.873,686141.042,620808.181,1648244.939,1569030.987,1891530.436,2411878.029,2573137.925,2873681.793,3465739.327,4030905.772,4586747.913,4828873.164,4805012.566,5137222.683,5104473.435,5278859.595,10222585.999,14593348.512,5549270.186,4485703.703
"EU27 (European Union 27)",1372880.811,1217001.133,830755.873,686159.042,620849.411,1648268.994,1569049.345,1891562.829,2411912.451,2573209.228,2873728.424,3466024.661,4031047.707,4587012.201,4828965.772,4805158.638,5137475.22,5104851.691,5279266.989,10223212.425,14593543.836,5550081.913,4486082.08
"EU28 (European Union)",1372886.171,1217004.958,830760.021,686162.532,620857.454,1648268.994,1569049.429,1891565.527,2411915.726,2573210.218,2873735.712,3466025.897,4031049.46,4587068.028,4828966.728,4805187.786,5137783.607,5105335.911,5279867.602,10223294.445,14593604.998,5550256.402,4486093.054
"Euro area",1295884.174,1132759.281,564012.939,587072.33,579486.341,1495845.51,1370173.012,1681201.089,2093653.36,2172835.252,2437827.816,2996106.327,3447202.43,3853104.396,3911063.315,4043653.572,4433004.31,4445473.897,4559476.914,5262804.343,3997281.198,4212334.569,3409637.844
"FTAA (Free Trade Area of the Americas)",167919.694,184002.459,258791.622,296515.409,278746.765,924481.369,737350.292,1042448.613,855001.069,2610042.271,4667633.822,895228.2020000001,1054964.535,981565.042,6273018.49,7343767.015,7940890.439,9756563.096999999,14486241.268,15759998.248,17008841.448,16083424.636,18650812.132
"G20 (Group of Twenty)",2262303.839,2088480.018,2283910.407,2036424.516,2017201.205,5002632.207,5937687.904,7149876.061,8531194.288000001,12381471.245,16144083.537,14141710.725,16735029.432,17695178.273,21754074.723,24839847.586,25961724.993,32420677.565,34489027.594,44001370.383,49633860.101,35896126.711,31661389.423
"G7 (Group of Seven)",1846086.871,1679299.906,1409807.634,1368601.449,1496996.658,2997165.546,2924464.553,3936577.842,5038867.53,7955044.658,11027508.783,8161813.016,11027741.752,12408800.307,16726144.867,19128344.421,19103534.622,20483537.541,24546324.541,30558483.376,36225008.427,26448125.311,29159680.537
"G-77 (Group of 77)",269376.894,238402.491,331125.8,356672.863,314609.667,228062.358,183298.487,308926.319,360555.803,744146.664,5358157.735,8269647.553,1022564.006,6233497.609,1510364.954,3478949.201,3959619.698,1519464.152,2957466.572,3401089.69,3083644.532,4011193.346,6596194.32
"G8 (Group of Eight)",1937324.871,1782769.399,1928056.227,1725806.973,1719181.568,4004606.336,4685492.326,5505749.388,6399981.891,9712752.885,12889755.536,10134567.946,11229228.583,13254968.763,17438022.184,19603319.657,19673091.234,20877757.897,25096030.211,30761211.865,36440945.645,27336704.589,29403912.18
"GCC (The Cooperation Council for the Arab States of the Gulf)",32.701,26.812,122.187,152.75,155.527,2025.965,861.56,1918.979,85371.592,312818.368,33360.833,22492.732,31259.377,53053.154,137120.879,611626.757,911352.061,2263.011,1215440.812,1660748.537,890292.7389999999,482631.027,198319.272
"GSTP (Global System of Trade Preferences among Developing Countries)",156065.732,116639.657,217455.219,259172.63,219285.948,271949.593,233358.565,368312.582,359449.147,522123.915,5424584.407,8349761.987,1196872.616,6227685.615,1252712.137,2816294.192,2778163.173,1541925.718,1782428.367,1619278.475,1994355.656,3385621.464,6199837.673
"IGAD (Intergovernmental Authority on Development)",139.678,121.555,90.911,9.77,167.679,2.005,148.176,34.425,51.198,4886.202,1098.418,1691.744,160.895,18.752,153.135,16.082,55.929,557.692,102.898,75.40000000000001,84.95699999999999,210.829,254.998
"LAIA (Latin American Integration Association)",285.407,303.253,3735.261,485.115,412.072,768.17,1160.725,15460.918,1133.917,3305.48,4651.074,5819.431,164813.963,10318.194,10821.843,16163.552,29186.473,203958.427,41683.58,34187.818,55476.169,34921.819,29278.281
"LAS (League of Arab States)",56.071,28.636,148.586,155.988,157.971,2031.069,882.843,2184.152,85455.69500000001,313406.21,33735.166,23511.771,31620.921,54383.922,214659.399,744504.333,1200176.238,3411.683,1216500.782,1662010.87,890782.67,484476.142,199958.195
"MERCOSUR (Southern Common Market)",186.587,247.093,3617.501,384.198,327.667,595.908,751.918,13470.848,900.049,3110.906,4441.965,5269.994,55252.177,7737.858,9064.424999999999,13299.842,26946.375,187157.085,37428.742,28930.129,25268.437,19484.627,18798.572
"MRU (Mano River Union)",20.515,48.239,12.813,0.001,"..",42.572,"..",36.697,92.318,0.191,0.038,"..",10.614,0.334,3.665,6.326,0.198,12.469,128.075,106.293,13.77,636.216,2094.121
"MSG (Melanesian Spearhead Group)","..","..","..",42,59.126,45.116,20.893,150.756,61.091,70.953,2.548,13.292,39.552,29.332,102.247,162.427,1137.294,1443.843,6764.262,98926.12300000001,47405.123,287.802,776.716
"NAFTA (North American Free Trade Agreement)",167680.366,183730.104,255149.853,296103.703,278408.459,923146.0770000001,733101.746,1025683.125,852278.0060000001,2605677.179,4661468.413,887259.6260000001,955421.233,964867.879,6125544.952,7322588.136,7912912.552,9564620.533,14437320.757,15718975.742,16983271.613,16062931.949,18628824.326
"OAS (Organization of American States)",167921.773,184002.459,258809.613,296537,278751.767,924569.9570000001,737351.253,1042449.691,855001.279,2610043.063,4667633.926,895230.583,1054964.885,981565.4030000001,6273031.299,7343770.461,7940913.718,9756563.783,14486242.947,15759998.864,17008842.742,16083434.569,18650823.398
"OECD (Organisation for Economic Cooperation and Development)",2085921.686,1921862.998,1617233.138,1495339.317,1667992.467,4096430.439,4305998.729,5836267.374,7498771.199,11067968.916,14720325.842,12799113.932,17194381.425,16999423.699,21340407.082,24815585.413,25952801.403,34016683.956,46077322.129,53242456.945,61051989.954,53034115.777,45029372.039
"OECS (Organisation of Eastern Caribbean States)","..","..","..","..","..",0.013,0.263,0.286,"..",0.005,0.225,0.35,5.155,0.111,2.698,3.206,0.89,2.51,"..",0.001,"..",2.772,1.975
"OIC (Organisation of Islamic Cooperation)",15485.285,16053.927,70029.34600000001,107143.512,39104.839,567736.692,55622.183,94245.791,214598.336,482148.73,253512.329,315482.801,317529.279,5139075.732,506635.117,1184290.321,1732340.091,478413.806,1663104.664,2061795.621,1263736.405,725155.843,574008.714
"OPEC (Organization of the Petroleum Exporting Countries)",52.751,20.255,133.549,156.731,153.69,914.622,825.151,1880.934,52939.137,282613.352,23705.908,19353.638,2328.376,23699.612,71145.617,369063.042,331619.955,4890.59,581703.169,1662031.646,891286.8590000001,483123.486,199266.571
"SAARC (South Asian Association for Regional Cooperation)",10017.303,10246.17,12984.812,1437.067,3301.565,1490.545,6181.698,8938.361000000001,11540.661,13773.152,19101.32,31957.213,27741.626,316573.144,84635.74400000001,35680.615,56898.13,34090.861,52138.968,43582.305,15036.514,123302.943,12476.099
"SACU (Southern African Customs Union)",140010.495,146503.063,155904.961,132916.51,132848.406,60.413,167.392,3397.433,2720.916,4730.663,2997.157,397.596,802.672,47503.516,264.811,809.27,1455.159,1396.48,2423.203,2191.163,2146.518,1710.644,2712.145
"SADC (Southern African Development Community)",140042.769,146543.087,155908.319,132941.026,132913.521,11391.551,5067.652,3951.12,2863.467,13380.235,4123.161,462.062,2406.018,48741.876,1909.393,980.843,1509.75,17293.591,8185.411,2942.577,15527.854,30091.679,34429.376
"TPP (Trans-Pacific Partnership)",567299.106,468680.498,517702.547,566546.709,826857.217,1567869.571,1943135.724,2806793.819,3978527.892,5633248.357,11798470.052,15683657.284,12161233.784,16399950.475,10729044.825,12862909.552,13104374.463,18002692.231,15143597.301,18789474.189,19448883.489,16540445.992,14589870.907
"UNASUR (Union of South American Nations)",239.328,270.548,3630.925,404.894,335.887,1328.192,3996.191,16683.47,2715.421,3828.206,6156.684,7900.167,59760.531,16667.163,20654.384,20850.526,27883.851,188401.774,39229.106,40776.747,25335.599,20022.977,19693.023
"WAEMU (West African Economic and Monetary Union)",20.515,60.409,12.813,4.577,3.437,44.017,5.616,38.176,117.757,22.494,59.897,12.81,37.032,20.418,1.543,223.541,51.419,23336.747,14112.652,129.882,26602.525,8262.481,470.501
"Northern America and Europe",1688943.645,1590411.846,1678332.194,1380856.593,1138812.346,3647296.689,4145350.279,4602152.114,4848629.977,7203986.129,9761166.569,6808677.57,5424863.797,6836867.942,12041733.727,13050058.718,14185847.515,17137111.239,32367185.554,35451847.539,43195329.006,40173253.416,36757784.306
"Central Asia and Southern Asia",10017.303,10261.33,13010.015,2277.614,4592.719,527873.6,8925.706,13208.168,12760.661,14299.898,19193.12,31994.659,30285.858,328199.929,89262.455,39366.291,60011.163,34561.967,52434.321,54385.244,16933.884,123562.793,12679.83
"Eastern Asia and South-eastern Asia",1286844.709,1278370.161,1322223.845,1328811.532,1408425.146,1613063.52,1908051.836,2723049.499,3443586.118,4890188.994,10654847.417,14668485.94,9940076.629000001,17195069.651,10350971.264,16285458.559,32830242.41,54117804.163,77822520.05,53888639.564,46857763.03,45565482.303,41543085.808
"Western Asia and Northern Africa",277.573,141.017,196.265,180.815,187.654,50047.679,127305.104,188461.749,272668.826,592251.916,364312.735,558137.953,584964.7510000001,322224.787,364062.516,948714.779,1349863.818,330373.503,1549687.296,1949979.02,1176381.661,667477.746,493435.651
"Africa",140228.785,146747.958,156038.442,132958.646,133087.084,19632.563,5259.125,15811.651,15478.417,28315.33,5301.093,2646.054,4127.136,50187.241,82153.32399999999,148070.112,294993.107,45825.785,313585.525,142959.492,84683.93300000001,41172.404,45458.943
"America",167921.773,184002.459,258809.613,296537,278751.767,924581.003,737351.517,1042449.691,855001.279,2610043.063,4667672.488,895230.733,1054979.128,981657.668,6273039.419,7343776.796,7940913.916,9756563.783,14486243.695,15759998.864,17008842.742,16083434.671,18650824.289
"Asia",1297136.713,1288771.303,1335403.726,1331266.975,1413203.075,2190980.782,2044268.419,2924662.123,3728956.605,5496421.667,11038052.338,15257615.334,10555293.951,17844206.495,10803367.475,17271890.716,34239505.078,54481701.449,79423606.248,55891814.834,48050793.401,46355751.121,42048676.791
"Europe",1521307.279,1406714.447,1423267.892,1084806.33,860474.0870000001,2724229.157,3412297.695,3578114.979,3996583.929,4598499.836,5099894.954,5921939.292,4578545.7,5874558.243,5917876.567,5730173.314,6274876.309,7588527.385,17933223.557,19738083.868,26242194.575,24125675.638,18138544.669
"Oceania",66291.319,4512.987,8209.377,4753.656,69317.241,519299.275,763551.888,912079.242,1301482.192,1654388.032,2211899.295,2619999.285,3907602.468,2715216.722,2698960.934,3712030.982,4627321.742,9818890.73,7942804.524,11668455.723,11724860.374,7477038.163,1425269.086
