"PRODUCT -   Low technology manufactures: textile, garment and footwear (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ACP (African, Caribbean and Pacific Group of States): Islands states",118310.435,129612.025,201109.96,217404.092,237117.938,327727.678,293723.791,282711.91,402204.875,473970.63,480441.61,617864.693,712878.643,822400.9030000001,668231.08,776127.9250000001,968781.573,1050011.093,1149076.845,1120078.268,1194720.483,1184750.388,1202750.474
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",31392.681,28138.838,88741.421,97210.458,115753.909,160988.026,202540.042,209865.359,245412.426,368730.246,394152.767,616146.5010000001,678244.275,954523.1,775635.344,985260.645,1512909.145,1468810.636,1430557.824,1504599.241,1408332.279,1049320.693,1016516.639
"AMU (Arab Maghreb Union)",71434.107,70301.546,92945.455,116688.118,115441.712,98998.39200000001,91435.35400000001,124601.825,198136.242,281628.561,370427.183,455322.706,613993.678,743546.82,956717.5770000001,1120742.422,1295361.553,1854606.943,1983465.924,2007914.186,1892462.449,1810452.892,1872215.494
"APEC (Asia-Pacific Economic Cooperation)",61902940.66,66209788.972,70557342.72499999,65779716.258,70864045.149,82213535.977,83538170.536,89383247.252,101631269.775,115665007.147,134788172.896,148311308.527,162589612.429,164776330.053,148826685.779,175685871.482,193250049.087,195097210.355,201302524.64,198425175.898,189292116.308,171369960.504,176063884.019
"APTA (Asia-Pacific Trade Agreement)",1813955.586,1937423.685,1995974.34,1288294.506,1681759.022,3772721.781,4244094.198,5699937.082,7014139.112,8269252.451,9836865.997,11793521.91,12954027.124,13745658.457,11873252.556,15655666.444,18339163.371,18017720.495,19674183.178,20045661.013,20229805.436,16801359.909,20699533.541
"ASEAN (Association of Southeast Asian Nations)",1048223.977,997343.591,1114006.463,903469.152,1297816.144,1713032.36,1761627.76,2349852.192,3386373.098,3729790.328,4289505.74,5294679.028,7159593.121,7361713.016,6445885.739,8901895.379000001,11505257.852,13056064.846,14728101.678,16227082.54,17651188.954,18806155.385,20315810.986
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",17371153.416,18941753.094,17960389.474,15151675.993,18531176.383,24840632.44,25670522.869,26454736.491,30782850.58,34623265.144,37546772.813,42561847.658,46075251.521,48354178.218,45926186.812,51928768.27,61743603.517,63087631.483,63802557.077,61666031.676,58535409.808,54034294.657,58514380.524
"CACM (Central American Common Market)",41706.512,33068.81,46629.701,68789.41499999999,67497.81600000001,91245.955,110366.948,166947.787,196950.582,284312.994,532990.138,436751.827,573899.576,576202.888,533177.11,655223.518,791415.149,935015.808,866517.831,940739.321,1015266.246,1099173.489,1193730.394
"CAN (Andean Community)",39841.294,29343.968,51638.866,63269.829,70017.992,122947.028,202221.331,247696.548,336413.501,445588.234,502680.747,642708.721,896279.046,1125260.28,989816.941,1459396.827,2356413.302,2607259.977,2794520.21,2977352.906,2647343.972,2275909.015,2482865.381
"CARICOM (Caribbean Community)",25703.319,28508.226,34653.948,44493.175,42604.854,45169.343,55702.069,63318.909,78139.57700000001,90878.257,108453.083,125762.154,137119.442,141906.828,131928.877,172477.703,163157.526,201243.668,187355.68,227158.1,228109.004,205175.903,220466.893
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",560244.205,381710.649,389711.199,486462.002,443439.548,475068.478,439884.063,431648.4,456856.592,486451.356
"CEMAC (Economic and Monetary Community of Central Africa)",7934.543,10202.034,12007.539,36134.165,12615.608,9836.118,16956.531,21237.432,35687.386,58504.626,55815.583,82588.224,115008.54,153782.841,117280.844,140648.651,176302.143,246724.549,267631.241,404071.909,389069.822,318869.226,308962.831
"CEN-SAD (Community of Sahel-Saharan States)",199237.601,195102.554,237754.448,300112.23,369991.052,395811.514,458389.159,465828.818,762784.753,894173.013,1347202.401,1689394.729,2498996.39,3059066.444,3228563.587,3609928.937,4183716.163,5731510.263,6167118.741,7183280.072,6665235.596,5844368.598,6921965.356
"CEPGL (Economic Community of the Great Lakes Countries)",16884.186,21687.803,14520.451,20065.666,3381.716,4474.386,4846.857,11762.668,12712.922,14195.352,26255.196,17527.637,23959.065,42402.089,53858.189,95339.143,133266.094,162526.961,153770.61,238050.001,272929.512,222895.449,182677.241
"CIS (Commonwealth of Independent States)",592912.735,778254.911,1014502.74,1087801.852,1058320.255,1444944.849,1572509.082,2000525.495,3550185.686,4915924.814,7286659.831,7261298.184,11291070.694,12140697.777,8854314.684,13677617.386,14832198.119,16225296.843,19693575.56,19394118.948,12524038.022,12719148.082,14514352.32
"COMESA (Common Market for Eastern and Southern Africa)",155867.126,202254.992,254300.311,303922.27,311348.595,376005.97,369956.84,383528.257,559410.242,796336.7510000001,935843.046,1242811.308,1715755.611,2050683.018,2189491.305,2622162.362,2981006.821,4094665.241,4319938.623,4877038.417,5455705.431,4446538.016,4349167.349
"EAC (East African Community)",37944.786,22952.501,36540.992,31104.357,29561.773,37437.949,53079.18,74796.213,113013.663,205754.866,196150.87,242717.697,340903.521,414412.772,383995.13,571198.336,670366.402,796546.159,826440.6040000001,1319304.049,1281350.114,1339843.017,1334478.994
"ECCAS (Economic Community of Central African States)",36291.102,50379.453,44261.438,76128.189,26303.973,35942.334,43530.903,62891.527,89378.198,98844.857,153563.991,178524.593,227712.332,404862.47,354536.016,456245.425,528701.999,718309.021,854035.264,1307387.377,1147566.49,821254.2560000001,873799.4080000001
"ECO (Economic Cooperation Organization)",193881.741,106708.957,153952.41,206432.231,338674.992,411512.068,288689.633,542024.012,1059996.836,1547742.818,2405297.385,3019143.591,4223696.411,5831873.233,4830044.336,7549694.609,8533429.192,7682304.411,8775629.627,9749727.219000001,7245207.783,7593952.56,8372590.277
"ECOWAS (Economic Community of West African States)",128589.364,99339.35000000001,105803.101,137911.736,186359.303,189187.153,264547.557,268713.901,468254.419,470800.714,754943.673,832071.782,1251690.509,1439217.172,1302178.598,1461030.643,1660346.321,2222125.347,2507742.845,3395125.013,2648146.355,2931510.675,3824647.739
"EFTA (European Free Trade Association)",800038.727,824997.241,872393.559,888357.035,936948.221,977665.873,924512.401,975983.476,1164167.013,1387573.21,1667886.282,1828061.531,2182052.889,2512165.285,2391078.124,2698176.951,3246738.372,4145523.788,4345041.121,4446708.846,4107160.693,4086744.131,4393469.96
"EU15 (European Union 15)",9385830.193,10476766.471,11331616.56,11539245.711,12493218.908,15624966.701,16394738.611,18681519.895,23851983.565,29844183.531,42484360.481,48327424.214,59506432.037,72103494.155,67092533.341,75321578.83499999,82754587.91,72121121.794,74112015.31299999,79521502.64300001,72223310.81200001,68079756.443,68781393.99699999
"EU25 (European Union 25)",9707408.434,10919926.068,11815343.143,12075207.692,13034139.371,16211891.512,17081646.424,19653560.597,25134718.23,31385004.58,44444674.819,50698060.471,62853437.951,76960238.84,71477071.20999999,80419546.36,89175335.014,77628109.292,79921200.478,86221380.99699999,78270981.35699999,74387733.494,76005331.801
"EU27 (European Union 27)",9731038.434,10939272.277,11846775.691,12137152.458,13075340.444,16267139.69,17136624.217,19740664.17,25274986.6,31596294.332,44799213.001,51149984.791,63319769.279,77566561.447,71898576.564,80740640.957,89526455.98899999,77920632.70999999,80212660.412,86555480.20999999,78579901.02,74755391.91,76425550.446
"EU28 (European Union)",9744699.561000001,10954199.834,11871750.026,12155913.269,13098173.186,16292054.122,17173995.384,19811605.433,25379490.426,31737375.26,44993572.697,51410581.95,63693728.845,78005052.79700001,72282163.704,81105283.588,89940738.80400001,78260692.318,80289802.126,86669007.917,78662229.36399999,74855148.64,76523836.803
"Euro area",8078764.511,8998365.103,9637638.828,9801304.544,10593477.076,11225414.247,11791402.629,13504498.594,17609532.379,22144664.514,31487048.508,36543465.548,45415440.937,55190287.724,51535439.433,57979822.246,65234899.026,57560772.025,59434279.746,63850085.544,57352753.853,55258614.03,56971537.745
"FTAA (Free Trade Area of the Americas)",16942556.597,18077833.623,21398095.691,21930604.92,23092188.347,24955155.497,26263647.297,30659537.492,35375805.334,41957740.194,54585363.123,62731803.204,71067037.883,74059657.93799999,68373260.436,84076740.022,92319205.93000001,94406636.096,96993539.536,98448462.081,99383172.948,89013291.913,90078327.90000001
"G20 (Group of Twenty)",45203131.141,49428869.421,52894076.525,51033101.214,56219983.492,67789181.619,70874806.67200001,78950705.63,94646899.03300001,113567507.218,144670915.29,163609307.806,189808221.776,209522804.377,194206823.64,227653848.102,254123294.884,244615541.78,252297722.674,257266556.5,240510499.82,220320162.464,227020822.517
"G7 (Group of Seven)",37983621.519,41082924.757,43276087.915,42046589.348,46393085.007,54791549.806,56735687.162,61329050.28,71444095.332,83911446.84199999,105723182.948,118238213.979,132954064.796,144805292.912,137954018.378,157052332.382,172665744.925,165595450.741,166390416.418,166317327.485,159169941.267,145546066.239,144895442.953
"G-77 (Group of 77)",3731401.113,3964196.482,4605368.059,4589163.064,4792039.028,7409444.006,7949151.575,9726612.874,13559550.15,16969989.989,21375864.382,26371701.462,33548323.356,38932829.817,36266920.787,46204141.306,57715597.266,63482762.394,69766297.84999999,76909923.902,77702216.61399999,69613482.336,79325935.772
"G8 (Group of Eight)",38498565.569,41823300.909,44239445.627,43028409.467,47209380.485,55995628.796,58179430.872,63054387.661,74331761.296,88046048.035,111465860.018,123806428.513,141975630.951,152731216.227,143655268.199,165920181.118,183096079.214,176583068.867,180358315.45,180275049.556,168428178.856,154562955.493,155043242.811
"GCC (The Cooperation Council for the Arab States of the Gulf)",921667.583,966705.392,1132072.181,1106347.233,1032371.627,1279626.441,1282695.393,1598923.517,2237860.24,2820941.446,3204600.928,4093489.437,5780766.252,6964021.089,6811351.891,6883850.361,8806101.932,9697366.296,10891394.633,13411634.83,13976479.02,11352204.843,12422050.413
"GSTP (Global System of Trade Preferences among Developing Countries)",3544897.302,3888439.3,4348439.001,3510559.686,4228641.173,5815448.911,6425125.782,7989034.464,10449682.362,12503741.036,15404713.101,19182380.272,24398053.852,28158298.242,25267321.843,34542063.398,43887413.917,47734608.015,53198589.715,58098727.359,58599456.429,56990287.869,61702211.076
"IGAD (Intergovernmental Authority on Development)",33105.395,39409.083,49956.445,48186.163,52115.634,52248.06,102419.564,127821.484,178496.427,311427.982,359411.676,445821.184,536118.268,595337.568,659194.147,793387.621,884111.716,1098898.405,1158284.226,1644379.862,2028997.596,1933260.568,1926041.27
"LAIA (Latin American Integration Association)",517534.85,771529.094,1044908.681,1085227.799,980600.238,1314273.826,1482681.424,1512206.82,1907670.709,2685758.441,3712442.071,5057060.63,6732683.784,8311523.681,7267236.759,10389460.72,14147331.339,15468837.516,16486436.666,17057446.652,16337154.838,13969357.943,15468872.056
"LAS (League of Arab States)",1124028.915,1204042.044,1403242.825,1438724.271,1399676.788,1705274.827,1771368.234,2159308.713,3017720.043,3923150.447,4620291.497,5880799.523,8193925.485,9969071.112,10199014.585,10900812.77,13211056.48,15541568.673,17527324.882,20262137.674,21444545.703,17806252.616,19234547.002
"MERCOSUR (Southern Common Market)",220006.786,398890.253,490611.232,438731.004,335551.782,379609.18,410404.915,253486.263,237285.128,447672.568,653999.611,1193536.769,1872027.027,2893156.054,2708381.433,3683920.648,5003698.374,5283438.617,5236080.795,5531642.065,4842545.489,3422428.139,4075942.71
"MRU (Mano River Union)",21605.54,15397.645,16715.695,18440.257,21252.533,11989.019,15913.917,16882.783,18563.155,31669.657,44627.905,49049.67,90012.436,82780.681,95130.981,119604.513,129457.234,159394.392,161236.147,233712.476,225761.989,368363.702,307400.396
"MSG (Melanesian Spearhead Group)",17525.855,17509.504,17456.687,10563.057,13074.66,13984.472,12072.839,17017.091,19174.406,29600.605,24004.91,27380.366,31492.241,32736.928,67351.754,68077.784,64896.627,64649.784,92131.829,75720.519,60979.857,62374.511,77660.572
"NAFTA (North American Free Trade Agreement)",16368848.272,17287216.115,20367584.111,20834317.467,22133939.813,23713590.908,24875736.931,29282229.867,33651931.817,39514132.458,51059408.614,58029877.219,64562601.446,66165195.439,61434606.892,74167696.031,78714452.064,79906438.905,81918344.70200001,83174318.814,85250625.03399999,77048274.34,76442319.18000001
"OAS (Organization of American States)",16956254.133,18092127.748,21458976.03,21983121.969,23150435.275,25032229.1,26341187.336,30723163.555,35465575.204,42049154.414,54704140.663,62893961.359,71254027.854,74340359.85600001,68567226.53399999,84296438.637,92569024.601,94676855.777,97273146.38600001,98682700.296,99680740.905,89262720.55500001,90286205.28399999
"OECD (Organisation for Economic Cooperation and Development)",44904775.59,48855910.451,51981707.193,50174321.943,55726846.763,65766819.69,68450341.191,75677322.161,89479926.62899999,106437206.444,134498274.018,152360649.223,174802642.358,194549483.764,181897322.906,210227364.955,233814382.297,224104903.607,228113091.345,232643722.651,221255292.923,206423579.624,208456394.109
"OECS (Organisation of Eastern Caribbean States)",2075.501,2629.861,2711.535,2943.541,3299.871,2662.162,2987.159,3632.287,4468.407,5164.075,6245.661,5982.8,6201.473,5719.815,5065.057,6302.71,7123.836,15476.01,9925.177,13941.962,14975.941,14418.586,16112.391
"OIC (Organisation of Islamic Cooperation)",1950570.424,1856523.483,2090080.214,2206271.206,2385013.263,3039678.974,3071563.209,3901511.555,5679138.101,7372347.932,9388657.706,11663536.105,16132421.591,20953748.821,19639123.783,24703617.047,29305653.648,32501770.121,36568091.76,41431304.177,40809335.319,38141667.478,41515850.538
"OPEC (Organization of the Petroleum Exporting Countries)",1001185.07,1044952.472,1245967.233,1262785.5,1196842.746,1442210.605,1528737.937,1877033.414,2654877.656,3291151.692,3959081.192,5049095.917,6886650.5,8659439.387,8518652.091,9598764.108999999,12182213.843,13694207.911,15913176.629,19547394.701,19575901.105,16229509.215,18605575.329
"SAARC (South Asian Association for Regional Cooperation)",303631.244,307301.005,294750.551,363449.312,329879.274,581254.38,609718.4080000001,784681.524,1185018.576,1657882.411,2396914.278,2478371.47,2928033.685,4156064.682,3966484.307,5752865.607,7167653.241,7396630.764,8504798.675000001,9092737.312000001,9939665.166999999,10570741.761,11511651.663
"SACU (Southern African Customs Union)",342346.464,342101.7,367084.033,329328.193,315756.247,268195.24,281647.464,333538.678,575125.589,978825.0060000001,1449388.75,1814350.742,1734271.024,1562160.47,1617460.161,2162918.859,2482392.666,2468426.965,2537597.941,2426302.307,2356836.897,2080996.65,2166821.703
"SADC (Southern African Development Community)",432383.038,456594.049,491462.761,481672.951,449354.765,474455.648,478182.521,532946.34,883766.0649999999,1324774.868,1836435.491,2260967.293,2289366.147,2307679.225,2270278.219,2983808.517,3431966.113,3704778.827,3915105.858,4314513.606,4192573.564,3716945.838,3846404.226
"TPP (Trans-Pacific Partnership)",18221192.537,19876934.723,19215036.068,17321022.946,20498562.517,25489176.234,26088250.18,26258280.918,30810606.526,35468593.96,39371985.77,43948787.821,48388432.488,52309660.419,50410157.962,56392694.441,66156167.276,68086123,68876784.846,66946776.225,63901341.21,61183080.649,62799627.169
"UNASUR (Union of South American Nations)",429983.254,677016.137,836760.85,846719.445,711546.945,929039.189,1086600.427,987642.036,1288741.95,1846589.029,2279629.844,3300670.725,4605879.775,6215678.726,5538177.417,7740973.902,10735227.148,11466597.788,11933975.603,12386836.287,11004564.207,9014426.751,10393522.429
"WAEMU (West African Economic and Monetary Union)",77973.98699999999,51614.008,53904.996,66944.423,72295.461,71913.94500000001,96201.75199999999,127567.584,206787.244,253702.933,372529.094,428765.547,761347.021,831078.968,775140.865,760156.792,592648.927,772389.817,878184.103,941535.527,815983.8760000001,732005.347,849014.429
"Northern America and Europe",27433599.462,29795198.289,34055431.052,34835252.624,36936174.128,42096657.843,44322063.594,51603684.472,62909623.547,76483916.786,103386308.39,116784902.159,139550597.507,155372418.101,142049035.11,167292393.305,182423670.048,173517287.097,180328729.217,186662827.839,174910993.115,162763339.583,165354815.132
"Central Asia and Southern Asia",368230.321,333320.644,331474.714,449664.322,546016.268,797909.9250000001,701973.618,1029227.533,1741617.555,2382912.932,3515360.301,3797177.454,4811866.674,7375599.499,6532799.944,9712870.527000001,11157283.302,11198196.195,12972322.881,14280314.352,13047815.458,13986992.617,15608350.913
"Eastern Asia and South-eastern Asia",43696938.399,46652723.242,47606506.365,42408751.92,46272972.03,55394614.213,55296646.699,56168312.672,62095114.513,68233548.778,73427350.487,79365086.021,82378985.59100001,82948752.90099999,74435531.321,83103860.09,93448757.839,93231720.838,93870935.462,90070511.94,84060639.477,75815339.87800001,79375523.669
"Western Asia and Northern Africa",1283883.816,1314341.165,1559940.142,1626924.304,1611982.967,2076121.354,2213433.27,2736455.444,3857370.868,5154529.552,6322731.813,8046664.664,11024907.894,13241434.017,13010918.87,15103964.382,18492989.214,20293192.257,22588624.396,25325209.767,25995588.236,22122301.311,23517058.168
"Africa",716881.213,728451.169,829646.644,921564.398,947218.722,969653.299,1062885.687,1176043.856,1891889.707,2613595.697,3614181.486,4474338.684,5474438.416,6153091.585,6232252.825,7569034.023,8813970.477,10888293.951,11716038.2,13853775.332,13346288.823,12179578.518,13216723.919
"America",16961219.296,18097087.386,21466375.994,21990074.635,23167801.714,25050280.15,26360381.163,30739297.576,35490650.517,42073378.505,54724945.376,62925503.659,71274842.51899999,74366473.708,68592417.352,84332831.171,92582452.963,94685354.92900001,97280352.544,98687379.76899999,99687015.596,89268159.20900001,90291583.64200001
"Asia",45232405.758,48169946.83,49320742.148,44261555.184,48182215.539,58024418.994,57994801.586,59692375.054,67344105.639,75264308.42,82559940.93799999,90234928.087,96814766.87000001,101773858.53,91869424.693,105521562.324,120256451.112,120869975.819,125381383.309,125450188.333,118698029.518,108500966.373,114921066.367
"Europe",11092935.021,12552024.262,13744557.339,14078479.712,14903520.705,18555492.851,19647936.528,22654328.284,29657031.135,37540690.45,53077285.448,59571216.103,75812798.061,90137755.913,81478149.624,94337068.873,105178306.396,95653850.75,100858040.018,106492414.672,93124945.434,89102397.858,92312106.84199999
"Oceania",1434904.871,1574409.989,1696482.912,1667871.204,1958148.052,2297968.446,2257601.042,2639805.318,3237178.058,4096709.13,4696794.853,5143462.222,5973929.185,6680875.442,6254152.062,7638963.352,8367212.242,8674630.938999999,8775233.648,8929787.126,8755511.058,8405967.819,8943186.601
