"PRODUCT -   Primary products (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ACP (African, Caribbean and Pacific Group of States): Islands states",49580.984,66738.068,48265.339,10702.14,28335.047,97966.321,24468.121,43750.781,32194.358,28812.955,32533.59,75362.671,72855.091,107645.32,115438.943,153570.124,250976.294,166685.669,280548.807,339754.826,658963.441,687566.705,717101.178
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",15919.95,69268.15700000001,165383.815,59015.217,92290.29399999999,77297.337,63295.567,51471.776,117263.542,123025.702,295757.904,789684.465,659406.643,3249675.397,2139555.706,3778018.104,7788536.073,10560659.36,10384906.31,8145300.566,4470203.994,3307927.959,4136587.432
"AMU (Arab Maghreb Union)",44208.367,25578.934,23456.576,16959.548,72837.11199999999,40588.684,139300.51,73392.71400000001,126839.687,626216.797,1062994.971,1439601.39,2836101.857,3213449.752,4212130.395,5606877.698,4143859.231,9537076.632999999,3897777.836,1635973.467,1190728.5,436827.883,915448.526
"APEC (Asia-Pacific Economic Cooperation)",11435049.038,13145571.139,12313160.321,9968257.156,10663571.548,16049502.854,14456507.561,16163854.662,23339166.807,31077801.85,36645793.637,46654834.634,56883905.197,67021041.706,72344436.55599999,97382396.766,127591712.893,135394007.714,138654929.236,127980232.82,108261582.652,110421811.82,137602746.445
"APTA (Asia-Pacific Trade Agreement)",415943.582,685221.72,887089.481,734944.0010000001,932305.368,946098.392,739917.264,916412.133,1335905.966,1856937.71,2580206.091,4405430.556,5165000.053,4775262.813,4382689.863,10291978.469,10796890.318,10937267.524,11843699.111,9485936.647,6979942.878,6222404.474,8019187.295
"ASEAN (Association of Southeast Asian Nations)",2496984.056,3308765.493,2784720.621,1672121.22,2482832.591,4232258.499,3362923.551,4158195.458,5748172.962,7469477.662,9864458.991,11180247.587,12742465.856,14880219.187,14975418.283,19903172.95,30503792.387,27072890.995,29719794.265,24677082.235,23475427.569,24234785.222,32924614
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3198902.051,4120464.101,3742260.262,2753253.776,3865775.317,5620626.349,4828398.771,5659904.396,7711582.37,10234733.502,13374508.87,16729881.925,19402323.437,22074598.267,21182958.772,28093333.633,39172745.006,35187527.879,36924035.863,31418407.488,29977062.544,30196337.143,39580552.01
"CACM (Central American Common Market)",2549.273,1989.338,2590.545,7844.788,1139.367,1950.56,1804.053,920.702,3109.53,2559.438,11246.232,25383.887,7677.659,4672.246,9358.875,8526.927,10178.957,10436.987,17527.373,33662.067,51184.87,36072.967,10097.499
"CAN (Andean Community)",293186.557,428768.197,568043.607,182936.924,217818.448,427808.939,298053.919,399303.479,379805.766,596371.556,800101.911,837106.147,646437.1090000001,1469870.625,1609722.988,3218543.835,3504926.362,4983235.778,7136687.04,7750322.878,4497710.27,3199693.425,4811221.427
"CARICOM (Caribbean Community)",3402.51,3.282,3187.218,103.37,626.0750000000001,818.984,251.956,1633.508,5543.041,836.506,2298.921,7050.245,11331.773,6189.409,29917.133,16437.13,131612.784,79095.92999999999,61716.315,50419.414,37564.942,109174.641,102592.328
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",104.659,840.261,2763.186,3048.178,3196.461,4864.079,5776.031,5348.917,12237.007,16996.608
"CEMAC (Economic and Monetary Community of Central Africa)",35464.91,47452.75,187390.626,84982.091,242142.477,576604.923,637849.0990000001,574732.424,1071700.456,2634792.554,3473894.276,5061166.021,3973409.694,5808433.982,2619149.332,3719221.379,6395980.016,5953962.633,6836273.438,7988131.402,3069604.072,2119186.702,3999428.651
"CEN-SAD (Community of Sahel-Saharan States)",206271.909,112289.297,155047.481,97748.81,268121.684,487195.817,623684.863,644306.637,1280563.435,2926656.099,3807786.955,4046999.987,2994426.537,10832766.56,10611928.775,14470081.649,12370466.072,11867107.81,9706684.145,7377188.945,4799999.707,4082566.807,6867982.075
"CEPGL (Economic Community of the Great Lakes Countries)",33.448,24.615,35.819,74.42,8.063000000000001,40.584,21.004,945.717,2.613,52.963,66.42700000000001,18665.34,101535.464,331666.399,402110.099,1125170.533,1663297.038,2311265.057,1375743.62,1594827.335,1222230.815,1255992.06,933209.519
"CIS (Commonwealth of Independent States)",342541.664,264422.933,455207.722,297811.709,353581.296,1000702.64,925636.951,1421769.123,2499653.371,3690701.416,5152879.147,8758770.445,10651378.54,15429763.946,10862660.393,19859026.368,37310543.528,44079724.058,44711445.083,44382573.835,29391045.32,25199318.177,34032980.917
"COMESA (Common Market for Eastern and Southern Africa)",151306.861,148435.659,127399.991,75247.84299999999,151864.857,399480.074,564691.41,599873.863,1232520.027,1821856.71,2851834.349,3002934.998,2080565.337,10431140.529,10551928.235,15926313.311,13773217.82,13659546.245,11714654.7,8426656.855,6016698.875,5358583.131,7207180.53
"EAC (East African Community)",4345.959,5402.907,12185.659,5446.973,5730.898,3804.582,3359.409,5424.487,9724.013000000001,22859.965,58814.564,60860.952,47987.083,35546.75,73955.303,118418.07,129597.411,151261.823,252875.106,294979.21,208213.247,169606.244,139592.256
"ECCAS (Economic Community of Central African States)",175296.358,310084.365,838885.445,239557.511,669589.54,2375273.507,1368720.103,1705849.141,3451756.069,7776648.027,11811246.059,16381043.194,17494927.766,31121275.506,18960408.373,25778584.606,32420070.024,41901776.636,39967162.971,37077426.091,18521243.814,16099409.52,20806063.277
"ECO (Economic Cooperation Organization)",482412.786,492503.829,819500.052,653006.378,822777.222,1768676.406,2475145.797,3163582.707,4244126.421,5661549.45,8160546.572,11634169.747,15742087.256,21663276.552,15046936.343,23815535.867,40400466.32,41750200.633,41399946.066,41436962.325,25057541.348,25209054.609,30182242.504
"ECOWAS (Economic Community of West African States)",106392.453,37226.912,114463.656,68471.47900000001,182500.318,198947.545,140785.013,164715.157,316058.042,966285.836,1002933.28,858245.1139999999,1040738.684,911602.992,1324937.92,1445878.526,2462176.611,2907256.772,2633451.873,3644688.942,2059035.921,1849954.731,3490815.019
"EFTA (European Free Trade Association)",5346.988,10704.883,139765.62,85075.154,412100.403,121589.73,509166.619,604522.25,555203.2,577802.17,612000.914,1331584.538,1088282.062,899057.737,825298.464,1180727.835,1571973.782,1293852.642,1529769.982,993911.338,731267.981,741502.6,776936.758
"EU15 (European Union 15)",799818.166,586182.189,507935.498,630227.923,1046185.314,895547.29,817636.996,1067863.738,1272442.566,1970104.643,2325133.504,2821570.806,3641497.948,4240148.541,4502173.887,5171912.71,7676211.75,8462974.509,9435814.125,9280011.783,9514391.625,10683206.537,12738765.738
"EU25 (European Union 25)",801655.612,587118.4520000001,520618.679,677290.581,1148266.585,951691.868,909301.449,1150194.059,1363565.127,2115500.539,2512229.209,3160525.681,3981080.579,4728713.618,5046818.116,5834416.285,8587789.539999999,9196906.186000001,10411442.221,10182189.178,10360486.787,11273259.458,13534053.387
"EU27 (European Union 27)",804053.612,589307.188,522635.847,677316.404,1162107.37,961404.535,912435.789,1155707.123,1373081.013,2116061.926,2529849.86,3181030.981,4022616.026,4838805.78,5114643.154,5984095.028,8874964.795,9769952.9,10966219.074,10636813.981,10767150.441,11544522.206,14068517.435
"EU28 (European Union)",804074.4790000001,589307.188,522635.847,677316.404,1162107.37,961409.775,912455.723,1155711.657,1373081.013,2116074.03,2529909.912,3181051.773,4022888.353,4839064.001,5117627.95,5991473.39,8884742.710999999,9776293.955,10973540.847,10644951.38,10771533.49,11556521.983,14079302.602
"Euro area",606770.852,488478.44,374286.235,481131.824,659181.235,611067.067,590541.492,649448.008,1002551.528,1547493.023,1781869.749,2153930.702,2717858.156,3173057.285,3686588.274,4082185.101,6110084.138,6966799.108,7300909.69,6259914.214,6509326.643,6552627.098,6836811.272
"FTAA (Free Trade Area of the Americas)",4248248.603,4572312.081,4062597.218,3218688.26,2443125.227,4709950.527,5192683.752,5370872.336,10328565.224,13624389.693,15845373.904,19163602.519,26496939.01,37874376.316,40418370.767,59863524.634,74304465.30500001,85584956.115,91630872.249,84967721.01700001,73692768.97400001,71387667.434,87807500.759
"G20 (Group of Twenty)",7323025.081,8323474.055,8044017.614,6714956.914,7482212.667,13615649.368,12763555.086,14684346.147,22715940.531,30853729.311,41793299.492,54742379.811,65631301.985,90162281.48199999,83970655.609,117257728.01,158656124.498,175395214.305,182584321.967,164294848.009,133188043.27,132677218.419,166350318.365
"G7 (Group of Seven)",4520181.417,3999480.266,3038904.401,2786620.654,2958741.789,3930214.423,4154422.194,4201016.226,7442657.118,9873533.203,10568221.787,13865691.449,17877857.234,23142017.141,24135356.899,31184020.609,34771857.786,43893266.967,42737279.172,41286255.735,36973982.212,39497564.961,45293849.685
"G-77 (Group of 77)",5493519.742,7879705.048,9417451.267000001,5838939.412,7853950.148,21073999.143,16684934.699,19533020.39,29704063.892,45368191.452,64800094.883,80014256.54099999,96345367.156,151257630.755,119118108.527,175119371.075,247824783.251,270150953.424,286121003.374,277480601.406,190975378.758,172133821.564,221063864.097
"G8 (Group of Eight)",4588965.417,4077485.36,3171730.506,2887788.386,3159058.545,4794363.877,4713806.339,4995707.152,8717872.681,11993629.297,13844301.493,19556830.875,23817038.338,32273657.971,31058529.791,40902002.707,54264782.244,66143532.342,64932083.646,66554615.832,54593047.751,56594496.858,69526267.68000001
"GCC (The Cooperation Council for the Arab States of the Gulf)",857664.244,1278562.679,1937733.35,1266785.063,1609040.538,8104860.321000001,5719461.658,6369956.792,9173445.751,14110265.241,20237044.645,25295201.818,30154722.318,50142404.574,31023208.904,44257110.359,69103929.388,79388273.787,85571780.48100001,87782431.727,55200503.622,47669456.395,59074783.87
"GSTP (Global System of Trade Preferences among Developing Countries)",4086249.895,5851176.302,6136555.061,4308973.528,5445682.584,10057870.265,9512966.707,11214632.039,16055715.125,22750227.851,30939371.353,37346029.562,47526105.294,68728025.582,67415726.843,100193904.278,136740302.373,134838845.862,145661455.498,137533845.716,108060938.789,101724886.715,131792932.847
"IGAD (Intergovernmental Authority on Development)",61701.741,44572.786,23284.742,2008.543,57343.916,216284.174,395754.522,423452.814,838317.901,1170411.195,1732767.948,1408159.729,72724.08100000001,6997998.182,5908768.463000001,7863974.194,6974380.332,1324882.688,3953783.381,2641995.304,1452440.774,1661613.576,2042638.569
"LAIA (Latin American Integration Association)",777794.568,1411500.201,1755514.561,1308795.344,880965.9030000001,2069194.875,2463091.099,2744553.887,4541701.247,6257504.766,8382220.959,9846578.27,14717358.065,21532315.499,22353010.322,36263561.149,48056175.664,49856665.8,57003345.704,52842760.431,45770402.714,41423200.408,54175229.677
"LAS (League of Arab States)",1363793.701,1943072.176,2773497.72,1773229.469,2543562.786,10019005.114,6779141.516,7517713.257,11558956.952,17588155.945,25872528.854,30512600.909,35339041.371,64366590.853,46149917.697,66452549.492,95021848.662,107209933.394,114705804.413,114939639.739,72289451.595,59548236.703,74833299.197
"MERCOSUR (Southern Common Market)",394458.591,765939.019,955646.799,886332.669,484720.348,1196721.606,1721928.922,1622329.532,3001106.15,3697481.726,5271997.2,6665750.205,8276430.843,15011182.761,12507906.479,21159830.934,30802874.323,33544740.864,38624033.535,34197371.345,31360245.255,28570223.487,39050430.445
"MRU (Mano River Union)",11.989,5367.79,37001.013,19670.221,3771.493,2953.926,5266.869,10693.36,61532.437,62251.5,80254.92,104960.366,73210.17600000001,36329.145,46894.135,86615.00599999999,126144.286,125364,155963.082,86842.008,83101.31,86741.13400000001,114266.237
"MSG (Melanesian Spearhead Group)",45790.297,65878.158,46939.483,9275.841,26866.341,95998.129,22376.404,34056.699,16561.638,20727.7,24789.973,36353.357,41724.302,68311.147,40664.854,86071.985,17074.841,16611.581,73647.13000000001,210058.605,507212.51,461232.09,486132.361
"NAFTA (North American Free Trade Agreement)",3464843.468,3186776.943,2311667.22,1908398.572,1561560.857,2644061.507,2734044.602,2629637.245,5796832.616,7383658.141,7579582.142,9471420.509,11919283.545,16553532.424,18275344.759,24601869.014,27862197.763,36436204.043,35565019.012,32783330.026,28357285.759,30420302.292,34501484.124
"OAS (Organization of American States)",4248261.819,4572352.461,4062846.135,3219283.044,2443368.231,4710255.04,5193261.768,5371401.093,10328789.662,13624845.291,15845741.856,19188888.922,26508211.32,37898353.937,40443697.159,59890969.565,74324971.16599999,85628112.46699999,91692899.803,84996123.263,73711691.617,71401606.023,87816928.73800001
"OECD (Organisation for Economic Cooperation and Development)",6138971.403,6067408.289,5756309.56,5210066.967,6079750.169,7450367.765,7921403.427,8830359.051999999,13461517.213,18404972.379,20278391.575,26095003.067,34178089.928,39531394.205,48843099.954,64684186.742,77594871.512,87621532.662,91434567.24500001,82883466.846,72892940.26700001,75078091.09,88056308.773
"OECS (Organisation of Eastern Caribbean States)","..","..","..","..","..","..","..",0.061,117.65,"..",12.642,0.096,0.826,0.388,20.116,1.188,1.509,0.291,0.319,0.55,1.964,0.748,0.301
"OIC (Organisation of Islamic Cooperation)",3081044.579,4010515.793,5042323.889,3218736.848,4689111.373,13799802.324,10697211.887,12649630.367,18602168.985,27535446.878,39954323.792,49142712.645,58812921.657,95884495.153,70754492.263,103423467.013,153914599.799,165124334.279,172830926.476,170040229.196,107668859.147,94385919.33,117550148.16
"OPEC (Organization of the Petroleum Exporting Countries)",717704.284,1092102.077,2003026.637,1424000.005,2533129.696,9305559.616,7784520.446000001,9148349.793,12939449.971,21447089.617,33743302.572,44677746.808,53761080.293,88753824.513,63870089.841,85184611.697,127740879.007,153011972.886,153505928.886,149803171.836,89227197.205,80701012.33400001,101585176.47
"SAARC (South Asian Association for Regional Cooperation)",150232.317,341705.619,385495.437,139040.286,190015.009,257530.836,203286.209,276465.466,335418.248,455444.3,787737.232,1647766.232,2009455.163,1701498.165,1772225.034,6811141.421,6290100.371,6918691.494,7063848.77,5227772.161,3126451.898,2320827.635,3188355.334
"SACU (Southern African Customs Union)",91411.621,98152.473,97931.901,86510.10000000001,96111.25,44645.852,71941.42999999999,79127.726,165490.204,180003.532,307008.633,595623.781,1504814.197,740136.907,889124.804,1251405.345,2123957.777,1830892.248,1905430.205,1115264.819,1124934.15,1009862.441,1402940.195
"SADC (Southern African Development Community)",288393.972,442356.164,833657.3149999999,291296.483,590262.754,1960439.471,890098.888,1343485.503,2850909.228,5528758.269,8944695.021,12210986.796,15343565.762,26490104.621,18190473.092,25627175.979,30659395.627,40535969.018,38604562.171,33382814.229,18738198.201,16926232.157,21260499.511
"TPP (Trans-Pacific Partnership)",3527979.127,4024801.297,3975814.906,3102976.366,3879228.925,6043367.719,5883762.346,6759164.778,8360626.414,12692142.619,14225805.754,15757562.561,21605052.47,23845456.935,32594026.123,43668234.676,54787501.767,55945719.2,60141932.157,52360282.966,46499222.059,47347625.531,60076991.872
"UNASUR (Union of South American Nations)",777144.204,1383538.855,1748244.189,1301510.715,879932.933,2063276.329,2456603.11,2738603.792,4516722.836,6234735.124,8238938.084,9653787.841,14529659.974,21277550.552,22078720.044,35212605.729,46228156.047,49054091.159,55981696.705,52041642.608,44967367.356,40672074.712,52978134.841
"WAEMU (West African Economic and Monetary Union)",51379.22,31625.57,87181.88800000001,40533.447,16792.039,11325.369,6935.143,53494.962,228463.841,435708.021,476454.405,546809.193,342129.262,363058.759,322508.697,373043.244,580805.76,702774.097,566631.803,445567.505,419199.458,414034.862,392422.903
"Northern America and Europe",4352988.323,3841599.84,3097387.303,2768847.756,3341855.023,4591825.659,4745386.704,5212520.069,9013093.185000001,12214431.149,13892304.956,19537977.255,22858335.606,31252993.152,30916917.303,40506947.076,56058834.25,69056977.64300001,69419549.18000001,69420351.715,57717341.527,59775458.73,73175173.24600001
"Central Asia and Southern Asia",546123.41,772160.3050000001,1159867.153,767702.9520000001,974157.845,1974323.132,2625508.848,3385503.236,4443810.795,5969666.706,8721400.002,13059656.338,17438529.513,22683277.214,16147078,29509897.083,45633010.147,46960254.885,46729877.005,45079032.391,26828468.168,25903920.825,31500007.769
"Eastern Asia and South-eastern Asia",6537215.309,8073362.589,7676686.201,6447101.446000001,7281817.841,9867585.012,8723421.067,9663985.853,12558360.453,15998041.89,19419546.019,24822090.425,28680560.784,31306051.072,29002643.076,38697283.798,51424210.85,46839883.494,49220783.282,43454100.388,40750305.233,41558396.223,50936553.671
"Western Asia and Northern Africa",1369819.222,1946393.655,2783488.576,1779570.015,2549547.529,10031744.786,6813068.618,7549461.403,11660653.777,17700587.601,26059509.494,30509506.535,35404980.632,64763091.808,46623676.182,67294029.36,95748218.73,108237557.192,115956190.119,116079190.717,73278906.708,60839504.105,76407121.816
"Africa",539099.225,599186.642,1204646.326,475381.675,1158801.983,3037566.424,2241686.344,2627034.049,5278209.255,11014815.341,16304393.956,21082707.554,23377969.946,43641885.8,32416326.861,44661471.03,51394511.634,60944672.231,56894787.426,49850982.67,27023384.138,23388005.404,32401813.672
"America",4248261.819,4572352.461,4063071.715,3221135.533,2444316.312,4711028.79,5193697.239,5371401.093,10328789.662,13624941.005,15846643.519,19188888.922,26508344.902,37902037.69,40443717.146,59891026.023,74325536.035,85628112.46699999,91692899.817,85062953.72400001,73713580.361,71433812.52,87824053.814
"Asia",8347448.946000001,10722185.467,11553430.747,8965840.626,10669867.864,21577417.22,17596403.263,20066804.763,27639636.97,37813106.488,51406326.565,65748750.435,78781582.59999999,108622829.67,81809697.15700001,121993083.28,181331030.727,191000713.707,203517427.833,200309841.011,138088333.158,126120446.678,155631591.124
"Europe",888472.855,682740.2,795607.912,864463.5870000001,1780270.056,1952835.386,2016898.354,2588238.165,3234865.543,4850661.957,6442032.594,10228588.651,11086692.102,14894783.368,12878805.574,16921208.748,30000550.238,33376301.484,34810708.951,37351693.045,29866470.129,29945591.913,39648403.709
"Oceania",1117461.979,1344118.45,1648444.944,1229188.155,1416036.197,1988068.046,1852439.41,2223147.81,2579419.208,3556434.419,3812942.212,4275779.83,4694679.134,5066281.36,10151235.165,13447889.406,18241221.479,21078778.475,25364329.627,21250482.662,17402247.934,17310155.249,22759748.08
