"PRODUCT -   Medium technology manufactures: engineering (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"ACP (African, Caribbean and Pacific Group of States): Islands states",28945.836,30701.333,67977.289,64376.444,81845.289,90602.56600000001,130279.528,127541.09,188168.774,311643.791,509479.981,961519.572,983032.782,1358398.206,1084412.452,1268026.897,1337661.59,1525123.24,1540965.155,1512478.685,1864229.473,1562379.311,1586735.397
"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",28194.683,21234.242,48394.058,56710.983,77413.026,99913.80800000001,193504.288,154725.063,235318.281,488858.207,718581.2020000001,1351089.285,1656801.915,2133605.245,1769312.364,2053665.052,3516350.353,3929952.826,3667899.311,3717052.437,3338762.02,2302632.272,2281289.761
"AMU (Arab Maghreb Union)",84053.57000000001,87290.041,79058.529,85793.02400000001,97734.082,110520.496,117732.6,175929.652,222906.357,409433.566,537515.323,740419.296,1066225.302,1748279.099,1933491.789,2625100.424,1988231.087,2898700.251,3582235.036,3384398.94,3351658.272,3769933.933,4032611.976
"APEC (Asia-Pacific Economic Cooperation)",23165475.721,26171185.164,29409117.052,30543244.727,34324521.472,43283304.011,44745550.591,56464517.14,69349651.742,92012038.566,113557181.343,136070844.176,154817878.524,171674717.076,146464058.217,187962780.777,216848798.112,238556556.233,250149093.897,253151829.125,250547075.343,226487475.86,262456029.762
"APTA (Asia-Pacific Trade Agreement)",552703.965,739338.331,904054.003,776367.123,823124.733,1941571.849,2355535.618,4005177.71,6413232.504,10106142.302,14710203.109,19810732.975,25903642.412,31106715.356,28804207.733,36981936.104,45482045.149,48449946.256,54465138.6,50010426.644,49176137.435,28848582.542,48498042.879
"ASEAN (Association of Southeast Asian Nations)",1595448.341,1911628.62,2396524.023,2008888.358,2262728.647,3012880.504,3146170.759,3932073.743,4741587.751,5988624.634,8513719.534,11030289.839,15020870.245,20948828.454,19019760.162,24382403.054,30674310.968,36180059.216,39464798.98,40664030.276,43701494.885,42408797.093,46135598.35
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3990424.399,5268719.714,6411029.068,5898368.625,6804410.193,9948463.936000001,11040254.785,14286248.57,19804359.386,27532848.619,36212601.422,45081217.317,56380060.618,67569503.149,58899768.641,75923947.053,91141552.12199999,101559697.972,109153215.251,105425167.069,104625998.601,80792786.05500001,104393623.404
"CACM (Central American Common Market)",6474.141,7001.877,10018.867,24574.217,24368.293,27658.19,30151.416,38242.094,57392.513,89474.32799999999,182586.14,215208.47,302967.979,324229.14,302915.65,402020.707,518058.545,584383.014,651494.039,793888.437,850525.693,873830.053,983333.688
"CAN (Andean Community)",101302.807,74863.19100000001,84500.068,92953.314,95284.13099999999,121852.291,179332.8,237666.221,390838.916,587369.995,652666.975,885474.042,1257639.582,1785127.881,1373008.493,2217985.319,3056957.949,3437107.312,3821382.384,4017247.561,3871150.129,3329728.657,3773452.11
"CARICOM (Caribbean Community)",7006.098,5421.049,25255.246,21620.953,10410.787,14682.469,43206.6,37268.159,48830.869,140055.844,142736.212,209991.1,268387.206,345692.673,395692.289,472135.708,333666.902,424813.766,298336.858,434681.643,587109.816,285599.354,290602.717
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",627988.736,357210.483,353254.658,456141.434,467381.28,514659.813,649374.521,562419.868,527966.3370000001,643906.757
"CEMAC (Economic and Monetary Community of Central Africa)",5225.701,12770.299,8505.508,12565.055,8467.754999999999,8938.421,8592.636,13222.039,22809.443,36940.44,60546.425,81301.116,189088.226,444634.515,373729.798,544786.187,479751.538,791210.373,786503.8270000001,1093510.583,629934.6800000001,466690.739,705586.833
"CEN-SAD (Community of Sahel-Saharan States)",186429.028,193281.107,231211.47,364940.717,368092.446,339700.917,460467.524,518527.828,693054.0280000001,997202.773,1487698.222,2395848.865,2615049.5,4433770.677,4220946.641,5503125.854,5354936.881,6320918.8,8199414.744,8180294.124,7312227.342,7429061.021,7566241.116
"CEPGL (Economic Community of the Great Lakes Countries)",3023.831,3322.937,1439.127,42098.29,1311.278,4770.874,2163.247,3167.035,3266.801,9190.728999999999,9859.876,11549.704,17372.221,56358.291,68982.49800000001,111381.075,195255.947,213599.429,260212.878,354349.907,361919.857,309067.344,318233.841
"CIS (Commonwealth of Independent States)",106507.04,102253.164,146931.283,139166.665,99801.219,172625.854,322049.3,551351.42,868137.74,1220981.493,2251477.188,3814335.873,5989490.961,9657064.43,6526030.208,9483070.599,12945119.54,14761412.697,15583695.637,15118897.371,11381129.587,13632615.431,15907247.854
"COMESA (Common Market for Eastern and Southern Africa)",95055.321,112600.766,131333.457,287977.782,225560.539,202480.654,226721.273,311453.521,349480.784,576836.701,892354.3000000001,1140875.16,1616095.052,2673564.293,2527634.04,3059399.276,3275699.278,4128273.795,4812803.249,5176873.489,5320335.217,5295776.021,5540124.115
"EAC (East African Community)",26051.056,17614.799,16742.5,27651.743,24566.842,27264.25,25469.676,34269.608,45516.871,71272.538,122799.649,139013.454,236954.761,364383.898,450229.767,600548.879,651294.0990000001,894741.994,1156739.329,1511009.63,1270177.175,1260081.039,1543031.458
"ECCAS (Economic Community of Central African States)",8923.079,17514.701,11207.455,56381.442,11141.271,15875.817,12803.563,21073.857,41689.409,69964.067,133158.186,196862.834,415946.256,963147.213,1085307.275,1127382.837,1134266.547,1696249.289,1685000.12,2274797.943,1620192.932,1101578.031,1438903.652
"ECO (Economic Cooperation Organization)",337154.971,389415.412,456399.671,486351.656,455968.508,576249.503,641932.375,976931.191,1593318.566,2044904.329,2975750.843,4177665.81,5890828.641,7466747.378,6402101.51,8795645.899,10727101.925,10882727.298,12542612.961,13518732.357,12850372.251,13713865.601,15037440.165
"ECOWAS (Economic Community of West African States)",86590.295,93006.86199999999,105037.828,143572.466,137311.262,157979.516,238314.424,179290.888,319193.102,410109.393,603887.0330000001,1260143.41,1165220.201,2064304.469,1896156.198,2426956.886,2808086.42,3250290.691,4601883.746,4725145.23,3993230.394,3968434.597,4108981.064
"EFTA (European Free Trade Association)",163391.223,209278.795,267249.794,286909.084,323131.064,365286.517,403386.856,1096381.738,613935.678,825254.676,1191492.92,1377571.636,1818514.425,2073363.76,1876421.95,2468299.844,3164017.252,3200751.063,3448520.324,3574872.392,3841275.433,4025796.054,3650868.835
"EU15 (European Union 15)",4495997.895,5242154.338000001,5758798.708,6670086.55,7701547.793,11001148.585,12207564.593,15091112.029,21362871.906,28615948.05,33472413.314,39241174.396,48383712.023,55287473.246,45358822.145,62632667.814,63335889.364,58549243.516,59384426.534,63878303.342,62052414.896,64480638.59,69214603.779
"EU25 (European Union 25)",4600253.139,5423365.232,6012721.736,7037077.181,8146556.121,11567681.684,12945843.588,16191047.354,22906141.578,30795888.346,36119511.603,42610012.152,53332188.248,61694641.93,50490238.189,68899443.66400001,70973818.787,65920250.365,67028631.883,73112790.161,71299260.124,74008318.18700001,80079014.116
"EU27 (European Union 27)",4609552.139,5435141.347,6023627.643,7057194.776,8169603.071000001,11600258.989,13001483.004,16280218.451,23100824.267,31085122.495,36545519.505,43173206.245,54182287.656,62883635.253,51149036.023,69549403.985,71821998.163,66772769.714,68010197.111,74294446.075,72707234.31,75738983.024,82072382.00300001
"EU28 (European Union)",4611351.061,5441686.516,6027129.374,7061479.619,8174751.45,11608717.447,13017982.966,16319951.084,23167682.839,31192614.875,36680812.821,43353782.965,54418659.044,63165611.779,51339452.166,69740170.147,72036048.89300001,66985439.846,68146173.809,74396557.91599999,72825587.566,75896903.395,82336542.18099999
"Euro area",4044365.744,4724039.597,5111545.346,5833466.791,6539660.272,7941583.477,8897934.156,10995999.451,15988234.109,22233080.489,26696470.103,30925945.815,38631641.701,44563578.276,38881643.854,51483501.347,53051390.884,49875131.77,50390996.145,54114950.909,52102229.464,54380775.184,59115319.583
"FTAA (Free Trade Area of the Americas)",7977604.029,9287894.188999999,11294795.347,13388928.996,15841873.175,19097344.287,20009666.319,26081331.427,30429213.432,40575118.999,49830823.705,60683593.001,65843283.281,69931038.07799999,59785332.627,77467235.84,88146126.418,96822026.778,101988375.616,107442251.124,110690222.596,104379984.785,113649681.489
"G20 (Group of Twenty)",15891939.231,19122670.24,22571865.086,25388141.778,29794142.509,39301292.261,42386095.708,55011368.272,71825530.81999999,98223691.68099999,121711590.928,148937061.327,176708329.13,201148956.53,170212637.102,222545499.087,253033126.246,262487563.248,274951336.124,282783751.749,278594495.588,257269745.807,295123807.54
"G7 (Group of Seven)",12914008.787,15271745.969,17681939.754,20198734.087,24099874.302,30965902.762,32793692.255,41727079.425,52088389.885,68373096.54799999,80910457.302,95646473.968,106503237.342,113822043.924,94664416.22400001,125802847.329,135960336.69,138927575.366,139457238.861,148189418.496,147818593.706,145259216.455,156951506.797
"G-77 (Group of 77)",3351805.973,3853367.53,4801233.691,4682440.291,5045555.351,6933513.907,7965112.629,10146188.038,14207258.868,20976949.814,30124342.212,41690742.026,55531896.439,75199134.781,68097773.167,89047355.442,109035042.694,120152721.673,134827106.534,138174517.846,138387188.978,111537262.646,139381378.155
"G8 (Group of Eight)",12988791.408,15344111.387,17787362.434,20297645.583,24160018.639,31074885.429,32959189.837,42020154.977,52561049.802,69153351.205,82279756.544,98021678.52599999,110011999.647,119771299.449,98331885.235,131777952.705,144786919.817,148279669.849,149254428.605,158232496.849,154332002.695,154946917.989,167700389.436
"GCC (The Cooperation Council for the Arab States of the Gulf)",271879.884,331364.669,503390.531,523761.358,456870.773,594073.617,636525.083,855056.965,1263121.724,1816353.23,2339639.979,3345039.843,5146745.681,7086198.935,6157079.625,6319382.547,8266567.338000001,9001819.364,10200731.792,12819499.437,13531853.767,11319804.397,12978819.14
"GSTP (Global System of Trade Preferences among Developing Countries)",3060860.401,3757666.674,4785073.426,4578434.14,5109780.576,6656353.658,7681475.376,9425432.013,11571389.838,16617326.901,24324286.475,33486228.119,43484407.336,60299783.492,54893369.263,74507558.669,92646571.229,101328082.845,110266790.003,112587874.956,115356331.294,113401072.941,122288529.576
"IGAD (Intergovernmental Authority on Development)",32159.704,43503.82,66216.435,136898.656,109722.505,79900.44899999999,92617.352,171595.567,152413.006,263746.408,502905.162,591772.268,748184.322,941856.63,1093287.973,1329948.649,1269388.78,1546402.557,1994964.024,2308492.643,2415894.119,2544950.904,2640769.78
"LAIA (Latin American Integration Association)",456570.8,637362.047,1000538.475,1084606.446,1055195.04,1532969.471,1891080.303,2165805.543,2643918.166,4387589.183,6423249.542,9604534.438999999,11761091.737,16079285.687,13251894.424,20126795.499,25084950.76,27352646.242,29846887.387,29973630.824,29465809.612,26491644.07,28263679.357
"LAS (League of Arab States)",489944.621,571729.737,750630.012,904642.5,1127305.598,1224836.888,1456522.949,1614069.596,1975125.241,2999404.159,4174177.162,5557776.936,7952626.059,11742275.916,11137747.855,12732652.135,14251517.254,15992945.681,18811462.691,21055530.603,22535319.031,20315176.787,22746607.356
"MERCOSUR (Southern Common Market)",196158.251,325112.661,450905.722,448365.585,361387.011,509344.771,580937.588,312704.101,458874.494,1060004.146,1620836.392,2861814.308,4227072.027,6400512.923,5168450.243,8413444.33,11257622.849,11875308.362,12618184.308,12624236.189,10953572.887,8495687.978,8455451.364
"MRU (Mano River Union)",14003.66,28246.444,23113.078,14190.224,9969.523999999999,23059.467,13666.389,10334.963,17277.409,28943.101,34919.948,60472.327,99448.655,110533.2,139254.716,238572.779,289369.976,286607.524,876445.943,397335.605,505830.382,682300.1580000001,590726.669
"MSG (Melanesian Spearhead Group)",2107.998,3328.33,3256.553,3401.057,6210.426,5667.044,7323.037,15180.489,11484.31,11366.802,13205.538,17544.035,22219.912,23291.273,45454.32,44105.142,161358.961,170680.873,148364.757,150723.909,119665.482,132631.174,156715.835
"NAFTA (North American Free Trade Agreement)",7609825.241,8802966.283,10598089.582,12673328.025,15242778.634,18261828.708,19013299.955,25262449.275,29137834.485,38225814.114,46494875.913,55511846.126,58517720.612,59318319.214,51070180.219,63415726.52,69986055.875,77218191.99699999,81170866.861,86666007.85600001,91380550.891,88515431.59900001,96908149.777
"OAS (Organization of American States)",7993445.695,9302856.182,11324422.869,13415338.154,15890420.959,19148846.146,20074684.185,26127347.171,30488831.072,40650134.465,50105674.802,61339903.871,66389608.663,70569743.469,60234381.865,77963906.722,88703733.667,97364010.55400001,102726100.409,107977515.399,111372753.272,104988429.63,114166150.837
"OECD (Organisation for Economic Cooperation and Development)",15243440.168,18391868.14,21684288.421,24723334.8,29160140.89,37689700.29,40510803.083,52559228.209,66461480.65,89192068.398,108034585.993,128657235.945,149544141.532,164420448.451,139139798.601,180954770.4,199366072.453,205447996.715,210873590.001,220240876.437,221747279.736,220935636.47,238032044.447
"OECS (Organisation of Eastern Caribbean States)",1572.82,586.192,930.926,665.476,2626.976,964.667,3456.371,1853.288,5222.924,81561.73299999999,52151.002,58109.149,131596.29,121309.079,134813.786,172515.525,111743.122,155776.192,55850.691,64784.482,63992.881,43929.589,28092.102
"OIC (Organisation of Islamic Cooperation)",1548340.316,1786252.219,2303989.625,2293927.133,2510695.908,3211685.239,3584120.373,4428435.701,5693487.091,7861372.923,11219197.368,15301403.886,20399542.207,28878702.857,26330750.596,33150144.472,39317011.334,43900412.669,51130596.99,54765543.495,54655668.08,53226447.602,58459736.326
"OPEC (Organization of the Petroleum Exporting Countries)",461175.217,519219.996,703293.058,855237.655,1116120.912,1163510.435,1591706.089,1687337.967,2238831.326,3223177.552,4156781.857,6170697.938,8525538.278999999,12769359.537,11750964.229,14005376.269,18111308.409,19811047.461,22803128.88,26762418.299,25668259.77,21611204.523,24717358.935
"SAARC (South Asian Association for Regional Cooperation)",414505.092,379416.285,433626.076,353971.412,371409.306,491854.849,573481.272,786432.512,974943.968,1608056.352,2828856.833,3981721.336,5479961.521,8133052.766,8284150.77,10760528.442,14016135.94,13059768.823,12547396.322,13878442.861,15228205.21,18176148.184,19829395.07
"SACU (Southern African Customs Union)",194837.991,196555.799,207179.529,186383.754,185110.832,146560.176,166757.204,220778.046,328873.916,573913.542,853430.398,1208294.784,1609118.353,1850081.687,1502872.503,2055440.509,2738996.454,2854871.018,2914774.724,2781024.081,2749659.481,2441953.56,2702977.899
"SADC (Southern African Development Community)",219382.941,223538.831,234496.984,276904.276,225172.452,201274.974,226475.038,281892.955,420841.359,746820.765,1074215.934,1494156.631,2163362.599,2972343.199,2667557.539,3203092.768,4211865.915,4725643.446000001,4980245.775,5262168.862,4905149.209,4067186.32,4653182.354
"TPP (Trans-Pacific Partnership)",4105531.064,5180971.039,6528107.776,6541434.824,7597602.66,10121690.067,11149877.512,13847058.512,17867252.146,25029511.573,31640931.935,38553060.412,46463589.407,55333020.586,47837890.111,60701645.695,70450040.80500001,76783780.347,77122335.512,79019397.50300001,79416940.13,77331644.796,84467816.46699999
"UNASUR (Union of South American Nations)",349422.602,467854.601,638813.512,642607.429,541571.318,766755.932,906306.429,717402.49,1118844.539,2052718.686,2824043.223,4503673.118,6475355.014,9485737.26,7479085.653,12011512.376,16015635.301,17334260.515,18497934.106,18559661.014,16649815.984,13623450.528,14252506.074
"WAEMU (West African Economic and Monetary Union)",20650.574,21765.387,19286.269,19912.476,27893.93,15588.644,27428.112,23421.015,42917.374,56537.783,78179.92999999999,131137.346,168927.803,279546.86,450067.488,581892.208,443974.722,453911.518,1169580.194,612321.6629999999,663322.584,748583.676,708103.1040000001
"Northern America and Europe",12383196.085,14391817.596,16709869.854,19755820.174,23380901.637,29690275.846,31768211.426,41674599.143,52101146.902,69078624.249,83076596.859,99146431.811,114972568.318,126900204.146,104137048.646,136525180.262,148761410.979,150603604.64,155564587.586,166330628.451,165400298.968,168487098.267,183527264.715
"Central Asia and Southern Asia",533803.686,497855.786,554481.075,560691.2560000001,593600.237,698904.052,910290.711,1368931.107,1769317.406,2468856.609,3929865.566,5596052.039,7903396.75,11384794.584,11256858.471,15106488.141,19053365.152,18001014.324,18267571.512,20513474.588,20621784.428,22817935.138,25364873.83
"Eastern Asia and South-eastern Asia",15074527.239,16857889.956,18179557.765,17297834.236,18418150.59,24114596.975,24824664.936,29829421.361,38066374.466,50287781.542,62406825.316,73988238.65800001,87542054.01899999,100052543.494,85811906.70999999,111024986.637,130051509.918,142706423.796,150428408.876,148406342.903,144822258.448,119990434.456,145347030.469
"Western Asia and Northern Africa",524434.6090000001,684532.914,937750.142,1106294.902,1346957.64,1598448.257,1787414.389,2019667.367,2751705.132,4130152.436,5788176.429,7771205.279,11265572.605,15728894.52,14420239.504,17096538.618,19993005.658,22036859.933,25818115.098,27681520.946,29266631.002,27586618.671,30004072.258
"Africa",473767.738,506972.649,533757.171,725508.74,662765.542,639843.088,764461.52,909380.451,1266256.014,2034263.204,3021958.777,4546192.362,5852513.283,9117766.719000001,8736522.523,11056719.039,11928521.22,14482326.821,17256235.779,18208652.357,16941777.571,16514983.501,17784220.815
"America",7993691.853,9303266.943,11325023.95,13415643.88,15891570.473,19150017.995,20075357.993,26128745.793,30494719.546,40663929.947,50108048.228,61365332.794,66395272.527,70585199.51899999,60242329.712,78004832.93799999,88757705.663,97410846.61300001,102731475.062,107996279.025,111487417.919,105080443.926,114262074.522
"Asia",16014224.159,17900594.81,19518360.339,18715474.582,20097378.055,26178510.993,27266299.333,32830939.608,42152677.724,56138822.991,71034689.299,85933643.771,104829904.995,124116725.286,108377110.286,139215402.622,165489367.747,178306832.012,189274542.891,191440232.445,189365968.343,164639366.737,194702309.032
"Europe",4861093.572,5739636.8,6422605.486,7473419.587,8582876.507999999,12124376.815,13666121.103,17800350.952,24401632.717,33067588.523,39754342.188,47876306.074,60991888.12,73166213.692,57921319.517,79674480.714,86149499.088,81829436.14399999,83852419.987,89801071.30599999,85187908.699,91439520.882,99238058.478
"Oceania",398501.561,432435.018,522267.794,555433.069,642312.727,816509.561,801440.803,1125592.123,1573733.001,2449578.75,2975161.342,3737763.64,4655870.781,5323968.641,5351263.424,6385268.838000001,7349206.665,8107679.589,8139070.255,8272522.87,8510974.976,8052950.177,9139047.742000001
