"PRODUCT -   Resource-based manufactures: agro-based (Lall classification)"
"PARTNER -           China"

YEAR,"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"AMU (Arab Maghreb Union)",12888.306,14011.032,10752.17,9714.156000000001,25075.338,20611.632,18320.866,25227.487,36561.359,75210.785,99310.92600000001,110232.183,195481.705,248612.356,354070.909,431915.217,434386.161,673334.496,705489.535,715365.0060000001,624960.902,609484.034,549685.289
"APEC (Asia-Pacific Economic Cooperation)",6689386.816,7206301.988,7494336.06,6685905.807,7672767.183,9001783.438999999,9290767.456,11385976.24,13189199.192,16700883.305,20304674.747,24569120.592,27604566.559,28627231.103,25058160.07,30735052.977,37709442.337,41051879.328,41651097.705,43285888.78,40559339.119,39609344.613,43155200.92
"APTA (Asia-Pacific Trade Agreement)",342794.211,342297.731,402004.057,227971.732,352543.03,543903.226,583006.453,849619.41,973150.9300000001,1224701.662,1607382.94,2075248.885,2642945.791,2878479.722,2254298.816,2968753.701,3942140.018,3771900.255,3898080.624,4261934.451,4424729.854,4026314.854,4964354.268
"ASEAN (Association of Southeast Asian Nations)",694977.585,657976.423,599883.169,561471.51,532731.505,610278.616,607808.112,788919.346,857981.3760000001,1105547.691,1368699.356,1851264.316,2368589.28,2751397.91,2428009.954,3476058.578,4633138.924,5012598.369,5532340.337,5837298.445,6047125.114,6791334.451,7144899.96
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",3754564.126,4042024.787,4213449.623,3483716.834,4119913.392,4995475.386,5071217.067,5808503.997,6379389.892,7896839.556,9190065.609999999,10575147.425,11451383.211,11257037.878,10297017.741,12808058.957,16369559.241,17260756.037,16891619.778,17003826.156,16274123.7,16428343.894,18255163.328
"CACM (Central American Common Market)",2380.169,2346.318,3427.299,6732.376,7305.971,10996.689,17724.853,21183.123,24703.428,33609.096,55341.888,77372.236,103443.482,132250.538,113381.518,162123.188,195424.09,217113.339,301479.642,284841.397,331977.033,349026.097,348379.795
"CAN (Andean Community)",8080.385,6836.835,11698.003,13967.013,17233.259,33703.423,43851.043,41493.252,44371.299,69936.171,96738.963,138657.982,226489.769,346113.749,304485.342,520849.289,692149.836,800777.366,787476.696,861234.233,812505.727,748831.289,820064.893
"CARICOM (Caribbean Community)",2829.292,2617.337,3387.388,4195.591,5415.164,9173.744000000001,14764.503,14773.019,16285.159,25847.712,37908.11,47350.482,58889.733,74385.353,69286.527,80656.59600000001,103095.115,127182.842,128963.615,136172.043,137327.549,122626.468,144106.337
"CEFTA (Central European Free Trade Agreement)","_","_","_","_","_","_","_","_","_","_","_","_","_",83161.333,62704.996,67255.77099999999,92187.644,88411.079,88167.478,93599.17999999999,88525.337,89416.667,93657.88400000001
"CEMAC (Economic and Monetary Community of Central Africa)",666.879,1702.591,2305.795,2482.675,1800.047,1705.787,2315.993,2680.042,5314.623,8405.096,15318.178,25916.688,39788.936,70637.13800000001,59161.196,69645.31600000001,126470.177,167797.85,143256.488,177245.171,135488.521,114123,128929.212
"CEN-SAD (Community of Sahel-Saharan States)",59012.392,34366.267,38023.437,52265.806,65703.603,106688.327,124924.324,113264.866,137462.803,194662.285,372195.217,527022.737,684109.967,1033406.474,1038671.721,1274153.9,1678809.201,2048816.135,2432450.379,2329856.33,2016495.334,1771402.879,2074046.545
"CEPGL (Economic Community of the Great Lakes Countries)",1493.151,1600.937,843.265,910.8250000000001,609.27,1948.951,1122.119,1179.616,1416.797,1577.026,3341.591,4240.186,8189.681,12188.268,31672.625,35904.984,52335.592,61750.143,64017.705,91186.704,84150.96799999999,83273.11199999999,86675.572
"CIS (Commonwealth of Independent States)",188099.859,118649.165,84781.213,62932.118,32729.723,50046.652,99722.716,148785.846,218522.268,260258.053,455375.024,768066.733,1190934.475,1585804.185,1149405.812,1776374.113,2799120.897,2917814.671,3011621.568,2918050.479,1907074.525,1899468.09,2230131.64
"COMESA (Common Market for Eastern and Southern Africa)",46433.046,29401.025,32586.185,39880.824,40712.535,70175.77800000001,64026.72,60177.779,98768.523,129916.39,223946.495,293868.352,407646.106,571989.081,641446.098,741278.316,912999.867,1152981.897,1277148.531,1323177.418,1217444.62,1172973.396,1211824.587
"EAC (East African Community)",5784.527,4727.784,5258.258,6044.086,8072.242,12388.094,14067.568,12670.387,19011.886,24910.269,38783,59824.429,92920.80100000001,129769.465,141386.015,181444.821,234582.799,283971.733,330194.1,413432.543,353824.981,383199.841,419407.363
"ECCAS (Economic Community of Central African States)",2524.121,3625.046,3395.797,3595.613,3207.841,4811.443,4145.729,5931.887,9252.335999999999,13492.271,27714.49,46956.537,90839.306,165128.741,195616.455,192028.609,322080.866,419253.918,397692.866,479801.843,354265.342,280546.092,350245.987
"ECO (Economic Cooperation Organization)",67115.59299999999,69356.345,86529.068,43508.517,44006.917,156344.185,82939.93300000001,90605.538,152313.861,194695.774,418864.735,610449.4080000001,769689.596,839475.772,675415.1530000001,1106295.118,1561898.132,1405415.654,1673501.669,1946864.567,1677363.942,1722323.759,1933753.287
"ECOWAS (Economic Community of West African States)",23804.05,19027.977,18213.311,23128.786,31470.066,50585.162,85167.664,72624.001,76036.94,102917.51,204495.828,319736.58,396270.94,635378.061,593505.518,757457.63,1051447.659,1281342.018,1617323.615,1585854.269,1336328.605,1176851.328,1447813.53
"EFTA (European Free Trade Association)",38531.893,36933.474,39741.96,53648.943,53193.987,61823.944,52928.593,56422.812,70656.943,79189.442,107019.985,123169.654,182954.758,226127.746,180917.158,240490.933,285834.424,327479.209,312609.03,330599.471,303557.277,297452.198,322661.62
"EU15 (European Union 15)",704171.563,811784.146,849673.094,978664.2560000001,1126386.826,1351883.918,1428834.187,1591074.635,2137793.771,2852639.044,3847450.405,4955381.511,7367766.696000001,7641913.182,6020915.852,7876912.913,9536520.483999999,8642843.482999999,8822092.331,9589685.937999999,8799026.256999999,8663079.991,9643150.421
"EU25 (European Union 25)",737662.417,846024.138,888419.0600000001,1023706.591,1176424.512,1411203.99,1496191.897,1684275.176,2274090.998,3020545.472,4070851.829,5250482.693,7896435.252,8250649.186,6455659.242,8435071.854,10293556.022,9309837.579,9505842.531,10464040.045,9578106.034,9501068.097999999,10650419.668
"EU27 (European Union 27)",742227.417,848972.235,890890.53,1027841.239,1178468.811,1414872.782,1504505.512,1691620.112,2286893.513,3046907.791,4116740.13,5320359.44,8048122.868,8501649.997,6586456.241,8578718.1,10462529.326,9464716.724,9662285.961999999,10661628.181,9767071.69,9694268.99,10861077.515
"EU28 (European Union)",742757.5600000001,849962.684,891426.625,1029613.503,1180317.312,1417438.668,1507490.615,1696315.426,2294578.164,3058940.451,4132819.031,5341779.442,8083070.508,8542977.799000001,6613229.203,8605671.890000001,10496085.884,9494204.318,9683775.77,10686863.134,9788883.33,9713728.526000001,10881535.369
"Euro area",610890.918,705266.781,720647.496,829343.896,939905.197,1049289.455,1105118.274,1225743.031,1670293.863,2162888.869,2914070.001,3772760.789,5781077.009,5999171.615,4800098.395,5839030.548,7184323.354,6274181.288,6363652.409,6959677.032,6358399.175,6466225.897,7414972.67
"FTAA (Free Trade Area of the Americas)",766290.162,895835.035,1069420.208,1345467.133,1724881.755,1901519.935,2153760.234,3192562.363,4191850.248,5944790.119,7985442.652,10442337.579,12260918.3,13273405.278,10982046.324,13502400.818,15898668.42,17981509.675,19041217.348,20228935.708,18680235.012,17162361.772,18531685.562
"G20 (Group of Twenty)",4991417.516,5548898.142,5863125.041,5628219.914,6798689.441,8059664.592,8492322.177999999,10454168.93,12719352.708,16756587.122,21377666.049,26625204.569,32338284.703,33643566.866,28206627.23,35383380.941,43822692.662,45319361.834,45721835.546,47864624.707,43415013.89,41351079.728,45798287.343
"G7 (Group of Seven)",4051114.35,4508522.517,4818930.73,4625920.617,5618812.937,6517334.262,6839107.561,8281053.04,9902379.615,12987570.814,16003302.046,19373739.366,22154491.382,22137496.507,19141839.914,22803634.893,27065002.07,28816810.958,28699829.276,29583210.989,26810152.461,25377331.88,27411679.125
"G-77 (Group of 77)",1304207.095,1418492.438,1232715.77,1091071.361,1048733.784,1538511.211,1523195.292,1785918.738,2167652.975,2934996.602,4379568.739,5767449.498,7812130.095,10023589.735,9146589.193,12595403.909,17170369.965,18389719.608,19699049.357,21377554.138,20796817.73,19922064.976,22319776.202
"G8 (Group of Eight)",4201397.765,4610568.382,4891250.012,4671133.598,5639659.629,6553117.894,6920430.059,8405785.228,10086482.819,13203852.128,16371836.136,19954279.107,23012898.389,23249938.779,19930741.595,24078751.053,29140763.942,30895970.756,30814078.36,31690975.524,28068563.26,26658158.58,28841106.028
"GCC (The Cooperation Council for the Arab States of the Gulf)",177342.571,306557.071,180801.302,160593.333,124434.008,189140.058,194166.808,217818.209,272032.152,438764.553,706498.34,894362.601,1229252.697,1670183.933,1524308.261,1838476.961,2682669.16,2641362.254,2555534.447,3147144.729,3099329.595,2685587.239,3008559.154
"GSTP (Global System of Trade Preferences among Developing Countries)",1198376.783,1242428.183,1258370.641,995056.871,1104403.591,1559313.016,1535761.332,1882029.762,2105242.626,2818212.204,4056774.361,5520377.626,7280624.766,8879503.252,7678556.969,10955812.565,14799809.046,15733695.893,17187937.345,18231146.46,17894553.72,18037199.029,19756904.674
"IGAD (Intergovernmental Authority on Development)",9098.914000000001,10143.161,13154.577,18586.282,13970.477,19130.144,29961.963,28762.044,44731.194,64045.198,117859.155,138030.892,154003.411,218350.654,299538.356,317865.327,386694.129,441965.887,523052.859,587466.086,553428.762,568990.275,581442.705
"LAIA (Latin American Integration Association)",73048.936,57311.969,75102.16499999999,91653.69899999999,92749.33500000001,161600.622,181332.527,177971.153,248948.433,399895.095,620179.748,901025.951,1352152.745,1938260.039,1558296.886,2619878.644,3623622.279,3983849.474,4177741.117,4454256.143,4236618.129,3785315.762,4205589.534
"LAS (League of Arab States)",271235.336,385300.624,253112.997,254839.117,223269.426,403860.992,370731.483,374897.248,445313.18,707014.808,1157765.714,1428578.563,1996442.044,2624447.231,2547644.509,3096601.804,4155924.419,4521427.236,4568760.406,5106269.643,4979938.024,4503165.102,4811986.288
"MERCOSUR (Southern Common Market)",23603.794,28992.977,32566.819,42283.89,36306.626,52119.611,44203.315,23957.082,41047.298,89887.71799999999,162548.139,252500.83,406038.545,686732.6850000001,518213.623,917219.277,1364110.201,1426233.775,1468675.361,1471471.507,1210411.467,1012134.737,1177649.671
"MRU (Mano River Union)",2891.646,3140.244,2111.497,3148.295,2914.378,2150.295,3107.128,3567.515,4840.202,7285.006,13456.538,15469.779,28546.836,38522.128,27748.908,38315.214,47632.015,65023.713,70945.616,93702.046,92092.791,107310.204,98918.34299999999
"MSG (Melanesian Spearhead Group)",5287.797,4125.504,3582.01,3202.378,3019.233,3359.394,3709.966,3605.727,5949.575,7508.387,8774.798000000001,10808.02,13750.091,16957.685,28856.347,32695.43,47285.482,53753.042,58544.982,56076.977,50518.502,57989.467,66461.535
"NAFTA (North American Free Trade Agreement)",723881.972,848658.054,1009597.815,1268796.147,1648913.02,1778453.459,2013109.914,3061672.682,4017064.248,5657423.837,7520955.719,9781279.089,11242867.011,11753555.75,9757210.286,11424431.916,12962153.87,14776728.05,15698812.859,16817616.482,15465106.944,14250044.767,15278512.652
"OAS (Organization of American States)",796358.932,905069.299,1083616.378,1356529.401,1735125.793,1924493.914,2180838.002,3208707.247,4213858.367,5970891.404,8015350.892,10487815.536,12313335.232,13349602.097,11035676.547,13580953.17,15991884.211,18084980.841,19145455.661,20327222.082,18801602.83,17257157.398,18601688.497
"OECD (Organisation for Economic Cooperation and Development)",4675263.8,5237191.744,5688871.173,5405160.413,6637422.22,7828651.749,8207968.67,10013652.486,12141255.236,16018742.141,20152107.643,24893524.791,29888544.638,30450887.548,25745060.017,31467870.827,38031801.322,39701728.49,39988092.688,41770157.883,38395790.987,36987030.989,40512669.21
"OECS (Organisation of Eastern Caribbean States)",98.96599999999999,148.43,233.608,470.311,443.827,683.502,687.064,1012.697,635.587,1284.209,2954.733,3681.092,3603.66,3652.661,3408.609,3931.408,4545.614,8473.115,6579.432,8148.689,7760.849,8617.380999999999,9459.459999999999
"OIC (Organisation of Islamic Cooperation)",571231.525,610096.093,527800.128,518828.442,502194.629,872760.063,793123.748,861406.5649999999,1009643.217,1386776.458,2258320.341,2998511.218,3983552.074,5013764.642,4659017.572,6219615.817,8453565.266000001,9039646.666999999,9857619.630999999,10702522.84,10145040.714,9699160.556,10791888.297
"OPEC (Organization of the Petroleum Exporting Countries)",208342.032,329736.707,203426.422,198979.98,174581.194,353712.265,365125.18,330074.19,379112.363,596754.684,1024904.291,1386900.971,1860281.077,2681500.77,2621240.014,3383900.845,4747848.352,5165381.731,5445034.21,6145115.092,5554268.92,4733564.042,5439636.174
"SAARC (South Asian Association for Regional Cooperation)",92825.78999999999,67494.935,91453.833,47180.526,84788.557,148969.257,78906.47199999999,91914.823,114767.102,167452.511,378521.334,481495.032,708165.118,896969.346,744837.906,1094338.326,1579147.992,1339381.996,1458544.086,1626303.512,1921233.62,1994159.831,2224539.813
"SACU (Southern African Customs Union)",25154.199,25259.142,27057.946,24225.027,23884.395,19296.992,19353.07,26500.758,50445.873,79908.29399999999,129024.584,178306.382,315181.92,295575.987,290883.482,444503.005,547608.279,586264.063,615134.139,593009.975,539659.598,523195.353,594201.85
"SADC (Southern African Development Community)",33585.33,33898.421,36978.962,34470.495,35071.209,32319.959,34919.772,46043.784,83162.689,121122.225,194583.684,272059.925,471842.446,534898.382,556336.145,742772.192,976162.657,1133939.108,1154274.983,1205186.549,1044375.263,972538.819,1161305.913
"TPP (Trans-Pacific Partnership)",3441776.218,3756678.675,3900453.453,3317609.408,3923351.492,4662589.828,4738883.09,5277809.127,5959823.415,7609989.038,8963001.686000001,10348740.092,11358401.368,11447602.986,10673778.136,13322315.642,16736463.877,18084741.653,17391862.021,17594653.144,16668577.852,16450562.554,18072015.738
"UNASUR (Union of South American Nations)",35506.819,40424.499,50629.702,62237.65,59575.505,96356.573,102173.088,84099.02499999999,122768.108,209658.342,330886.027,478065.725,788048.8050000001,1240852.736,984238.463,1730803.189,2473616.696,2707316.647,2737738.562,2809762.998,2516312.259,2238094.442,2526426.882
"WAEMU (West African Economic and Monetary Union)",5334.913,4571.096,4065.842,4334.731,6075.695,7609.146,9471.036,8849.245000000001,11075.241,21785.543,35071.014,40369.188,71800.368,112769.31,107012.164,139076.33,139883.249,174104.24,223894.392,220767.34,199934.611,202913.499,223992.41
"Northern America and Europe",1650511.095,1832737.766,2005889.056,2383654.451,2884732.313,3260494.116,3612548.757,4887347.467,6494565.322,8883609.801999999,11945569.44,15594658.329,20087319.592,21371672.191,17062399.041,21057138.276,25270081.585,25969801.606,26979204.673,28828024.121,25631650.288,24508353.574,26794357.509
"Central Asia and Southern Asia",136054.412,90164.065,107339.543,67003.913,97540.241,180975.767,115658.122,127642.707,167650.86,225314.506,498625.345,709956.1899999999,987903.987,1282558.755,1077721.221,1685946.129,2407375.669,2093991.488,2327012.167,2617487.216,2657256.454,2671104.113,3056676.782
"Eastern Asia and South-eastern Asia",5910673.297,6404695.372,6509398.563,5408233.507,5956283.227,7101807.44,7090523.733,8060176.834,8749305.352,10447129.168,11939754.761,13549519.003,14564911.857,14578070.952,13510323.474,16510821.253,20811569.65,22090220.932,21915933.582,22495986.003,21865150.809,22253680.541,24440454.858
"Western Asia and Northern Africa",295093.619,407417.247,277392.964,280019.438,256299.427,467165.755,419775.524,448314.399,566994.439,874145.939,1390834.721,1826005.948,2574530.476,3194834.824,2961646.706,3688158.252,4976759.315,5305872.006,5528584.057,6088348.972,5832838.949,5408741.332,5701940.329
"Africa",109620.837,88097.673,91198.951,101795.271,126500.148,167653.088,194854.716,196153.454,276619.42,408811.569,696614.112,974213.942,1426276.941,1934139.458,2026165.76,2527381.569,3306162.276,4062756.358,4540731.789,4660653.796,4056666.048,3784695.661,4183466.967
"America",796574.4520000001,905288.777,1084968.08,1357201.775,1737202.605,1925723.816,2182185.688,3209080.31,4214524.083,5972495.351,8016667.253,10490611.893,12317644.682,13353424.491,11039228.066,13583954.348,15996826.228,18087865.682,19147187.55,20328773.134,18803892.005,17259192.745,18604349.008
"Asia",6295818.853,6876977.589,6866839.541,5719492.722,6260902.372,7680497.327,7574316.065,8578326.626,9401015.268999999,11406749.698,13598395.244,15811470.683,17720012.371,18523292.587,16928411.459,21129399.278,27293726.623,28319560.019,28541555.783,29986570.975,29244101.997,29288810.463,32221059.156
"Europe",933140.518,990660.319,1005441.553,1131626.619,1257064.61,1521235.121,1650342.586,1900188.263,2578224.444,3385186.959,4665062.095,6165310.545,9324361.934,10204803.378,7795561.451,10392757.191,13276003.115,12303147.516,12529796.511,13472628.269,11634148.188,11615658.348,13010130.049
"Oceania",97070.353,103826.92,117564.942,116092.559,143051.548,190646.521,212118.703,282555.098,373319.488,538147.5649999999,679011.369,889396.493,1163081.343,1382115.079,1301271.012,1653041.571,2094172.621,2415829.529,2318021.377,2371721.849,2282047.639,2180526.916,2548438.133
